,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.0,,,,,0.94,0.93,0.89,0.76,,,,1.06,0.84,0.85,0.73,0.71,,0.91,0.9,0.86,0.77,0.64,0.61,0.63,0.54,0.49,,1.13,0.99,0.71
TEMP_0_0,1.0,1.0,,,,,0.96,0.96,0.85,0.76,,,,1.07,0.87,0.74,0.73,0.71,,0.92,0.91,0.85,0.78,0.68,0.63,0.56,0.6,0.43,,1.13,1.01,0.71
TEMP_1_1,,,1.0,,,,1.11,,1.0,,0.77,,,1.24,1.15,0.99,,,,1.07,1.07,0.98,0.91,0.78,0.73,0.7,0.68,,,1.32,1.17,0.84
TEMP_0_2,,,,1.0,,,1.26,,,1.15,,0.93,,1.6,1.26,,,1.05,,1.43,1.34,1.26,1.14,0.95,0.91,0.88,0.85,,,1.66,1.49,1.06
TEMP_0_1,,,,,1.0,,1.59,1.54,1.47,1.22,,0.97,,1.94,,,1.16,,,1.44,1.3,1.36,,1.08,1.03,0.92,0.9,0.67,,1.79,1.58,1.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.06,1.01,0.9,0.71,0.64,,1.0,0.96,0.93,,,,,1.12,0.91,0.89,0.74,0.75,,1.0,0.95,0.91,0.82,0.7,0.69,0.58,0.54,0.43,,1.19,1.04,0.72
PRES_1_1,1.07,1.05,,,0.66,,1.03,1.0,0.86,,,,,1.13,0.9,,0.77,0.75,,0.95,0.96,0.89,0.84,0.7,0.65,0.63,0.64,0.47,,1.19,1.04,0.76
PRES_1_0,1.13,1.17,1.0,,,,1.07,1.09,1.0,,,,,1.22,0.99,0.98,0.83,,,1.01,1.07,0.97,0.88,0.75,0.66,0.72,0.68,0.57,,1.3,1.17,0.83
PRES_1_2,1.32,1.31,,0.87,0.83,,,,,1.0,,,,1.39,1.14,,0.95,,,1.21,1.2,1.11,0.99,0.86,0.82,0.77,0.75,0.58,,1.49,1.3,0.93
PRES_0_1,,,1.3,,,,,,,,1.0,,,,,1.28,,,,1.41,1.38,,,1.0,0.94,0.91,,,,1.72,1.5,
PRES_1_3,,,,1.07,1.01,,,,,,,1.0,,1.77,1.31,,1.16,1.12,,1.53,1.4,1.35,1.23,0.99,0.96,0.94,0.91,0.61,,1.75,1.57,1.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
