,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.01,1.26,,,1.29,1.3,5.42,3.85,,,1.28,1.39,8.6,,1.22,0.55,0.62,0.91,0.31,2.31,2.0,4.54,1.27,1.05,0.64
TEMP_0_0,2.22,1.02,,,2.29,1.18,33.05,1.15,,,3.67,1.69,1.51,,1.71,0.67,0.85,1.49,0.37,1.25,0.98,0.94,1.66,1.49,0.85
TEMP_1_1,,179.0,1.02,,44.89,78.43,1.22,,,,3.37,10.11,,0.76,3.81,1.84,1.79,2.6,1.01,8.82,,,3.79,3.25,2.75
TEMP_0_2,,,,1.01,,,,,1.0,1.03,,,4.55,,19.85,7.42,13.06,29.26,3.33,9.92,,,18.74,15.67,8.61
PRES_0_0,1.02,1.06,10.91,,1.01,1.55,,7.62,,,1.22,1.26,4.59,,1.19,0.51,0.59,0.88,0.29,1.77,1.78,1.26,1.22,0.97,0.51
PRES_1_0,3.68,2.19,,,4.84,1.03,,,,,6.24,2.98,4.48,,3.03,1.33,1.91,3.02,0.67,2.58,2.13,,3.11,2.93,2.03
PRES_0_1,18.09,25.37,1.06,,,,1.02,,,,2.99,9.65,,0.76,3.2,1.72,1.69,2.69,0.92,8.82,2.95,,3.36,2.93,2.6
PRES_1_1,7.15,2.91,,,24.85,,,1.01,,,29.42,5.59,2.91,,5.46,1.71,1.85,3.21,1.05,3.55,6.5,,4.68,4.61,3.32
PRES_1_3,,,,1.19,,,,,1.0,,,,5.42,,26.42,8.48,15.0,29.26,3.97,12.45,,,20.67,19.41,9.84
PRES_1_2,,,,8.5,,,,,,1.03,,,36.56,,102.0,89.56,,,23.81,,,,,104.06,
DEWP_1_0,1.52,2.06,1.17,,1.82,1.98,1.14,18.53,,,1.02,2.41,36.56,,1.22,0.6,0.67,1.09,0.32,2.62,3.1,,1.33,1.09,0.68
DEWP_0_0,1.45,1.03,6.84,,1.75,1.15,8.52,1.63,,,2.85,1.02,,,1.46,0.58,0.67,1.07,0.34,2.08,1.24,0.78,1.39,1.29,0.88
DEWP_0_1,9.78,3.06,,1.01,7.97,3.64,,2.16,1.0,1.03,,,1.0,,5.1,1.69,2.51,3.07,0.87,1.7,2.55,,4.44,3.52,1.64
DEWP_1_1,,,23.04,,,,25.7,,,,,,,1.02,66.76,32.57,25.23,,20.05,,,,76.65,68.11,
WSPM_0_1,1.56,1.43,2.14,1.9,1.83,1.43,2.02,3.07,2.29,1.0,1.49,1.87,2.94,1.2,1.02,0.68,0.76,1.83,0.31,4.57,4.48,,1.46,1.12,0.66
WSPM_0_0,4.2,3.41,6.28,6.42,5.16,3.93,6.46,4.16,5.65,,4.88,3.91,6.65,,4.7,1.12,1.75,2.95,0.68,9.77,6.84,,3.2,3.25,2.49
WSPM_1_1,5.5,4.27,7.11,8.5,6.87,5.31,7.75,5.76,7.59,,6.34,5.01,8.77,,5.13,1.66,1.13,6.92,1.04,12.96,,,4.39,4.13,2.97
WSPM_1_2,6.23,4.96,6.41,10.32,7.0,5.35,8.02,7.13,13.5,,7.77,5.66,7.98,,6.48,2.39,3.37,1.06,2.07,21.17,,,4.85,4.92,4.77
WSPM_1_0,7.96,6.38,12.08,9.63,9.54,6.92,11.97,9.34,9.0,,8.61,8.33,10.88,,6.92,2.48,4.27,8.61,1.27,19.84,,,6.55,5.98,4.03
WSPM_0_2,12.15,6.8,30.34,8.5,11.03,7.49,33.85,7.67,7.15,,14.6,12.6,5.22,,52.46,6.51,10.37,12.49,3.39,1.05,,,10.81,7.05,2.35
WSPM_1_3,96.9,28.77,,,115.76,26.56,51.41,32.71,,,318.67,37.81,38.71,,193.26,26.05,,,24.58,,1.03,,32.43,48.65,47.37
WSPM_0_3,75.37,54.61,,,74.56,,,,,,,61.53,,,,89.56,,,42.33,,,1.02,,74.92,14.58
PM10_0,1.56,1.15,1.89,1.88,1.9,1.23,1.87,1.58,1.8,,1.73,1.38,2.04,1.49,1.25,0.49,0.62,0.83,0.27,2.37,1.07,,1.02,1.23,1.79
PM10_1,1.54,1.39,2.23,1.88,1.74,1.52,2.25,2.31,2.13,1.06,1.57,1.78,2.43,1.83,1.31,0.63,0.65,1.29,0.34,1.49,1.71,1.59,1.62,1.02,0.58
PM10_2,7.01,5.89,17.28,19.27,7.8,6.41,19.55,15.03,22.09,,8.55,9.5,8.28,,7.52,3.23,4.17,6.21,1.67,2.89,,2.95,11.52,5.64,1.11
