,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,0.39,,0.98,0.57,0.29,0.83,0.68,0.61,0.58,0.57,0.5,0.49,0.38,0.91,0.76,0.35
PRES_0_1,1.0,1.01,,,0.98,0.57,0.27,0.83,0.67,0.61,0.59,0.57,0.51,0.49,0.36,0.91,0.76,0.35
PRES_0_0,1.37,,4.35,,1.37,,,1.03,1.48,,,,,,1.35,1.5,,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.01,1.0,0.39,,1.03,,,0.81,0.71,0.61,0.62,0.57,0.47,0.51,0.38,0.92,0.77,0.36
DEWP_1_0,1.2,1.21,,,,2.4,,1.23,0.31,0.75,,0.69,0.95,,,1.13,0.76,
DEWP_0_0,1.51,1.34,,,,,6.04,,,,,,1.88,,,1.63,,
WSPM_0_1,1.07,1.06,0.37,,1.02,0.75,,1.31,,,,0.48,0.18,,,0.98,0.8,0.39
WSPM_0_2,1.14,1.12,0.67,,1.16,0.23,,,1.79,,,0.35,,,,1.03,0.88,
WSPM_0_0,1.18,1.18,,,1.15,0.68,,,,1.73,,1.26,0.69,,,1.09,0.87,
WSPM_0_3,1.2,1.2,,,1.23,,,,,,2.29,0.27,,,,1.0,1.06,0.72
WSPM_1_0,1.2,1.2,,,1.18,0.69,,0.72,0.41,1.46,0.3,1.25,,,,1.09,0.96,
WSPM_1_1,1.26,1.26,,,1.13,1.11,1.0,0.53,,0.6,,,2.62,,,1.21,0.84,
WSPM_0_4,1.27,1.28,,,1.3,,,,,,,,,3.03,,1.14,0.85,
WSPM_1_2,1.38,1.32,1.39,,1.38,,,,,,,,,,4.31,1.49,,
PM10_0,1.03,1.02,0.47,,1.01,0.6,0.36,0.85,0.69,0.63,0.55,0.61,0.56,0.5,0.47,1.11,0.37,
PM10_1,1.1,1.1,,,1.09,0.52,,0.91,0.79,0.66,0.76,0.55,0.44,0.47,,0.48,1.41,0.39
PM10_2,1.43,1.43,,,1.44,,,1.03,,,1.32,,,,,,1.17,3.97
