,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.78,1.38,,,0.9,1.05,1.74,1.51,,,0.95,1.01,2.09,,1.02,0.69,0.71,0.83,0.54,1.15,1.13,,1.0,0.9,0.73
TEMP_0_0,1.56,0.72,,,1.27,0.79,3.79,0.72,,,1.55,0.99,0.81,,1.05,0.8,1.02,1.08,0.62,0.79,0.6,0.52,1.03,1.04,0.79
TEMP_1_1,,,0.51,,3.83,,0.56,,,,1.02,2.23,,0.38,1.27,0.96,0.98,1.02,0.76,1.56,,,1.23,1.15,1.17
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.76,1.3,1.64,2.27,0.92,1.31,,,1.82,1.64,1.44
PRES_0_0,0.85,1.01,2.46,,0.79,1.5,,3.61,,,0.94,0.99,1.55,,0.97,0.72,0.78,0.87,0.58,0.96,0.92,0.65,1.02,0.87,0.66
PRES_1_0,1.32,0.99,,,2.09,0.57,,,,,1.74,1.09,1.16,,1.24,0.85,1.06,1.16,0.62,1.03,0.79,,1.14,1.28,1.02
PRES_0_1,2.57,3.79,0.54,,,,0.53,,,,0.99,2.31,,0.39,1.19,0.98,1.0,1.09,0.74,1.61,0.9,,1.2,1.13,1.18
PRES_1_1,1.86,0.96,,,4.91,,,0.49,,,3.93,1.27,0.84,,1.52,0.87,0.94,1.09,0.72,1.04,1.12,,1.25,1.37,1.33
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,2.0,1.27,1.62,2.16,0.92,1.25,,,1.77,1.81,1.56
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.07,,,,,,,,,2.05,
DEWP_1_0,0.98,1.36,0.75,,1.06,1.21,0.74,3.68,,,0.76,1.86,,,0.92,0.76,0.85,0.97,0.57,1.13,,,1.04,0.88,0.72
DEWP_0_0,1.01,0.9,1.9,,1.07,0.86,2.07,0.88,,,1.88,0.74,,,1.11,0.71,0.75,0.85,0.57,1.13,0.7,0.52,0.96,1.01,0.93
DEWP_0_1,2.31,1.01,,0.46,1.93,1.14,,0.78,0.46,0.41,,,0.51,,1.48,0.93,1.12,1.13,0.71,0.73,0.8,,1.32,1.25,0.83
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,2.26,1.82,1.5,,1.6,,,,2.22,2.38,
WSPM_0_1,1.06,1.0,1.0,0.88,1.1,0.96,0.99,1.23,0.95,0.57,0.95,1.18,1.19,0.66,0.76,1.33,1.06,1.66,0.7,,,,1.07,0.88,0.73
WSPM_0_0,1.28,1.24,1.33,1.18,1.4,1.22,1.38,1.13,1.1,,1.35,1.22,1.38,,1.97,0.59,1.01,1.33,0.47,2.74,,,1.15,1.25,1.17
WSPM_1_1,1.32,1.43,1.34,1.38,1.47,1.34,1.37,1.18,1.3,,1.55,1.26,1.46,,1.95,0.7,0.52,5.14,0.71,2.61,,,1.22,1.27,1.17
WSPM_1_2,1.36,1.63,1.24,1.58,1.45,1.47,1.38,1.3,1.55,,1.77,1.3,1.38,,2.26,1.29,2.08,0.49,2.02,,,,1.23,1.4,1.45
WSPM_1_0,1.45,1.51,1.54,1.23,1.58,1.46,1.55,1.47,1.17,,1.56,1.56,1.48,,1.59,0.75,1.59,2.21,0.56,2.45,,,1.38,1.43,1.36
WSPM_0_2,1.95,1.26,2.14,1.09,1.67,1.36,2.28,1.25,0.99,,1.95,1.83,0.97,,,2.55,2.71,,1.54,0.41,,,1.85,1.43,0.72
WSPM_1_3,3.58,1.63,,,3.53,1.55,1.96,1.64,,,,1.78,1.69,,,,,,,,0.23,,1.73,2.61,
WSPM_0_3,3.16,1.75,,,2.12,,,,,,,1.85,,,,,,,,,,0.17,,2.41,1.0
PM10_0,1.07,0.97,0.99,0.9,1.16,0.91,0.99,0.9,0.84,,1.14,0.97,1.02,0.68,1.06,0.65,0.8,0.81,0.52,1.23,0.7,,0.79,1.22,2.09
PM10_1,1.02,1.04,1.02,0.88,1.06,1.04,1.04,1.12,0.93,0.56,0.99,1.13,1.09,0.97,0.96,0.79,0.77,1.02,0.6,0.89,0.88,0.69,1.34,0.77,0.76
PM10_2,1.5,1.33,1.94,1.73,1.43,1.39,1.97,1.86,1.87,,1.49,1.73,1.3,,1.44,1.31,1.3,1.42,0.88,0.79,,0.64,2.38,1.41,0.46
