,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,0.9,0.97,1.33,1.0,0.77,,0.95,1.18,0.58,0.33,,0.87,0.77,0.9,0.52,0.72,0.59,0.39,0.77,0.72,,0.84,0.67,0.65
TEMP_0_1,,0.46,,,,1.33,0.84,0.66,0.74,0.64,,0.86,,,,,0.93,0.76,0.68,0.47,0.6,0.5,0.36,,1.74,,0.84,0.62,0.58
TEMP_0_0,,,0.36,0.14,0.42000000000000004,1.09,,0.71,0.51,0.47,0.42000000000000004,,0.49,,,0.42000000000000004,1.11,0.65,0.92,0.47,0.79,0.49,0.34,,0.81,0.42000000000000004,0.85,0.62,0.62
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.92,1.44,1.07,,,0.67,,,3.46,1.36,,0.97,1.1,,,,0.84,0.77,0.94,0.49,0.69,0.52,0.37,1.14,1.0,,0.81,0.67,0.75
PRES_1_3,0.97,0.81,,,,,0.52,,,1.55,,0.92,1.27,0.62,0.33,,1.11,0.83,0.73,0.54,0.71,0.62,0.39,0.59,0.63,,0.89,0.65,0.53
PRES_1_1,1.23,0.72,0.72,0.15,,,3.18,0.34,1.6,0.89,,1.2,0.67,,0.36,,0.86,0.77,0.99,0.44,0.55,0.65,0.36,,1.02,,0.82,0.73,0.71
PRES_1_0,1.24,0.97,0.61,,0.33,3.05,,1.46,0.33,0.36,0.33,1.08,0.83,,,0.33,0.95,0.63,0.7,0.52,1.66,0.5,0.36,,0.94,0.33,0.84,0.58,0.64
PRES_0_0,1.11,1.05,0.69,,,2.43,2.4,1.0,0.38,0.27,,1.08,0.87,0.3,0.21,,0.81,0.63,0.88,0.61,0.57,0.49,0.41,,,,0.85,0.59,0.51
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.96,0.86,,,,0.95,0.94,1.16,0.85,0.7,,0.86,5.56,1.31,0.63,,0.85,0.78,0.78,0.5,0.74,0.55,0.37,1.02,1.02,,0.84,0.65,0.62
DEWP_0_1,1.17,4.29,0.5,0.22,0.6000000000000001,1.09,1.24,0.68,0.7,0.63,0.6000000000000001,5.16,0.5,,0.36,0.6000000000000001,1.27,0.68,1.08,0.5,0.6,0.56,0.37,0.74,0.6,0.6000000000000001,0.85,0.69,0.66
DEWP_0_0,0.81,,,,,,,,0.47,0.3,,,,0.08,0.06,,0.52,,,,,,,,,,0.73,0.54,
DEWP_1_0,0.81,,,,,,,,,,,,,,0.06,,0.63,,,,,,,,,,,0.63,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.96,1.04,1.12,,,0.93,1.21,0.79,0.83,0.57,,0.94,1.21,0.38,0.18,,0.46,1.66,,1.32,0.92,1.6,0.62,,,,0.94,0.58,0.44
WSPM_0_1,1.03,1.03,0.84,,0.63,1.02,1.08,1.06,0.61,0.56,0.63,1.03,0.91,,,0.63,1.3,0.47,1.11,0.51,0.74,0.54,0.32,1.92,1.93,0.63,0.79,0.59,0.79
WSPM_0_2,1.04,0.81,1.22,0.29,,1.03,0.89,1.0,0.74,0.46,,0.93,1.31,,,,,1.43,0.4,0.71,1.19,0.65,0.48,,,,0.91,0.59,0.52
WSPM_0_0,1.05,0.99,0.78,,,0.93,1.1,0.88,0.88,1.04,,1.02,0.91,,,,1.44,0.73,1.02,0.35,0.76,0.45,0.28,,1.45,,0.79,0.71,0.89
WSPM_1_2,1.03,0.87,1.13,,,0.99,0.99,0.78,1.42,1.3,,1.09,0.83,,,,3.45,0.79,1.44,0.38,0.32,0.5,0.33,,1.89,,0.76,1.23,
WSPM_1_1,1.05,0.95,0.8,,,0.88,1.06,1.06,0.92,0.76,,0.99,0.96,,,,1.43,0.75,1.31,0.36,0.71,0.27,0.32,,,,0.77,0.87,1.29
WSPM_1_0,1.01,1.02,0.9,,,0.94,1.13,1.02,0.82,0.88,,1.0,0.99,,,,1.18,0.68,0.96,0.39,0.83,0.56,0.29,,,,0.79,0.68,0.85
WSPM_0_4,0.81,,,,,1.23,0.62,,,,,1.01,0.91,0.26,0.18,,,1.56,,,,0.78,0.44,0.24,,,1.18,0.56,0.38
WSPM_1_3,0.92,1.45,1.02,,,1.23,0.77,0.94,0.96,,,1.17,0.73,,,,,,,0.44,0.61,,0.46,,0.19,,0.75,1.35,1.51
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
