,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,1.06,,,1.16,0.91,1.67,1.41,,,1.12,1.15,2.27,,1.08,0.57,0.57,0.67,0.36,0.96,0.56,0.75,1.13,1.0,0.52
TEMP_0_0,1.57,1.01,,,1.63,0.92,4.66,0.83,,,1.96,1.33,0.99,,1.35,0.67,0.71,0.92,0.42,0.75,0.45,0.35,1.38,1.27,0.65
TEMP_1_1,,24.0,1.01,,9.54,9.5,1.13,,,,2.44,4.31,,0.37,2.57,1.41,1.29,1.55,0.9,2.5,,,2.66,2.38,1.48
TEMP_0_2,,,,1.0,,,,,0.97,0.6,,,3.11,,8.39,4.07,5.0,7.42,2.29,3.62,,,8.63,7.47,3.51
PRES_0_0,0.99,0.96,2.3,,1.01,0.97,,1.93,,,1.06,1.08,1.65,,1.06,0.54,0.54,0.64,0.35,0.85,0.47,0.42,1.08,0.94,0.45
PRES_1_0,2.38,1.74,,,2.83,1.01,,,,,3.12,2.07,2.01,,2.09,1.12,1.27,1.6,0.67,1.21,0.82,,2.24,2.12,1.27
PRES_0_1,5.89,6.08,0.99,,,,1.01,,,,2.24,4.0,,0.36,2.28,1.33,1.21,1.51,0.84,2.43,0.95,,2.43,2.2,1.38
PRES_1_1,3.74,2.23,,,6.88,,,1.0,,,6.6,3.19,1.78,,3.04,1.4,1.36,1.76,0.92,1.66,1.76,,3.05,2.91,1.7
PRES_1_3,,,,1.14,,,,,1.0,,,,3.55,,10.12,4.54,5.79,7.75,2.64,4.49,,,9.35,8.72,3.95
PRES_1_2,,,,4.94,,,,,,1.01,,,14.76,,31.87,24.48,,,9.42,,,,,31.63,
DEWP_1_0,1.26,1.39,0.81,,1.41,1.14,0.82,3.49,,,1.01,1.54,4.72,,1.11,0.6,0.59,0.72,0.38,1.04,0.55,,1.17,1.04,0.54
DEWP_0_0,1.24,0.98,1.9,,1.39,0.88,2.23,0.94,,,1.7,1.01,,,1.19,0.61,0.61,0.78,0.39,0.94,0.52,0.31,1.23,1.15,0.67
DEWP_0_1,4.0,2.17,,0.71,3.73,2.0,,1.42,0.67,0.46,,,1.0,,2.93,1.32,1.53,1.66,0.81,1.07,0.9,,2.85,2.44,1.09
DEWP_1_1,,,10.52,,,,11.42,,,,,,,1.01,23.36,11.62,9.42,,9.11,,,,25.91,23.71,
WSPM_0_1,1.27,1.16,1.09,0.72,1.4,1.0,1.1,1.32,0.77,0.31,1.21,1.39,1.33,0.34,1.01,0.65,0.64,1.0,0.38,1.14,0.8,,1.26,1.05,0.52
WSPM_0_0,2.65,2.25,2.41,1.73,3.04,2.02,2.46,1.87,1.53,,2.84,2.43,2.5,,2.72,1.06,1.26,1.52,0.7,2.69,1.52,,2.33,2.29,1.39
WSPM_1_1,3.28,2.67,2.72,2.1,3.74,2.45,2.92,2.43,1.87,,3.43,2.98,3.04,,3.06,1.33,1.06,2.83,0.89,3.08,,,2.9,2.77,1.61
WSPM_1_2,3.56,3.02,2.63,2.1,3.89,2.52,3.04,2.79,2.56,,4.1,3.31,2.96,,3.44,1.72,1.67,1.03,1.4,5.08,,,3.13,3.15,2.51
WSPM_1_0,4.27,3.63,3.91,2.51,4.79,3.19,3.95,3.29,2.25,,4.34,4.24,3.78,,3.85,1.86,2.4,3.04,1.13,4.47,,,3.92,3.62,2.01
WSPM_0_2,5.62,3.89,7.01,2.6,5.3,3.54,7.61,3.15,2.1,,5.82,5.3,2.79,,13.59,2.91,3.84,3.29,1.95,1.03,,,5.11,4.15,1.56
WSPM_1_3,26.36,11.72,,,30.55,9.02,12.96,8.57,,,60.83,13.99,11.1,,37.86,8.37,,,6.32,,1.02,,13.56,17.79,11.02
WSPM_0_3,24.9,20.09,,,23.97,,,,,,,21.97,,,,21.01,,,12.33,,,1.01,,25.02,6.45
PM10_0,1.24,1.0,1.0,0.7,1.41,0.88,1.02,0.9,0.66,,1.29,1.13,1.06,0.41,1.06,0.53,0.58,0.65,0.33,1.01,0.47,,1.01,1.07,1.01
PM10_1,1.26,1.14,1.13,0.72,1.35,1.0,1.17,1.13,0.73,0.35,1.24,1.33,1.18,0.41,1.16,0.63,0.58,0.82,0.4,0.76,0.47,0.46,1.33,1.01,0.47
PM10_2,4.02,3.49,4.57,3.61,4.45,3.09,5.13,4.15,3.82,,4.46,4.59,3.53,,4.19,1.95,2.13,2.28,1.26,1.58,,1.04,4.47,3.55,1.05
