,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.88,,,,,0.96,0.97,1.24,1.13,0.96,,1.06,1.17,0.55,0.51,,0.94,0.99,1.0,0.96,0.93,0.91,0.87,0.69,0.74,,1.06,1.04,0.9
TEMP_0_1,,0.63,,,,2.08,1.16,0.92,1.23,1.28,,1.33,,,,,1.42,1.45,1.07,1.24,1.1,1.15,1.24,,1.73,,1.56,1.31,1.36
TEMP_0_0,,,0.54,,,1.83,,1.14,0.9,0.97,,,0.79,,,,1.87,1.33,1.76,1.21,1.64,1.21,1.27,,1.35,,1.79,1.55,1.45
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.12,1.56,1.12,,,0.78,,,,,,1.21,1.2,,,,1.03,1.1,1.18,0.97,1.01,0.89,0.91,1.18,1.12,,1.13,1.2,1.34
PRES_1_3,1.38,1.05,,,,,0.68,,,,,1.35,1.68,,,,1.54,1.38,1.09,1.33,1.16,1.29,1.28,0.69,0.82,,1.5,1.34,0.91
PRES_1_1,2.47,1.19,1.22,,,,,0.52,,,,2.31,1.16,,,,1.5,1.94,1.8,1.34,1.17,1.51,1.42,,1.29,,1.72,1.84,2.0
PRES_1_0,2.35,1.64,0.98,,,,,,0.53,1.37,,2.06,1.43,,,,2.05,1.32,1.43,1.62,2.68,1.6,1.28,,1.45,,1.97,1.53,1.78
PRES_0_0,2.37,2.01,1.25,,,,,,1.62,0.49,,2.31,1.82,0.42,,,1.53,1.72,1.78,2.13,2.0,1.74,2.53,,,,2.97,1.51,1.31
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,0.81,,,,0.98,0.9,1.09,0.94,0.89,,0.92,,,,,0.88,0.97,0.84,0.89,0.94,0.82,0.83,0.88,0.93,,1.05,0.95,0.87
DEWP_0_1,1.73,,0.62,,,1.51,1.74,0.86,1.02,1.1,,,0.66,,,,1.78,1.16,1.65,1.15,0.99,1.17,1.16,0.99,0.8,,1.39,1.43,1.28
DEWP_0_0,3.69,,,,,,,,,1.12,,,,0.22,,,2.12,,,,,,,,,,,3.12,
DEWP_1_0,4.46,,,,,,,,,,,,,,0.21,,2.97,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.47,1.42,1.52,,,1.38,1.7,1.15,1.59,0.96,,1.46,1.9,0.49,0.46,,0.63,,,,,,3.28,,,,2.09,1.13,0.9
WSPM_0_1,1.56,1.45,1.09,,,1.48,1.52,1.51,0.99,1.1,,1.61,1.24,,,,,0.65,,,,2.5,1.56,,,,1.44,1.45,1.74
WSPM_0_2,1.79,1.22,1.68,,,1.79,1.38,1.6,1.24,1.23,,1.59,2.0,,,,,,0.58,,,,3.0,,,,2.12,1.2,1.22
WSPM_0_0,1.99,1.66,1.32,,,1.71,1.94,1.36,1.51,2.37,,1.94,1.59,,,,,,,0.66,2.37,1.53,0.71,,,,1.54,2.97,2.93
WSPM_1_2,2.0,1.51,1.86,,,1.83,1.76,1.26,2.77,1.94,,2.12,1.44,,,,,,,2.18,0.51,,,,,,1.5,4.69,
WSPM_1_1,2.29,1.85,1.59,,,1.91,2.22,1.89,2.04,1.78,,2.18,1.99,,,,,5.54,,1.61,,0.48,,,,,1.75,3.78,
WSPM_1_0,2.21,2.0,1.69,,,1.98,2.28,1.86,1.61,1.96,,2.21,1.98,,,,4.57,2.27,3.03,0.92,,,0.76,,,,1.84,2.73,3.64
WSPM_0_4,1.85,,,,,2.71,1.29,,,,,2.47,1.82,,,,,,,,,,,0.42,,,5.34,1.52,1.1
WSPM_1_3,2.39,3.38,2.27,,,3.07,1.84,2.05,2.05,,,3.1,1.72,,,,,,,,,,,,0.37,,2.11,5.58,2.93
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.11,1.04,0.98,,,1.01,1.1,0.89,0.97,1.33,,1.15,0.98,,,,1.36,0.96,1.19,0.76,0.75,0.74,0.77,1.84,0.72,,0.88,2.41,
PM10_1,1.43,1.16,1.13,,,1.42,1.3,1.26,1.05,0.82,,1.39,1.34,0.58,,,1.0,1.29,0.94,2.07,2.17,1.65,1.56,0.8,2.24,,3.22,0.75,1.81
PM10_2,1.82,1.75,1.56,,,2.31,1.3,2.0,1.71,1.11,,1.85,1.79,,,,1.19,2.16,1.45,3.18,,,2.38,0.84,1.32,,,2.71,0.56
