,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.66,,,,,0.81,0.98,1.68,1.35,1.18,,0.75,1.22,1.7,1.22,,0.96,0.89,1.11,0.74,1.03,0.95,0.63,1.17,1.3,,0.72,0.72,0.89
TEMP_0_1,,0.21,,,,0.52,0.37,0.37,0.43,0.43,,0.29,,,,,0.45,0.38,0.36,0.29,0.38,0.36,0.26,,1.21,,0.31,0.28,0.36
TEMP_0_0,,,0.13,0.2,0.8699999999999999,0.29,,0.27,0.2,0.21,0.8699999999999999,,0.15,,,0.8699999999999999,0.36,0.22,0.35,0.2,0.34,0.24,0.17,,0.43,0.8699999999999999,0.22,0.2,0.26
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.55,1.14,0.97,,,0.44,,,4.35,1.76,,0.57,0.84,,,,0.7,0.65,0.86,0.51,0.74,0.63,0.44,1.31,1.33,,0.51,0.54,0.78
PRES_1_3,0.41,0.45,,,,,0.27,,,1.39,,0.37,0.68,0.99,0.62,,0.63,0.49,0.46,0.39,0.52,0.52,0.33,0.46,0.58,,0.39,0.36,0.37
PRES_1_1,0.27,0.21,0.24,0.18,,,,0.11,0.73,0.42,,0.25,0.19,,0.34,,0.25,0.25,0.32,0.17,0.21,0.29,0.16,,0.44,,0.19,0.21,0.28
PRES_1_0,0.25,0.26,0.19,,0.54,0.89,,0.53,0.11,0.14,0.54,0.21,0.22,,,0.54,0.28,0.18,0.22,0.19,0.61,0.21,0.15,,0.46,0.54,0.19,0.16,0.23
PRES_0_0,0.17,0.21,0.15,,,0.41,0.61,0.29,0.1,0.07,,0.16,0.17,0.15,0.15,,0.16,0.14,0.2,0.17,0.16,0.15,0.13,,,,0.14,0.11,0.12
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.85,1.02,,,,0.94,1.04,1.64,1.27,1.19,,0.75,,,2.65,,1.04,0.99,1.06,0.78,1.18,0.98,0.67,1.72,1.97,,0.79,0.75,0.95
DEWP_0_1,0.46,2.68,0.29,0.48,1.8900000000000001,0.46,0.61,0.41,0.44,0.46,1.8900000000000001,2.7,0.25,,0.66,1.8900000000000001,0.67,0.37,0.64,0.33,0.41,0.44,0.3,0.56,0.52,1.8900000000000001,0.34,0.36,0.43
DEWP_0_0,0.02,,,,,,,,0.02,0.01,,,,0.01,0.01,,0.02,,,,,,,,,,0.02,0.01,
DEWP_1_0,0.01,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,0.01,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.33,0.48,0.59,,,0.36,0.53,0.45,0.49,0.36,,0.32,0.57,0.49,0.3,,0.21,0.96,,1.02,0.68,1.63,0.48,,,,0.36,0.26,0.26
WSPM_0_1,0.36,0.48,0.44,,,0.39,0.47,0.59,0.36,0.37,,0.35,0.4,,,,0.8,0.22,0.71,0.35,0.49,0.39,0.23,1.33,1.82,,0.29,0.28,0.48
WSPM_0_2,0.29,0.29,0.49,0.42,,0.32,0.3,0.44,0.34,0.26,,0.25,0.45,,,,,0.67,0.16,0.42,0.65,0.39,0.3,,,,0.27,0.2,0.25
WSPM_0_0,0.22,0.27,0.25,,,0.21,0.29,0.28,0.29,0.38,,0.2,0.24,,,,0.41,0.24,0.37,0.11,0.3,0.18,0.11,,0.57,,0.17,0.22,0.31
WSPM_1_2,0.2,0.22,0.32,,,0.21,0.24,0.23,0.42,0.45,,0.2,0.2,,,,1.16,0.23,0.58,0.12,0.1,0.22,0.14,,,,0.15,0.33,
WSPM_1_1,0.15,0.18,0.18,,,0.14,0.19,0.23,0.21,0.22,,0.14,0.18,,,,,0.16,0.29,0.08,0.18,0.07,0.09,,,,0.11,0.16,0.33
WSPM_1_0,0.14,0.19,0.19,,,0.15,0.2,0.22,0.19,0.25,,0.14,0.18,,,,0.24,0.14,0.22,0.09,0.23,0.16,0.08,,,,0.12,0.14,0.24
WSPM_0_4,0.1,,,,,0.17,0.1,,,,,0.13,0.15,0.13,0.11,,,,,,,0.23,0.13,0.06,,,0.17,0.09,0.08
WSPM_1_3,0.08,0.18,0.14,,,0.12,0.09,0.13,0.13,,,0.1,0.08,,,,,,,0.08,,,0.1,,0.04,,0.07,0.16,0.2
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.73,1.01,1.12,1.77,3.69,0.76,0.99,1.07,1.1,1.33,3.69,0.73,0.91,,,3.69,1.13,0.75,1.03,0.56,0.84,0.72,0.5,2.36,1.31,3.69,0.59,0.77,1.83
PM10_1,0.45,0.55,0.63,0.97,,0.51,0.55,0.67,0.52,0.41,,0.42,0.59,0.69,0.55,,0.46,0.52,0.48,0.56,0.58,0.58,0.43,0.59,0.8,,0.47,0.3,0.38
PM10_2,0.21,0.3,0.32,,,0.3,0.2,0.42,0.25,0.23,,0.2,0.29,,0.17,,0.2,0.25,0.28,0.28,,0.48,0.19,0.23,0.27,,0.27,0.17,0.12
