,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.22,1.55,2.46,2.5,3.07,,0.94,1.64,10.87,14.96,,1.76,1.75,2.09,2.48,2.61,3.16,3.18,3.49,4.18,,1.06,1.5,2.43
TEMP_0_1,,1.0,,,,0.68,0.9,1.35,1.43,1.75,,0.54,,,,,1.0,0.99,1.18,1.4,1.49,1.79,1.81,,3.04,,0.6,0.86,1.41
TEMP_0_0,,,0.99,7.28,87.36,0.55,,1.03,1.12,1.37,87.36,,0.72,,,87.36,0.79,0.78,0.89,1.12,1.17,1.44,1.43,,1.91,87.36,0.47,0.65,1.05
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.82,1.46,1.84,,,1.0,,,2.71,2.52,,0.77,1.35,,,,1.44,1.44,1.72,2.05,2.18,2.62,2.62,2.83,3.52,,0.87,1.22,1.98
PRES_1_3,0.64,1.11,,,,,1.0,,,1.4,,0.6,1.05,6.99,9.62,,1.13,1.12,1.3,1.6,1.68,2.09,2.04,2.26,2.75,,0.68,0.96,1.55
PRES_1_1,0.4,0.73,0.91,9.6,,,,0.99,1.29,1.43,,0.38,0.67,,8.27,,0.76,0.69,0.9,0.99,1.06,1.33,1.28,,2.05,,0.44,0.64,1.06
PRES_1_0,0.4,0.7,0.89,,55.29,0.46,,0.8,1.0,1.23,55.29,0.38,0.65,,,55.29,0.66,0.73,0.79,1.03,1.48,1.27,1.31,,2.08,55.29,0.43,0.58,0.96
PRES_0_0,0.33,0.57,0.73,,,0.46,0.53,0.68,0.78,1.0,,0.31,0.51,3.66,4.59,,0.58,0.55,0.73,0.75,0.63,0.85,0.99,,,,0.32,0.51,0.8
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,1.87,,,,1.3,1.67,2.57,2.64,3.24,,1.0,,,15.97,,1.87,1.87,2.21,2.63,2.78,3.37,3.38,3.77,4.74,,1.13,1.6,2.62
DEWP_0_1,0.61,1.03,1.37,14.13,119.91,0.75,0.93,1.47,1.53,1.92,119.91,0.55,1.0,,9.17,119.91,1.1,1.07,1.27,1.55,1.62,1.96,1.97,2.01,2.63,119.91,0.65,0.91,1.42
DEWP_0_0,0.09,,,,,,,,0.27,0.28,,,,1.0,1.38,,0.16,,,,,,,,,,0.09,0.14,
DEWP_1_0,0.07,,,,,,,,,,,,,,1.0,,0.14,,,,,,,,,,,0.09,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.57,1.0,1.22,,,0.69,0.88,1.28,1.42,1.62,,0.53,0.89,5.77,6.22,,1.0,1.1,,1.99,0.76,2.51,1.96,,,,0.61,0.85,1.27
WSPM_0_1,0.57,1.0,1.27,,,0.7,0.88,1.36,1.38,1.7,,0.53,0.94,,,,0.91,1.0,1.02,1.51,1.49,1.8,1.89,1.76,3.52,,0.59,0.8,1.43
WSPM_0_2,0.48,0.85,1.15,13.81,,0.57,0.76,1.1,1.24,1.19,,0.45,0.79,,,,,0.97,1.0,1.3,1.05,1.39,1.77,,,,0.54,0.72,1.02
WSPM_0_0,0.4,0.71,0.88,,,0.49,0.63,1.0,1.01,1.45,,0.38,0.65,,,,0.52,0.64,0.86,1.0,1.26,1.28,1.27,,2.09,,0.43,0.58,0.89
WSPM_1_2,0.38,0.67,0.86,,,0.47,0.6,0.97,1.0,1.73,,0.36,0.62,,,,1.27,0.67,0.92,0.9,1.0,1.22,0.99,,,,0.39,0.79,
WSPM_1_1,0.32,0.55,0.69,,,0.38,0.47,0.77,0.83,1.15,,0.3,0.51,,,,,0.56,0.76,0.71,0.81,1.0,0.91,,,,0.33,0.52,0.97
WSPM_1_0,0.31,0.55,0.7,,,0.38,0.49,0.78,0.81,1.11,,0.3,0.51,,,,0.46,0.54,0.61,0.8,0.89,1.03,1.0,,,,0.33,0.45,0.81
WSPM_0_4,0.29,,,,,0.35,0.45,,,,,0.26,0.5,3.07,4.13,,,,,,,0.75,0.51,1.0,,,0.3,0.42,0.67
WSPM_1_3,0.23,0.4,0.52,,,0.28,0.36,0.56,0.58,,,0.22,0.38,,,,,,,0.45,,,0.54,,1.0,,0.23,0.49,1.07
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.95,1.66,2.09,20.56,139.92000000000002,1.15,1.47,2.29,2.38,3.24,139.92000000000002,0.89,1.53,,,139.92000000000002,1.6,1.67,1.84,2.35,2.73,3.04,2.97,3.26,4.59,139.92000000000002,1.0,1.41,2.83
PM10_1,0.66,1.17,1.5,16.62,,0.82,1.03,1.52,1.71,1.87,,0.63,1.08,6.41,8.06,,1.19,1.2,1.42,1.7,0.94,1.94,2.33,2.29,1.62,,0.73,1.0,1.43
PM10_2,0.41,0.72,0.92,,,0.5,0.65,1.03,0.96,1.32,,0.38,0.69,,4.76,,0.75,0.6,0.91,0.9,,1.35,1.11,1.43,1.11,,0.36,0.63,1.0
