,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,0.92,0.84,0.72,0.69,0.64,,1.02,0.83,0.39,0.34,,0.8,0.79,0.75,0.69,0.68,0.63,0.63,0.62,0.55,,0.98,0.85,0.7
TEMP_0_1,,1.0,,,,1.14,1.06,0.87,0.87,0.8,,1.28,,,,,1.0,0.99,0.94,0.86,0.85,0.78,0.78,,0.87,,1.22,1.07,0.89
TEMP_0_0,,,0.99,0.28,1.26,1.3,,0.93,0.96,0.88,1.26,,1.13,,,1.26,1.11,1.1,0.99,0.97,0.94,0.88,0.87,,0.77,1.26,1.35,1.15,0.94
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.08,0.88,0.78,,,1.0,,,0.99,0.69,,1.11,0.9,,,,0.86,0.86,0.82,0.76,0.75,0.69,0.68,0.66,0.6,,1.06,0.91,0.76
PRES_1_3,1.19,0.94,,,,,1.0,,,0.54,,1.22,0.98,0.46,0.4,,0.95,0.94,0.87,0.83,0.81,0.77,0.75,0.74,0.67,,1.17,1.01,0.83
PRES_1_1,1.36,1.14,1.0,0.4,,,,0.99,1.21,1.01,,1.43,1.15,,0.64,,1.17,1.06,1.11,0.95,0.94,0.91,0.86,,0.91,,1.39,1.25,1.04
PRES_1_0,1.44,1.15,1.05,,0.9299999999999999,1.26,,0.85,1.0,0.92,0.9299999999999999,1.49,1.19,,,0.9299999999999999,1.09,1.2,1.03,1.04,1.39,0.92,0.93,,0.98,0.9299999999999999,1.44,1.2,1.0
PRES_0_0,1.57,1.25,1.13,,,1.68,1.37,0.96,1.04,1.0,,1.63,1.24,0.62,0.5,,1.27,1.2,1.26,1.01,0.79,0.81,0.94,,,,1.42,1.38,1.11
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.78,,,,0.9,0.82,0.69,0.67,0.61,,1.0,,,0.33,,0.77,0.77,0.73,0.67,0.66,0.61,0.61,0.61,0.57,,0.95,0.83,0.69
DEWP_0_1,1.21,0.93,0.88,0.35,1.1099999999999999,1.13,0.99,0.86,0.84,0.79,1.1099999999999999,1.19,1.0,,0.41,1.1099999999999999,0.99,0.96,0.91,0.86,0.84,0.78,0.77,0.71,0.68,1.1099999999999999,1.2,1.02,0.81
DEWP_0_0,2.6,,,,,,,,2.12,1.66,,,,1.0,0.88,,2.07,,,,,,,,,,2.48,2.21,
DEWP_1_0,2.95,,,,,,,,,,,,,,1.0,,2.8,,,,,,,,,,,2.34,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.25,1.0,0.87,,,1.16,1.05,0.83,0.87,0.74,,1.29,0.98,0.45,0.31,,1.0,1.1,,1.23,0.44,1.1,0.85,,,,1.25,1.06,0.81
WSPM_0_1,1.25,1.0,0.91,,,1.17,1.04,0.88,0.84,0.78,,1.29,1.04,,,,0.91,1.0,0.81,0.93,0.86,0.79,0.82,0.69,1.01,,1.2,1.0,0.91
WSPM_0_2,1.32,1.07,1.03,0.47,,1.2,1.14,0.89,0.95,0.68,,1.37,1.1,,,,,1.22,1.0,1.01,0.76,0.76,0.96,,,,1.38,1.13,0.82
WSPM_0_0,1.44,1.15,1.02,,,1.33,1.22,1.04,1.0,1.08,,1.48,1.16,,,,0.84,1.03,1.11,1.0,1.18,0.91,0.9,,0.98,,1.42,1.18,0.92
WSPM_1_2,1.47,1.17,1.06,,,1.36,1.23,1.09,1.06,1.38,,1.52,1.21,,,,2.22,1.17,1.28,0.96,1.0,0.93,0.75,,,,1.4,1.71,
WSPM_1_1,1.59,1.27,1.12,,,1.45,1.27,1.13,1.15,1.2,,1.63,1.28,,,,,1.27,1.38,0.99,1.05,1.0,0.9,,,,1.54,1.47,1.41
WSPM_1_0,1.59,1.26,1.14,,,1.48,1.34,1.15,1.14,1.17,,1.64,1.3,,,,1.05,1.23,1.12,1.13,1.17,1.04,1.0,,,,1.57,1.29,1.19
WSPM_0_4,1.64,,,,,1.52,1.37,,,,,1.64,1.42,0.61,0.53,,,,,,,0.84,0.57,1.0,,,1.58,1.34,1.09
WSPM_1_3,1.79,1.4,1.3,,,1.65,1.49,1.26,1.24,,,1.83,1.46,,,,,,,0.96,,,0.81,,1.0,,1.65,2.14,2.36
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.02,0.82,0.73,0.27,0.72,0.94,0.86,0.72,0.71,0.73,0.72,1.05,0.84,,,0.72,0.79,0.82,0.72,0.71,0.77,0.66,0.63,0.62,0.65,0.72,1.0,0.86,0.89
PM10_1,1.17,0.94,0.85,0.36,,1.1,0.98,0.79,0.83,0.68,,1.21,0.96,0.4,0.32,,0.95,0.96,0.9,0.84,0.43,0.68,0.81,0.71,0.37,,1.19,1.0,0.73
PM10_2,1.42,1.14,1.03,,,1.32,1.21,1.04,0.92,0.95,,1.44,1.21,,0.37,,1.18,0.94,1.14,0.87,,0.93,0.76,0.88,0.5,,1.16,1.23,1.0
