,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.04,4.73,,,,,1.68,3.41,1.62,4.81,,,,1.71,2.56,5.1,31.39,30.31,,2.26,2.82,3.37,1.96,1.38,0.8,1.68,2.34,4.21,,2.62,1.83,1.78
TEMP_0_0,4.86,1.04,,,,,4.48,1.44,2.74,3.01,,,,3.09,1.52,87.59,2.33,1.59,,2.39,2.49,2.33,6.95,1.56,1.15,1.65,1.62,2.14,,2.53,2.1,1.87
TEMP_1_1,,,1.0,,,,3.01,,4.79,,1.01,,,10.14,92.33,1.26,,,,5.62,2.68,9.55,9.47,2.27,1.16,4.44,15.0,,,3.65,4.49,59.38
TEMP_0_2,,,,1.0,,,98.0,,,4.64,,1.25,,17.58,9.66,,,2.88,,39.26,17.79,23.59,3.7,5.82,4.89,10.77,8.46,,,12.25,12.47,6.33
TEMP_0_1,,,,,1.01,,84.48,26.03,83.05,3.96,,4.6,,325.25,,,1.84,,,48.18,68.2,5.46,,7.38,7.03,10.19,15.71,2.35,,17.97,12.22,5.18
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,2.26,5.38,2.11,39.31,24.6,,1.04,34.46,4.43,,,,,2.49,7.07,2.29,17.24,18.76,,3.31,2.68,3.77,2.81,2.05,1.12,3.12,3.08,4.88,,3.43,2.14,1.93
PRES_1_1,3.63,1.62,,,5.12,,30.62,1.01,102.59,,,,,3.95,2.31,,2.1,1.64,,3.02,2.93,2.63,8.45,1.85,1.14,1.91,2.23,2.71,,3.05,2.57,2.24
PRES_1_0,2.81,4.3,5.6,,,,5.96,203.92,1.04,,,,,3.44,3.85,5.1,15.98,,,5.08,4.62,4.82,3.35,2.29,1.41,3.59,4.02,7.62,,3.74,3.88,7.15
PRES_1_2,10.35,7.13,,2.71,1.82,,,,,1.01,,,,9.32,3.56,,3.42,,,7.79,12.63,8.58,6.91,2.55,2.42,3.4,5.08,3.7,,7.08,5.89,6.08
PRES_0_1,,,2.9,,,,,,,,1.01,,,,,2.74,,,,9.81,7.58,,,5.82,3.28,9.92,,,,10.79,12.42,
PRES_1_3,,,,1.63,4.87,,,,,,,1.0,,70.96,21.04,,8.7,2.88,,41.57,17.05,11.62,9.0,12.0,8.04,10.19,13.2,6.42,,14.68,22.49,5.22
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,1.23,2.08,4.22,2.94,41.0,,1.4,2.57,1.41,2.82,,8.87,,1.01,5.43,,,,,1.72,2.61,1.81,1.32,1.82,0.88,2.64,5.08,,,2.35,1.31,1.07
DEWP_0_0,4.4,2.57,104.87,4.19,,,10.12,3.79,4.51,2.42,,7.39,,12.35,1.03,,,,,7.52,3.16,8.35,14.84,1.41,1.13,1.71,1.9,2.98,,3.47,5.66,20.32
DEWP_1_1,10.08,141.62,1.33,,,,3.41,,4.66,,1.01,,,,,1.0,,,,5.65,2.5,22.59,9.47,2.57,1.22,5.03,15.0,,,4.22,3.84,33.57
DEWP_0_2,63.6,7.7,,,1.03,,25.0,5.68,17.8,4.16,,4.6,,,,,1.01,,,9.77,28.82,4.04,,4.17,3.6,4.6,6.47,2.35,,8.68,8.07,3.4
DEWP_0_1,58.71,5.8,,2.34,,,41.53,5.03,,,,1.81,,,,,,1.0,,11.16,15.04,10.91,10.26,4.36,4.84,4.24,2.87,2.71,,8.21,11.42,6.28
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,3.07,3.08,4.64,11.23,12.3,,3.27,3.78,3.75,4.03,2.77,9.21,,3.14,6.09,4.39,4.21,4.38,,1.02,52.46,,,9.44,2.57,6.5,,,,3.6,2.43,3.64
WSPM_0_1,4.53,3.61,2.42,6.35,23.43,,3.64,4.18,3.77,7.55,2.36,4.93,,5.31,2.68,2.13,16.28,7.36,,25.24,1.04,,,3.56,0.91,4.77,9.71,,,2.95,3.63,15.76
WSPM_0_3,5.58,4.03,9.89,9.83,1.71,,4.82,4.15,4.64,5.86,,3.75,,4.38,8.07,20.68,2.31,5.79,,,157.38,1.01,,15.16,6.0,12.16,,,,7.74,2.96,1.47
WSPM_0_4,5.0,12.71,13.44,2.18,,,5.3,17.99,4.61,6.86,,3.97,,4.62,17.87,13.29,,7.73,,,,,1.01,38.4,14.06,,,,,11.47,3.84,2.47
WSPM_0_0,14.13,13.9,12.01,13.38,10.7,,16.67,18.4,13.11,8.82,9.87,24.4,,22.18,7.88,14.32,12.21,14.59,,60.57,17.19,64.16,,1.28,1.13,4.96,9.17,,,9.26,23.02,70.18
WSPM_1_0,15.26,20.37,13.56,21.69,22.36,,15.81,22.05,17.1,16.39,14.68,32.53,,23.09,11.23,13.92,23.76,34.26,,31.18,11.62,55.31,73.2,2.53,1.96,13.46,30.0,,,12.13,20.06,64.33
WSPM_1_1,17.25,19.57,32.1,33.11,24.6,,34.51,18.13,22.08,16.14,24.68,23.24,,59.14,9.89,36.32,17.94,12.71,,78.52,20.88,57.29,,3.51,6.62,1.19,,,,13.58,46.39,
WSPM_1_2,25.66,16.34,87.39,20.29,28.94,,30.62,17.99,21.8,21.41,,23.24,,100.08,9.44,82.72,22.54,8.66,,,49.9,,,6.78,18.75,,1.07,,,14.81,148.45,
WSPM_1_3,87.23,63.28,,,11.44,,84.48,59.68,72.67,36.17,,34.86,,,44.92,,20.44,19.22,,,,,,38.4,,,,1.03,,42.13,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.65,1.53,1.42,1.75,2.19,,1.84,1.72,1.4,1.72,1.44,1.67,,2.13,1.14,1.61,1.86,1.47,,1.7,1.16,3.0,3.53,0.6,0.42,0.74,0.9,0.98,,1.03,2.69,45.41
