,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.73,1.04,,,,0.82,0.86,1.22,0.77,1.38,,,0.82,0.93,0.88,1.57,2.87,3.41,0.82,0.98,0.93,1.25,0.9,0.51,0.35,0.55,0.65,0.95,0.82,1.09,0.83,0.7
TEMP_0_0,0.99,0.73,6.35,,,,1.14,0.83,1.08,1.07,,,,1.2,0.78,4.45,0.96,0.78,,0.96,0.98,0.91,1.58,0.49,0.37,0.51,0.59,0.67,,1.12,0.85,0.62
TEMP_1_1,,,0.6,,,,1.01,,1.05,,0.55,,,2.01,4.24,0.67,,,,1.25,0.91,1.6,1.68,0.54,0.35,0.72,1.49,,,1.19,1.09,2.48
TEMP_0_2,,,,0.45,,,3.24,,,1.05,,0.48,,2.13,1.36,,,0.76,,3.07,1.88,2.22,0.87,0.78,0.6,0.83,0.96,,,1.77,1.56,1.01
TEMP_0_1,,,,,0.43,,4.27,2.65,3.6,0.94,,0.82,,11.87,,,0.61,,,2.98,2.67,1.09,,0.92,0.78,0.96,1.26,0.43,,2.02,1.46,0.79
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,0.98,1.33,0.96,3.74,2.13,0.71,0.69,2.36,0.95,2.93,,,0.71,1.11,1.28,0.99,2.31,2.64,0.71,1.17,0.95,1.24,1.0,0.51,0.36,0.62,0.62,0.78,0.71,1.16,0.87,0.68
PRES_1_1,1.1,0.83,,,1.31,,2.02,0.68,2.92,,,,,1.33,0.91,,0.89,0.76,,1.03,0.98,0.96,1.8,0.53,0.38,0.54,0.72,0.73,,1.19,0.9,0.71
PRES_1_0,0.96,1.1,1.49,,,,1.03,3.7,0.62,,,,,1.14,1.05,1.41,2.09,,,1.2,1.15,1.22,1.03,0.65,0.43,0.78,0.87,1.56,,1.23,1.02,1.09
PRES_1_2,1.46,1.44,,0.79,0.68,,5.26,,,0.54,,,,1.62,0.98,,0.96,,,1.47,1.68,1.53,1.31,0.63,0.52,0.61,0.81,0.7,,1.54,1.21,0.89
PRES_0_1,,,0.82,,,,,,,,0.43,,,,,0.79,,,,1.37,1.21,,,0.69,0.46,0.85,,,,1.62,1.49,2.95
PRES_1_3,,,,0.55,0.93,,6.86,,,,,0.42,,3.73,1.76,,1.32,0.72,,2.99,1.64,1.48,1.3,0.93,0.66,0.8,1.19,0.58,,1.81,1.78,0.88
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.76,0.94,1.51,1.07,2.79,0.51,0.79,1.11,0.77,1.12,,1.57,0.51,0.79,1.04,,,,0.51,0.89,1.0,0.91,0.77,0.51,0.34,0.54,0.68,,0.51,1.06,0.76,0.55
DEWP_0_0,1.11,0.91,6.74,1.13,,,1.72,1.24,1.2,0.88,,1.46,,1.47,0.61,,,,,1.43,0.95,1.48,1.87,0.54,0.4,0.56,0.64,0.69,,1.24,1.1,1.55
DEWP_1_1,1.87,4.01,0.68,,,,1.05,,1.04,,0.54,,,,,0.59,,,,1.27,0.86,2.59,1.66,0.54,0.36,0.72,1.55,,,1.23,1.06,1.77
