,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.05,303869.18,1128959546.63,1.31,1959.55,19802626.64,15.63,192.3,1560.56,1418.09,4777.9,18241.37,14958.25,599165.06,3.84,62.75,3837564.32
PRES_0_1,0.98,1.04,,,1.28,1943.83,19075849.68,15.39,185.88,1543.95,1406.71,4706.26,18095.05,14838.26,564884.23,3.78,62.03,3806780.35
PRES_0_0,0.02,,38418.27,,0.02,,,0.23,5.07,13.82,,68.9,,,15016.38,0.06,0.63,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,0.91,0.96,277095.8,1079715421.25,1.25,455.04,,14.05,182.09,1425.11,1356.23,4376.59,15660.77,14305.78,560389.29,3.53,57.71,3575842.36
DEWP_1_0,0.08,0.08,,,,531.27,2491662.09,1.51,8.22,129.15,,383.76,2221.03,,,0.3,4.74,204126.44
DEWP_0_0,,,,,,23.79,658411.65,0.05,,6.47,,17.6,132.6,,,0.02,0.29,36018.78
WSPM_0_1,0.43,0.45,122008.46,,0.55,1019.42,8160001.82,8.23,53.17,711.88,338.11,2303.78,8454.48,1616.87,158496.85,1.66,26.52,1575728.34
WSPM_0_2,0.18,0.19,80211.04,541865530.22,0.25,104.71,,1.54,69.22,204.99,110.04,701.01,1081.72,,68909.35,0.7,10.59,445867.89
WSPM_0_0,0.11,0.12,,,0.14,241.06,3342958.03,1.85,10.43,226.88,80.21,614.97,2428.58,,86911.76,0.42,7.31,530671.82
WSPM_0_3,0.09,0.1,,,0.13,,,0.36,10.6,86.05,386.64,264.05,,,,0.34,6.1,493404.77
WSPM_1_0,0.08,0.09,,,0.11,173.34,,1.37,10.72,155.2,68.11,429.86,1648.39,,35367.83,0.32,5.39,406801.3
WSPM_1_1,0.05,0.05,,,0.06,156.48,1973433.33,0.81,6.46,76.98,,205.5,1836.33,,30828.86,0.18,3.37,210632.38
WSPM_0_4,0.04,0.04,,,0.06,,,0.34,,,,104.71,,2842.33,,0.15,2.59,
WSPM_1_2,0.01,0.01,,,0.02,,,0.21,,21.45,,58.27,225.73,,45578.05,0.06,1.14,
PM10_0,0.67,0.7,244371.77,925960747.39,0.87,1386.33,15632597.75,10.6,129.64,1088.53,884.72,3287.15,13254.49,9991.37,499394.52,2.68,38.26,2207211.47
PM10_1,0.29,0.31,,,0.38,441.13,3056261.85,4.38,56.9,408.96,466.47,1299.01,4454.58,3958.99,,1.05,21.64,1346800.96
PM10_2,0.01,0.01,,,0.01,,,0.14,,12.17,17.06,42.24,,,,0.03,0.68,113260.07
