,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.0,1.0,1.04,1.0,1.0,,1.0,1.02,1.0,1.0,,1.0,0.99,1.01,1.0,1.0,1.0,1.0,1.03,0.96,,1.0,1.0,1.0
TEMP_0_1,,1.0,,,,0.97,1.02,0.97,1.0,1.0,,1.0,,,,,1.0,0.98,1.0,0.98,1.0,0.98,0.98,,1.45,,1.0,1.01,1.02
TEMP_0_0,,,0.99,0.67,4.2299999999999995,1.04,,0.93,1.0,1.0,4.2299999999999995,,0.99,,,4.2299999999999995,0.98,1.0,0.93,1.0,1.0,1.03,0.99,,0.99,4.2299999999999995,0.99,0.96,0.95
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.01,1.04,1.0,,,1.0,,,1.2,1.0,,1.01,1.02,,,,1.0,1.01,1.02,1.01,1.01,1.02,1.01,1.0,1.0,,1.01,0.98,0.99
PRES_1_3,1.0,0.98,,,,,1.0,,,0.71,,0.99,1.0,1.0,1.0,,1.0,0.98,0.97,1.0,1.01,1.03,0.99,1.04,1.0,,1.0,1.0,0.99
PRES_1_1,0.92,1.0,0.94,1.0,,,0.94,0.98,1.21,1.12,,0.97,0.97,,1.36,,1.05,0.88,1.06,0.91,0.99,0.94,0.89,,1.29,,1.0,1.05,1.05
PRES_1_0,1.0,1.0,1.0,,3.0,0.98,,0.9,1.0,1.0,3.0,1.0,1.0,,,3.0,0.92,1.07,0.97,1.06,1.41,0.97,1.07,,1.12,3.0,1.0,0.98,1.01
PRES_0_0,1.0,1.0,1.0,,,1.34,0.74,0.83,0.95,1.0,,1.03,0.93,0.95,0.86,,1.01,0.92,1.02,0.95,0.72,0.91,0.97,,,,0.96,1.03,1.0
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.0,1.0,,,,1.0,1.01,1.0,0.98,0.98,,1.0,0.88,1.02,1.0,,0.99,0.99,1.0,0.99,1.0,1.0,0.99,1.04,1.06,,1.0,1.0,1.02
DEWP_0_1,0.98,0.98,1.0,1.0,4.2299999999999995,1.02,0.95,1.0,1.02,1.03,4.2299999999999995,0.87,1.0,0.83,1.0,4.2299999999999995,1.04,0.99,1.0,1.02,1.01,1.02,1.01,0.92,1.0,4.2299999999999995,1.01,0.98,0.94
DEWP_0_0,1.0,,,,,,,,1.13,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,0.78,1.0,
DEWP_1_0,1.0,,,,,,,,,,,,,,1.0,,1.19,,,,,,,,,,0.86,1.06,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.0,1.0,0.91,,,1.0,1.0,0.89,0.97,0.93,,1.0,0.87,0.82,0.64,,0.99,1.12,0.74,1.26,0.56,1.12,1.07,,,,1.0,0.99,0.86
WSPM_0_1,1.01,0.99,1.0,,4.0200000000000005,1.03,0.99,1.0,0.95,1.01,4.0200000000000005,1.0,1.02,,,4.0200000000000005,0.84,1.01,0.87,1.02,0.97,1.07,1.05,1.27,1.35,4.0200000000000005,0.99,0.92,1.1
WSPM_0_2,0.98,1.0,1.1,1.34,,0.94,1.01,0.89,0.98,0.7,,1.0,1.0,,,,1.36,1.12,1.0,1.03,1.01,0.93,1.07,,,,1.05,1.0,0.82
WSPM_0_0,0.99,1.01,0.97,,,1.0,1.0,1.07,1.03,1.27,,1.01,0.97,,,,0.91,0.88,1.04,1.0,1.18,1.03,0.97,0.96,1.55,,1.0,0.93,0.95
WSPM_1_2,1.0,1.0,1.0,,,1.02,1.01,1.07,1.2,1.5,,1.02,1.03,,,,1.44,1.02,0.89,0.96,1.0,0.91,0.85,,1.79,,0.99,1.28,
WSPM_1_1,1.0,1.0,0.95,,,0.96,0.95,1.09,1.12,1.11,,1.0,0.96,,,,0.89,1.0,1.1,0.96,1.11,1.0,0.96,,,,0.99,1.14,1.34
WSPM_1_0,0.99,1.01,1.01,,,1.01,1.01,1.07,1.06,1.15,,1.01,1.0,,,,0.89,0.91,0.99,1.02,1.09,1.06,1.0,,,,1.0,0.91,0.96
WSPM_0_4,1.0,,,,,1.0,1.0,,,,,0.95,1.08,0.76,0.76,,,0.77,,,,0.83,0.53,1.0,,,0.95,0.98,0.95
WSPM_1_3,1.0,0.98,1.0,,,1.0,1.0,1.0,1.19,,,1.0,0.99,,,,,,,0.74,0.61,,0.71,,1.0,,0.93,1.5,2.33
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.0,1.0,0.98,1.11,2.67,1.0,1.0,1.02,1.05,1.14,2.67,1.01,0.99,1.81,2.45,2.67,0.99,1.01,0.95,1.01,1.13,1.05,0.99,1.13,1.19,2.67,1.0,0.99,1.21
PM10_1,0.99,1.0,0.99,0.87,,1.01,0.98,0.89,1.0,0.88,,1.0,0.98,0.81,0.77,,0.99,1.04,1.03,1.01,0.62,0.9,1.09,0.96,0.6,,1.05,1.0,0.86
PM10_2,0.99,1.0,1.0,,,0.97,1.03,1.02,0.89,1.04,,0.97,1.02,0.79,0.62,,1.04,0.71,1.05,0.78,,0.73,0.81,0.98,0.5,,0.81,1.02,1.0
