,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.9,,,,,0.96,0.96,1.2,0.93,0.7,,1.08,1.17,0.39,0.22,,0.87,0.8,0.88,0.51,0.69,0.55,0.36,0.64,0.6,,0.94,0.73,0.63
TEMP_0_1,,0.68,,,,2.19,1.27,0.92,1.05,0.89,,1.49,,,,,1.42,1.22,1.02,0.71,0.89,0.73,0.52,,1.97,,1.45,1.01,0.89
TEMP_0_0,,,0.6,0.16,0.42000000000000004,2.11,,1.2,0.85,0.77,0.42000000000000004,,0.89,,,0.42000000000000004,2.01,1.22,1.69,0.83,1.38,0.84,0.6,,1.23,0.42000000000000004,1.76,1.23,1.11
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.18,1.61,1.13,,,0.82,,,4.67,1.62,,1.27,1.25,,,,0.98,0.91,1.06,0.55,0.77,0.57,0.4,1.11,0.96,,1.06,0.85,0.86
PRES_1_3,1.51,1.1,,,,,0.72,,,2.22,,1.46,1.75,0.61,0.3,,1.54,1.2,1.0,0.74,0.94,0.81,0.51,0.68,0.73,,1.4,0.98,0.7
PRES_1_1,2.71,1.35,1.29,0.17,,,,0.58,3.63,1.77,,2.64,1.29,,0.45,,1.63,1.61,1.85,0.83,1.0,1.2,0.66,,1.47,,1.76,1.5,1.41
PRES_1_0,2.75,1.87,1.1,,0.33,8.35,,2.97,0.57,0.68,0.33,2.43,1.64,,,0.33,1.98,1.27,1.38,1.02,3.21,0.98,0.67,,1.67,0.33,1.95,1.26,1.28
PRES_0_0,2.86,2.36,1.45,,,6.14,7.52,2.61,0.88,0.53,,2.82,2.04,0.43,0.34,,1.8,1.55,1.99,1.45,1.34,1.06,0.93,,,,2.34,1.41,1.09
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.01,0.79,,,,0.97,0.89,1.01,0.76,0.61,,0.93,,,0.41,,0.81,0.77,0.73,0.47,0.68,0.49,0.33,0.81,0.79,,0.9,0.66,0.58
DEWP_0_1,1.88,7.28,0.65,0.19,0.44999999999999996,1.66,1.81,0.89,0.92,0.82,0.44999999999999996,11.72,0.71,,0.36,0.44999999999999996,1.82,1.0,1.53,0.7,0.82,0.77,0.51,0.92,0.72,0.44999999999999996,1.37,1.09,0.92
DEWP_0_0,5.38,,,,,,,,3.09,1.5,,,,0.28,0.25,,3.02,,,,,,,,,,6.65,3.25,
DEWP_1_0,6.84,,,,,,,,,,,,,,0.27,,4.64,,,,,,,,,,,4.48,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.63,1.54,1.57,,,1.51,1.84,1.13,1.2,0.76,,1.62,1.91,0.4,0.19,,0.68,3.06,,2.53,1.62,3.36,0.99,,,,1.69,0.93,0.65
WSPM_0_1,1.74,1.54,1.17,,,1.64,1.63,1.5,0.89,0.78,,1.78,1.36,,,,2.55,0.69,2.02,0.88,1.18,0.8,0.47,2.58,3.0,,1.34,0.99,1.2
WSPM_0_2,2.01,1.36,1.89,0.28,,1.92,1.54,1.61,1.19,0.79,,1.82,2.22,,,,,3.11,0.63,1.48,2.24,1.16,0.89,,,,1.81,1.05,0.89
WSPM_0_0,2.33,1.88,1.43,,,1.95,2.22,1.55,1.53,1.76,,2.28,1.79,,,,2.88,1.67,2.28,0.62,1.57,0.81,0.47,,2.03,,1.73,1.7,1.7
WSPM_1_2,2.35,1.73,2.11,,,2.13,2.03,1.43,2.49,2.29,,2.52,1.66,,,,9.06,1.78,4.02,0.73,0.57,1.09,0.69,,,,1.7,2.89,
WSPM_1_1,2.78,2.18,1.78,,,2.26,2.5,2.2,1.91,1.75,,2.65,2.29,,,,,1.89,3.07,0.75,1.61,0.54,0.67,,,,2.02,2.22,3.09
WSPM_1_0,2.67,2.34,1.95,,,2.38,2.66,2.15,1.73,1.99,,2.7,2.33,,,,2.97,1.76,2.36,0.85,2.05,1.28,0.6,,,,2.14,1.9,2.26
WSPM_0_4,2.27,,,,,3.3,1.55,,,,,2.94,2.23,0.49,0.31,,,,,,,2.17,1.21,0.49,,,3.7,1.45,0.91
WSPM_1_3,3.04,4.17,2.76,,,3.87,2.29,2.49,2.41,,,3.95,2.13,,,,,,,1.49,,,1.56,,0.44,,2.48,4.26,3.77
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.14,1.04,0.95,0.26,0.33,1.02,1.11,0.86,0.86,0.89,0.33,1.19,0.98,,,0.33,1.15,0.77,0.93,0.44,0.63,0.47,0.33,1.45,0.69,0.33,0.88,0.88,1.46
PM10_1,1.55,1.22,1.18,0.31,,1.51,1.36,1.19,0.9,0.6,,1.51,1.39,0.39,0.25,,1.04,1.15,0.95,0.97,0.97,0.84,0.62,0.79,0.92,,1.54,0.76,0.67
PM10_2,2.11,1.99,1.75,,,2.6,1.48,2.22,1.28,1.01,,2.11,2.0,,0.23,,1.34,1.68,1.62,1.42,,2.03,0.79,0.9,0.92,,2.61,1.3,0.6
