,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.99,,,,,0.96,0.92,0.89,0.74,,,,1.06,0.81,0.87,0.71,0.71,,0.93,0.9,0.89,0.78,0.65,0.62,0.61,0.51,0.5,,1.12,0.98,0.73
TEMP_0_0,1.0,1.0,,,,,0.93,0.96,0.85,0.76,,,,1.07,0.89,0.65,0.73,0.71,,0.9,0.93,0.83,0.76,0.67,0.62,0.59,0.61,0.42,,1.14,1.01,0.67
TEMP_1_1,,,1.0,,,,1.11,,0.98,,0.78,,,1.22,1.21,0.99,,,,1.07,1.07,0.96,0.91,0.77,0.73,0.69,0.68,,,1.32,1.16,0.84
TEMP_0_2,,,,1.0,,,1.19,,,1.16,,0.93,,1.6,1.24,,,1.04,,1.48,1.34,1.26,1.13,0.94,0.9,0.86,0.85,,,1.65,1.5,1.06
TEMP_0_1,,,,,1.01,,1.7,1.58,1.55,1.23,,0.95,,2.22,,,1.16,,,1.44,1.24,1.37,,1.09,1.07,0.93,0.9,0.65,,1.81,1.59,1.13
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.05,1.03,0.9,0.71,0.62,0.87,1.0,0.99,0.94,0.65,,,0.87,1.13,0.9,0.89,0.72,0.75,0.87,1.01,0.96,0.93,0.82,0.68,0.67,0.57,0.52,0.4,0.87,1.19,1.04,0.71
PRES_1_1,1.08,1.05,,,0.66,,1.03,1.0,0.86,,,,,1.13,0.9,,0.77,0.75,,0.94,0.95,0.89,0.85,0.71,0.66,0.64,0.66,0.47,,1.19,1.04,0.77
PRES_1_0,1.13,1.14,1.02,,,,1.07,1.01,1.0,,,,,1.21,1.0,0.99,0.82,,,0.99,1.07,0.95,0.88,0.78,0.69,0.74,0.68,0.64,,1.3,1.18,0.84
PRES_1_2,1.33,1.31,,0.86,0.83,,1.51,,,1.0,,,,1.39,1.14,,0.95,,,1.21,1.22,1.11,0.98,0.88,0.83,0.77,0.75,0.58,,1.49,1.3,0.91
