,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.01,1.43,,,,0.45,1.14,1.62,0.97,1.62,,,0.45,1.32,1.11,1.93,3.26,3.81,0.45,1.28,1.21,1.56,1.05,0.55,0.36,0.55,0.64,0.8,0.45,1.6,1.13,0.78
TEMP_0_0,1.38,1.01,7.97,,,,1.53,1.11,1.37,1.26,,,,1.72,0.98,5.55,1.1,0.89,,1.26,1.28,1.15,1.88,0.53,0.38,0.51,0.59,0.58,,1.67,1.18,0.7
TEMP_1_1,,,1.0,,,,1.8,,1.78,,0.78,,,3.85,7.15,1.11,,,,2.18,1.58,2.68,2.67,0.78,0.49,0.98,1.97,,,2.35,2.01,3.72
TEMP_0_2,,,,1.0,,,8.73,,,2.5,,1.02,,6.17,3.45,,,1.72,,8.11,4.93,5.62,2.09,1.69,1.26,1.69,1.92,,,5.29,4.33,2.29
TEMP_0_1,,,,,1.03,,12.87,7.98,10.31,2.51,,1.94,,38.37,,,1.58,,,8.79,7.83,3.09,,2.23,1.84,2.18,2.82,0.83,,6.76,4.54,2.01
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.48,2.0,1.32,4.46,2.45,0.42,1.01,3.46,1.32,3.78,,,0.42,1.75,1.77,1.35,2.9,3.26,0.42,1.68,1.35,1.71,1.3,0.6,0.4,0.68,0.68,0.73,0.42,1.88,1.31,0.84
PRES_1_1,1.67,1.25,,,1.51,,2.96,1.0,4.06,,,,,2.1,1.26,,1.12,0.94,,1.47,1.4,1.32,2.34,0.62,0.43,0.6,0.78,0.69,,1.93,1.36,0.87
PRES_1_0,1.69,1.93,2.38,,,,1.76,6.32,1.01,,,,,2.09,1.69,2.23,3.05,,,2.0,1.91,1.95,1.56,0.89,0.57,1.01,1.09,1.7,,2.33,1.8,1.57
PRES_1_2,3.23,3.17,,1.38,1.14,,11.29,,,1.01,,,,3.73,1.98,,1.77,,,3.09,3.52,3.08,2.48,1.09,0.86,0.98,1.29,0.95,,3.66,2.67,1.6
PRES_0_1,,,2.2,,,,,,,,0.99,,,,,2.11,,,,3.86,3.41,,,1.6,1.03,1.84,,,,5.19,4.44,7.15
PRES_1_3,,,,1.36,2.22,,20.77,,,,,1.0,,12.11,5.03,,3.43,1.84,,8.87,4.83,4.19,3.5,2.27,1.56,1.84,2.67,1.12,,6.06,5.54,2.24
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.93,1.14,1.68,1.03,2.6,0.25,0.93,1.32,0.87,1.17,,1.47,0.25,1.0,1.16,,,,0.25,1.03,1.15,1.01,0.81,0.49,0.32,0.49,0.59,,0.25,1.39,0.93,0.55
DEWP_0_0,2.0,1.63,10.99,1.61,,,3.0,2.16,1.99,1.35,,2.0,,2.74,1.01,,,,,2.43,1.62,2.41,2.89,0.76,0.54,0.74,0.82,0.77,,2.4,1.98,2.27
DEWP_1_1,3.54,7.55,1.17,,,,1.92,,1.8,,0.79,,,,,1.0,,,,2.27,1.54,4.45,2.7,0.8,0.5,1.0,2.11,,,2.51,1.99,2.72
DEWP_0_2,7.79,3.76,,,0.88,,5.38,2.96,4.32,2.23,,1.68,,,,,1.02,,,3.65,5.01,2.23,,1.37,1.03,1.27,1.7,0.71,,4.14,2.99,1.45
DEWP_0_1,7.0,3.34,,1.45,,,5.97,2.9,,,,1.2,,37.8,11.58,,,1.0,,3.93,3.82,3.62,3.16,1.25,1.08,1.22,1.14,0.91,,4.19,3.58,1.91
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_2,1.64,1.77,2.02,2.06,2.43,,1.57,1.89,1.64,1.61,1.18,1.73,,1.97,1.94,1.92,1.56,1.54,,1.01,3.17,3.07,,0.82,0.57,0.68,0.67,,,2.09,1.45,1.03
WSPM_0_1,1.94,1.91,1.46,1.88,3.39,,1.8,2.14,1.59,2.31,1.13,1.55,,2.45,1.34,1.36,3.27,1.95,,1.82,1.01,3.1,4.4,0.7,0.36,0.8,1.11,,,1.97,1.57,1.83
WSPM_0_3,2.23,2.24,3.12,2.48,0.93,,2.0,2.16,2.01,2.18,,1.44,,2.5,2.37,4.17,1.33,2.02,,12.32,4.57,1.01,,1.22,0.91,1.27,,,,3.07,1.72,0.79
WSPM_0_4,2.71,3.59,3.67,1.29,,,2.4,4.6,2.14,2.67,,1.49,,2.86,3.48,3.93,,2.56,,,5.75,,1.0,2.19,1.57,2.29,,,,3.94,2.19,1.13
WSPM_0_0,5.47,4.74,4.43,3.74,3.04,,6.41,6.06,4.05,3.27,3.04,4.74,,6.95,3.57,4.78,3.5,4.13,,7.22,3.76,5.64,7.74,1.09,0.87,1.5,1.83,,,4.98,5.29,11.64
WSPM_1_0,6.0,5.51,5.1,5.06,4.78,,6.27,7.0,4.89,4.83,4.09,5.82,,7.65,4.1,5.09,5.46,6.73,,6.21,4.19,8.67,9.97,1.63,1.21,2.88,3.07,,,6.01,5.22,8.48
WSPM_1_1,6.83,5.56,7.33,6.54,6.07,,9.54,6.56,6.22,5.41,4.42,5.14,,11.19,4.23,7.85,5.53,4.23,,14.61,3.98,9.06,11.36,1.85,1.5,1.09,6.07,,,6.95,7.95,
WSPM_1_2,8.54,5.54,13.81,5.29,5.94,,9.55,6.76,6.41,6.18,,5.32,,15.62,4.43,13.26,6.07,3.66,,27.96,5.29,,,1.63,1.98,1.77,1.03,,,7.46,14.36,
WSPM_1_3,20.32,17.1,,,4.82,,17.23,16.35,12.97,10.3,,8.49,,,12.88,,7.45,6.99,,,,,,4.81,3.28,,,1.02,,15.89,,11.78
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.01,0.94,0.89,0.79,0.81,,1.03,1.09,0.83,0.86,0.68,0.73,,1.26,0.75,0.94,0.88,0.75,,0.93,0.74,1.14,1.18,0.34,0.24,0.34,0.43,0.35,,1.01,0.93,1.84
PM10_1,1.31,1.46,1.6,1.24,1.14,,1.16,1.53,1.17,1.32,1.15,1.42,,1.53,1.41,1.36,1.41,1.43,,1.31,1.48,1.19,1.02,0.58,0.4,0.75,0.57,,,1.87,1.02,0.59
PM10_2,3.68,3.81,,2.34,1.75,,3.48,3.81,4.0,4.18,,1.61,,4.12,3.84,,2.28,3.13,,5.16,5.56,2.38,2.42,0.94,1.03,,,,,5.64,3.19,1.03
