,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.16,,,,,0.95,0.79,0.49,0.59,0.68,,1.01,0.65,0.5,0.71,,0.81,0.87,0.72,1.07,0.78,0.84,1.27,0.71,0.6,,1.06,1.08,0.89
TEMP_0_1,,1.72,,,,0.66,1.02,0.98,0.87,0.88,,1.22,,,,,0.82,0.93,1.02,1.27,0.99,1.04,1.45,,0.49,,1.14,1.31,1.08
TEMP_0_0,,,2.02,0.74,6.449999999999999,0.93,,0.9,1.34,1.28,6.449999999999999,,1.69,,,6.449999999999999,0.73,1.19,0.71,1.39,0.8,1.18,1.62,,0.63,6.449999999999999,1.18,1.26,0.98
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.06,0.54,0.62,,,1.33,,,0.24,0.35,,1.03,0.72,,,,0.86,0.92,0.72,1.21,0.85,1.0,1.4,0.47,0.47,,1.14,1.08,0.77
PRES_1_3,1.03,0.93,,,,,1.58,,,0.16,,1.1,0.63,0.48,0.77,,0.68,0.85,0.89,1.12,0.84,0.9,1.33,1.0,0.77,,1.06,1.19,1.17
PRES_1_1,0.77,1.16,0.96,1.5,,,,2.11,0.51,0.74,,0.88,1.22,,1.36,,1.01,0.85,0.81,1.35,1.12,0.87,1.44,,0.74,,1.26,1.23,0.96
PRES_1_0,0.87,0.86,1.23,,4.38,0.22,,0.3,2.18,1.61,4.38,1.03,1.03,,,4.38,0.72,1.38,0.95,1.33,0.76,1.11,1.66,,0.76,4.38,1.23,1.36,0.98
PRES_0_0,1.0,0.82,1.12,,,0.55,0.3,0.45,1.59,2.47,,1.1,0.93,1.34,1.11,,1.11,1.15,1.01,0.9,0.61,0.81,1.25,,,,1.01,1.65,1.43
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.84,,,,0.88,0.82,0.53,0.67,0.72,,1.11,,,0.36,,0.82,0.86,0.81,1.09,0.74,0.89,1.29,0.54,0.49,,1.04,1.13,0.93
DEWP_0_1,0.85,0.14,1.42,0.96,4.5,0.87,0.63,0.99,0.93,0.93,4.5,0.13,1.63,,0.68,4.5,0.62,1.07,0.64,1.27,1.03,0.96,1.43,0.67,0.82,4.5,1.16,1.1,0.86
DEWP_0_0,1.66,,,,,,,,2.11,2.71,,,,5.99,5.48,,2.0,,,,,,,,,,1.23,2.07,
DEWP_1_0,1.74,,,,,,,,,,,,,,6.62,,2.45,,,,,,,,,,,1.74,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.06,0.76,0.57,,,1.0,0.69,0.73,0.76,0.9,,1.12,0.58,0.71,0.72,,1.7,0.46,,0.72,0.14,0.45,0.9,,,,1.03,1.38,1.21
WSPM_0_1,1.0,0.76,0.84,,,0.95,0.76,0.62,0.96,0.97,,1.02,0.92,,,,0.38,1.69,0.39,1.19,0.76,0.98,1.77,0.23,0.44,,1.18,1.15,0.84
WSPM_0_2,0.98,1.0,0.69,1.23,,0.86,0.99,0.61,0.93,0.74,,1.15,0.64,,,,,0.57,1.9,0.85,0.32,0.63,1.32,,,,1.18,1.41,0.92
WSPM_0_0,1.02,0.85,0.9,,,1.05,0.8,0.87,0.81,0.84,,1.09,0.91,,,,0.29,0.77,0.67,2.03,1.11,1.33,2.18,,0.62,,1.34,0.97,0.62
WSPM_1_2,1.05,0.97,0.67,,,1.02,0.89,1.05,0.57,1.07,,1.04,1.06,,,,0.66,0.94,0.5,1.6,2.2,1.03,1.05,,,,1.32,1.21,
WSPM_1_1,1.06,0.91,0.89,,,1.11,0.79,0.74,0.88,1.07,,1.16,0.88,,,,,1.06,0.78,1.69,0.89,2.43,1.58,,,,1.38,1.19,0.82
WSPM_1_0,1.1,0.84,0.85,,,1.1,0.83,0.79,0.96,0.9,,1.16,0.89,,,,0.46,1.07,0.67,1.93,0.87,1.1,2.19,,,,1.36,1.07,0.8
WSPM_0_4,1.39,,,,,0.84,1.5,,,,,1.07,1.11,1.15,1.39,,,,,,,0.43,0.36,2.74,,,0.8,1.52,1.7
WSPM_1_3,1.27,0.6,0.79,,,0.87,1.23,0.84,0.84,,,1.02,1.26,,,,,,,0.82,,,0.57,,3.16,,1.34,1.35,1.95
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.96,0.72,0.64,0.41,2.37,0.93,0.73,0.7,0.68,0.7,2.37,0.97,0.78,,,2.37,0.6,0.97,0.63,1.32,1.08,1.07,1.43,0.32,0.74,2.37,1.19,0.92,0.62
PM10_1,0.96,0.83,0.73,0.62,,0.88,0.8,0.62,0.92,0.94,,1.05,0.75,0.56,0.6,,1.01,0.91,1.01,0.87,0.23,0.68,1.29,0.79,0.19,,1.01,1.49,0.94
PM10_2,1.09,0.78,0.75,,,0.78,1.17,0.61,0.83,1.14,,1.1,0.87,,0.9,,1.25,0.63,0.99,0.66,,0.54,0.93,1.1,0.36,,0.59,1.37,2.08
