,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.16,,,,,0.95,0.8,0.52,0.65,0.79,,1.01,0.66,0.6,0.94,,0.87,0.98,0.8,1.29,0.91,1.04,1.56,0.76,0.67,,1.11,1.21,1.03
TEMP_0_1,,1.72,,,,0.67,1.04,1.01,0.95,1.03,,1.22,,,,,0.88,1.07,1.14,1.5,1.18,1.28,1.79,,0.61,,1.21,1.46,1.33
TEMP_0_0,,,2.0,0.93,9.149999999999999,0.95,,0.88,1.4,1.42,9.149999999999999,,1.68,,,9.149999999999999,0.73,1.31,0.77,1.58,0.92,1.5,1.96,,0.72,9.149999999999999,1.23,1.38,1.12
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.06,0.56,0.62,,,1.33,,,0.36,0.5,,1.03,0.73,,,,0.92,1.04,0.81,1.43,1.0,1.24,1.72,0.5,0.53,,1.19,1.22,0.92
PRES_1_3,1.03,0.92,,,,,1.58,,,0.23,,1.1,0.64,0.61,1.01,,0.72,0.95,0.98,1.34,1.0,1.13,1.64,1.07,0.87,,1.11,1.34,1.31
PRES_1_1,0.76,1.16,0.95,1.95,,,0.28,2.08,0.79,1.05,,0.87,1.21,,1.85,,1.1,0.94,0.92,1.47,1.3,0.97,1.57,,0.9,,1.29,1.41,1.23
PRES_1_0,0.87,0.86,1.23,,6.18,0.37,,0.44,2.18,1.93,6.18,1.04,1.03,,,6.18,0.77,1.59,1.08,1.65,0.98,1.34,2.12,,0.83,6.18,1.3,1.52,1.24
PRES_0_0,1.0,0.82,1.12,,,0.76,0.25,0.62,1.82,2.48,,1.13,0.91,1.28,1.35,,1.11,1.22,1.0,1.22,0.72,1.22,1.71,,,,1.22,1.7,1.53
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.97,0.84,,,,0.89,0.83,0.55,0.73,0.84,,1.11,0.12,0.3,0.51,,0.87,0.97,0.89,1.29,0.89,1.1,1.58,0.58,0.56,,1.1,1.26,1.1
DEWP_0_1,0.84,0.2,1.42,1.25,6.36,0.88,0.62,1.0,1.0,1.08,6.36,0.19,1.62,0.42,0.96,6.36,0.68,1.18,0.71,1.5,1.18,1.22,1.77,0.69,0.92,6.36,1.2,1.23,0.98
DEWP_0_0,1.66,,,,,,,,2.57,2.71,,,,5.99,6.93,,2.0,,,,,,,,,,1.18,2.07,
DEWP_1_0,1.74,,,,,,,,,,,,,,6.62,,2.45,,,,,,,,,,1.43,2.12,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,1.06,0.76,0.53,,,1.01,0.69,0.71,0.82,0.94,,1.13,0.54,0.67,0.79,,1.69,0.73,0.22,1.03,0.25,0.67,1.3,,,,1.13,1.48,1.26
WSPM_0_1,1.0,0.77,0.84,,4.86,0.98,0.77,0.68,1.04,1.18,4.86,1.02,0.93,,,4.86,0.49,1.7,0.54,1.54,0.98,1.39,2.17,0.46,0.57,4.86,1.24,1.27,1.14
WSPM_0_2,0.97,1.0,0.71,1.55,,0.85,1.0,0.59,0.96,0.74,,1.15,0.64,,,,0.44,0.89,1.91,1.26,0.68,0.98,1.82,,,,1.28,1.48,0.99
WSPM_0_0,1.01,0.86,0.9,,,1.07,0.81,0.92,0.85,1.04,,1.1,0.91,,,,0.51,0.99,0.93,2.09,1.34,1.56,2.26,0.32,0.92,,1.35,1.19,0.81
WSPM_1_2,1.05,0.97,0.67,,,1.05,0.91,1.08,0.74,1.3,,1.05,1.1,,,,0.71,1.23,0.61,1.82,2.21,1.27,1.5,,1.07,,1.35,1.49,
WSPM_1_1,1.06,0.91,0.9,,,1.1,0.79,0.82,1.01,1.17,,1.16,0.88,,,,0.55,1.22,0.87,1.88,1.34,2.45,2.06,,,,1.39,1.5,1.09
WSPM_1_0,1.1,0.86,0.87,,,1.12,0.84,0.84,1.01,1.15,,1.17,0.89,,,,0.6,1.13,0.92,2.04,1.19,1.48,2.35,,,,1.39,1.25,0.93
WSPM_0_4,1.39,,,,,0.84,1.5,,,,,1.06,1.17,1.01,1.24,,,0.41,,,,0.68,0.5,2.74,,,0.92,1.63,1.87
WSPM_1_3,1.27,0.6,0.79,,,0.87,1.23,0.84,1.1,,,1.02,1.26,,,,,,,1.14,0.52,,0.93,,3.16,,1.33,1.76,2.68
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.96,0.72,0.64,0.64,2.64,0.94,0.74,0.72,0.75,0.9,2.64,0.98,0.79,0.57,1.2,2.64,0.7,1.1,0.75,1.53,1.27,1.33,1.72,0.43,0.85,2.64,1.2,1.13,0.88
PM10_1,0.96,0.83,0.72,0.63,,0.89,0.79,0.61,1.0,0.98,,1.05,0.75,0.54,0.66,,1.01,1.04,1.05,1.18,0.38,0.9,1.67,0.77,0.26,,1.18,1.51,1.1
PM10_2,1.09,0.78,0.75,,,0.78,1.2,0.65,0.86,1.17,,1.1,0.88,0.59,0.8,,1.3,0.66,1.03,0.75,,0.52,1.21,1.08,0.32,,0.76,1.54,2.09
