,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.68,0.76,,,0.77,0.77,1.48,1.33,,,0.77,0.8,2.04,,0.75,0.5,0.53,0.64,0.37,1.04,0.89,1.47,0.76,0.69,0.54
TEMP_0_0,0.9,0.61,,,0.91,0.66,3.47,0.65,,,1.13,0.78,0.75,,0.79,0.49,0.56,0.74,0.37,0.68,0.61,0.58,0.78,0.74,0.56
TEMP_1_1,,7.1,0.38,,2.61,3.32,0.41,,,,0.69,1.24,,0.31,0.74,0.51,0.5,0.61,0.38,1.11,,,0.74,0.68,0.63
TEMP_0_2,,,,0.18,,,,,0.18,0.18,,,0.39,,0.8,0.49,0.65,0.98,0.33,0.54,,,0.8,0.71,0.5
PRES_0_0,0.71,0.73,2.23,,0.71,0.88,,1.92,,,0.78,0.8,1.57,,0.78,0.5,0.54,0.65,0.38,0.97,0.8,0.86,0.77,0.69,0.49
PRES_1_0,0.82,0.63,,,0.96,0.44,,,,,1.09,0.73,0.92,,0.74,0.5,0.61,0.78,0.35,0.66,0.67,,0.77,0.74,0.66
PRES_0_1,1.78,1.95,0.4,,,,0.4,,,,0.69,1.25,,0.32,0.71,0.52,0.51,0.65,0.39,1.17,0.68,,0.73,0.68,0.63
PRES_1_1,0.96,0.61,,,1.73,,,0.36,,,1.72,0.84,0.6,,0.8,0.47,0.48,0.64,0.36,0.68,1.07,,0.78,0.76,0.66
PRES_1_3,,,,0.18,,,,,0.17,,,,0.39,,0.85,0.48,0.66,0.9,0.33,0.59,,,0.76,0.73,0.49
PRES_1_2,,,,0.19,,,,,,0.06,,,0.38,,0.64,0.62,,,0.28,,,,,0.63,
DEWP_1_0,0.81,0.96,0.71,,0.9,0.93,0.7,3.13,,,0.66,1.03,4.06,,0.74,0.51,0.53,0.66,0.38,1.07,0.85,,0.75,0.69,0.53
DEWP_0_0,0.77,0.65,1.59,,0.85,0.69,1.82,0.81,,,1.08,0.65,,,0.76,0.49,0.53,0.69,0.37,0.94,0.76,0.57,0.76,0.73,0.63
DEWP_0_1,1.16,0.67,,0.4,1.07,0.73,,0.57,0.39,0.43,,,0.39,,0.88,0.5,0.62,0.68,0.36,0.5,0.62,,0.82,0.73,0.48
DEWP_1_1,,,0.38,,,,0.4,,,,,,,0.08,0.65,0.41,0.35,,0.37,,,,0.69,0.65,
WSPM_0_1,0.8,0.77,0.93,0.87,0.86,0.79,0.9,1.15,0.98,0.64,0.77,0.9,1.11,0.63,0.65,0.53,0.55,0.89,0.36,1.14,1.2,,0.79,0.67,0.49
WSPM_0_0,0.82,0.74,1.0,1.04,0.93,0.79,1.0,0.8,0.96,,0.9,0.78,1.03,,0.86,0.43,0.54,0.67,0.33,1.33,1.12,,0.72,0.72,0.66
WSPM_1_1,0.84,0.73,0.94,1.04,0.94,0.79,0.98,0.86,0.97,,0.89,0.79,1.03,,0.81,0.44,0.38,1.03,0.35,1.26,,,0.74,0.73,0.63
WSPM_1_2,0.86,0.77,0.85,0.98,0.92,0.76,0.96,0.93,1.25,,1.0,0.82,0.95,,0.85,0.54,0.56,0.35,0.51,1.95,,,0.75,0.78,0.92
WSPM_1_0,0.82,0.74,1.02,0.94,0.91,0.77,1.0,0.88,0.88,,0.85,0.84,0.97,,0.76,0.47,0.64,0.83,0.33,1.38,,,0.75,0.71,0.59
WSPM_0_2,0.95,0.7,1.59,0.85,0.88,0.75,1.68,0.74,0.72,,1.0,0.92,0.62,,2.35,0.64,0.9,0.78,0.5,0.28,,,0.85,0.71,0.4
WSPM_1_3,1.35,0.64,,,1.54,0.58,0.87,0.61,,,3.17,0.74,0.76,,1.99,0.56,,,0.49,,0.12,,0.69,0.93,0.86
WSPM_0_3,0.71,0.6,,,0.67,,,,,,,0.64,,,,0.77,,,0.53,,,0.08,,0.72,0.28
PM10_0,0.86,0.74,0.93,0.94,0.96,0.77,0.93,0.87,0.93,,0.92,0.81,0.98,0.84,0.76,0.48,0.56,0.64,0.35,1.12,0.77,,0.7,0.76,1.07
PM10_1,0.81,0.77,0.97,0.89,0.85,0.8,0.98,1.0,0.94,0.72,0.8,0.87,1.0,0.77,0.76,0.52,0.51,0.74,0.39,0.77,0.71,0.84,0.84,0.66,0.46
PM10_2,0.77,0.71,1.18,1.35,0.84,0.75,1.29,1.1,1.49,,0.87,0.91,0.9,,0.83,0.49,0.57,0.62,0.37,0.48,,0.58,0.85,0.7,0.31
