,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,0.77,0.96,,,0.89,0.9,1.62,1.4,,,0.89,0.94,2.09,,0.87,0.57,0.62,0.73,0.41,1.07,0.91,1.2,0.9,0.81,0.59
TEMP_0_0,1.16,0.72,,,1.14,0.75,3.79,0.71,,,1.42,0.94,0.81,,0.98,0.61,0.68,0.86,0.44,0.73,0.58,0.53,0.96,0.93,0.66
TEMP_1_1,,12.54,0.51,,3.89,5.39,0.56,,,,1.01,1.96,,0.35,1.12,0.77,0.76,0.87,0.56,1.48,,,1.13,1.02,0.92
TEMP_0_2,,,,0.3,,,,,0.3,0.26,,,0.72,,1.68,1.02,1.33,1.97,0.66,1.08,,,1.69,1.51,1.05
PRES_0_0,0.8,0.85,2.34,,0.79,1.06,,2.28,,,0.88,0.91,1.57,,0.88,0.57,0.62,0.73,0.42,0.95,0.76,0.68,0.9,0.79,0.53
PRES_1_0,1.18,0.92,,,1.51,0.56,,,,,1.6,1.03,1.16,,1.08,0.7,0.83,1.01,0.47,0.87,0.75,,1.09,1.1,0.9
PRES_0_1,2.54,3.03,0.53,,,,0.53,,,,0.98,1.94,,0.36,1.05,0.78,0.76,0.92,0.55,1.53,0.81,,1.09,1.01,0.92
PRES_1_1,1.55,0.92,,,3.17,,,0.49,,,2.95,1.26,0.84,,1.29,0.71,0.74,0.94,0.54,0.94,1.19,,1.2,1.21,1.01
PRES_1_3,,,,0.31,,,,,0.29,,,,0.75,,1.87,1.02,1.41,1.88,0.68,1.15,,,1.68,1.63,1.07
PRES_1_2,,,,0.5,,,,,,0.15,,,1.15,,2.07,2.1,,,0.92,,,,,2.05,
DEWP_1_0,0.93,1.16,0.74,,1.04,1.06,0.74,3.46,,,0.75,1.34,5.15,,0.86,0.6,0.63,0.76,0.43,1.08,,,0.91,0.81,0.59
DEWP_0_0,0.93,0.79,1.79,,1.01,0.79,2.0,0.86,,,1.39,0.74,,,0.93,0.58,0.62,0.77,0.42,1.01,0.69,0.49,0.9,0.88,0.73
DEWP_0_1,1.87,0.97,,0.47,1.69,1.05,,0.76,0.46,0.43,,,0.51,,1.33,0.74,0.9,0.97,0.51,0.67,0.73,,1.23,1.1,0.69
DEWP_1_1,,,1.03,,,,1.1,,,,,,,0.17,1.96,1.31,1.1,,1.13,,,,2.07,1.96,
WSPM_0_1,0.94,0.93,0.98,0.87,1.03,0.89,0.97,1.24,0.95,0.57,0.91,1.07,1.2,0.58,0.75,0.69,0.66,1.03,0.43,1.36,1.16,,0.96,0.8,0.57
WSPM_0_0,1.21,1.09,1.32,1.2,1.36,1.11,1.33,1.05,1.1,,1.28,1.15,1.35,,1.42,0.57,0.81,1.03,0.43,1.89,1.47,,1.06,1.11,0.94
WSPM_1_1,1.29,1.16,1.31,1.28,1.45,1.18,1.37,1.17,1.14,,1.4,1.2,1.43,,1.28,0.64,0.52,1.89,0.49,1.94,,,1.14,1.13,0.92
WSPM_1_2,1.34,1.26,1.22,1.27,1.44,1.23,1.38,1.29,1.55,,1.63,1.29,1.34,,1.43,0.84,1.08,0.49,0.97,2.92,,,1.18,1.21,1.38
WSPM_1_0,1.4,1.27,1.52,1.23,1.54,1.29,1.51,1.35,1.17,,1.43,1.45,1.46,,1.35,0.74,1.18,1.71,0.5,2.18,,,1.29,1.22,1.0
WSPM_0_2,1.72,1.2,2.39,1.15,1.55,1.27,2.55,1.2,0.99,,1.8,1.66,0.97,,6.99,1.3,1.79,1.68,0.94,0.41,,,1.57,1.28,0.64
WSPM_1_3,3.43,1.59,,,3.77,1.4,1.96,1.37,,,,1.78,1.69,,6.11,1.56,,,,,0.23,,1.68,2.3,2.07
WSPM_0_3,2.28,1.73,,,1.95,,,,,,,1.85,,,,,,,1.67,,,0.17,,2.24,0.8
PM10_0,0.99,0.87,0.97,0.88,1.11,0.85,0.97,0.89,0.84,,1.06,0.92,1.02,0.68,0.9,0.54,0.65,0.69,0.39,1.15,0.69,,0.78,0.93,1.36
PM10_1,0.95,0.91,1.02,0.86,1.0,0.91,1.03,1.06,0.9,0.57,0.93,1.04,1.06,0.75,0.88,0.62,0.59,0.87,0.45,0.81,0.7,0.7,1.06,0.76,0.53
PM10_2,1.33,1.19,1.83,1.73,1.42,1.26,1.95,1.7,1.98,,1.47,1.59,1.33,,1.38,0.88,1.01,1.04,0.62,0.74,,0.66,1.59,1.21,0.45
