,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.81,,,,,1.01,1.15,2.12,1.23,0.72,,1.12,1.71,0.42,0.14,,0.93,0.74,1.0,0.34,0.63,0.43,0.18,0.71,0.66,,0.86,0.56,0.53
TEMP_0_1,,0.46,,,,3.93,1.5,0.96,1.2,0.89,,1.61,,,,,1.88,1.28,1.01,0.49,0.79,0.56,0.28,,4.87,,1.53,0.82,0.72
TEMP_0_0,,,0.36,0.08,0.12,3.21,,1.5,0.72,0.61,0.12,,0.68,,,0.12,3.41,1.19,2.5,0.62,1.74,0.64,0.33,,1.82,0.12,2.0,1.11,1.12
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.27,3.04,1.74,,,0.67,,,13.67,2.78,,1.42,1.8,,,,1.07,0.89,1.31,0.36,0.7,0.41,0.2,1.97,1.51,,0.98,0.69,0.86
PRES_1_3,1.82,1.29,,,,,0.52,,,6.52,,1.65,3.08,0.75,0.21,,2.36,1.35,1.05,0.55,0.95,0.71,0.29,0.65,0.77,,1.54,0.81,0.54
PRES_1_1,4.76,1.55,1.59,0.06,,,32.91,0.34,6.18,2.11,,4.36,1.37,,0.28,,2.08,1.92,2.75,0.6,0.92,1.29,0.41,,2.52,,1.99,1.51,1.43
PRES_1_0,4.79,2.93,1.15,,0.12,30.92,,7.44,0.33,0.41,0.12,3.6,2.14,,,0.12,3.05,1.15,1.58,0.8,5.92,0.79,0.39,,2.34,0.12,2.17,1.08,1.28
PRES_0_0,4.67,4.2,1.8,,,17.58,25.74,4.52,0.59,0.28,,4.33,3.05,0.33,0.19,,2.42,1.63,2.82,1.49,1.73,1.06,0.66,,,,2.96,1.27,0.97
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.06,0.86,,,,1.05,1.01,1.56,0.85,0.57,,0.86,43.11,1.94,0.46,,0.83,0.71,0.71,0.3,0.63,0.35,0.16,1.17,1.14,,0.81,0.48,0.44
DEWP_0_1,2.78,38.21,0.49,0.09,0.18,2.35,3.21,0.94,0.99,0.78,0.18,60.04,0.5,,0.26,0.18,3.18,0.93,2.34,0.49,0.72,0.63,0.28,1.18,0.73,0.18,1.43,0.97,0.92
DEWP_0_0,8.79,,,,,,,,2.66,1.2,,,,0.08,0.05,,3.66,,,,,,,,,,9.14,3.92,
DEWP_1_0,12.1,,,,,,,,,,,,,,0.07,,6.2,,,,,,,,,,,6.83,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.01,2.36,2.91,,,1.88,3.2,1.5,1.51,0.77,,1.9,3.49,0.37,0.11,,0.47,5.28,,2.89,3.72,4.66,0.79,,,,1.89,0.74,0.47
WSPM_0_1,2.29,2.3,1.54,,0.24,2.21,2.54,2.42,0.86,0.69,0.24,2.31,1.78,,,0.24,4.34,0.48,3.18,0.56,1.17,0.61,0.22,7.51,6.28,0.24,1.37,0.83,1.26
WSPM_0_2,2.81,1.69,3.49,0.16,,2.82,1.99,2.77,1.38,0.75,,2.22,4.37,,,,,4.56,0.4,1.24,4.06,1.19,0.53,,,,2.0,0.89,0.82
WSPM_0_0,3.39,2.97,1.95,,,2.64,3.7,2.31,2.35,2.62,,3.19,2.6,,,,7.61,1.84,3.0,0.37,1.54,0.61,0.24,,4.45,,1.89,1.66,2.59
WSPM_1_2,3.43,2.45,4.1,,,3.1,3.19,1.84,5.84,3.58,,3.79,2.18,,,,22.44,2.01,6.7,0.49,0.33,0.84,0.44,,6.53,,1.89,3.51,
WSPM_1_1,4.35,3.55,2.61,,,3.08,4.59,4.19,3.05,2.06,,3.83,3.72,,,,9.78,2.17,5.92,0.54,1.83,0.29,0.42,,,,2.35,2.6,5.14
WSPM_1_0,4.01,4.1,3.21,,,3.44,4.91,3.9,2.54,2.66,,3.92,3.9,,,,6.36,1.96,3.66,0.58,2.47,1.21,0.33,,,,2.48,1.96,2.87
WSPM_0_4,2.78,,,,,6.49,1.62,,,,,4.54,3.27,0.34,0.17,,,12.94,,,,3.33,1.56,0.24,,,6.17,1.37,0.65
WSPM_1_3,4.46,11.39,5.53,,,7.97,3.17,4.64,4.42,,,7.32,2.82,,,,,,,1.36,3.46,,1.55,,0.19,,3.15,6.39,5.69
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.27,1.37,1.31,0.32,0.15000000000000002,1.12,1.48,1.1,1.11,1.0,0.15000000000000002,1.33,1.2,,,0.15000000000000002,1.57,0.66,1.08,0.26,0.5,0.32,0.15,3.43,0.79,0.15000000000000002,0.78,0.72,1.63
PM10_1,1.95,1.62,1.69,0.19,,2.01,1.86,1.73,0.89,0.49,,1.79,2.01,0.41,0.2,,1.11,1.31,0.98,0.78,1.6,0.74,0.37,0.89,1.93,,1.62,0.56,0.51
PM10_2,2.87,3.38,2.95,,,4.58,1.73,4.17,1.56,1.04,,2.8,3.17,0.8,0.13,,1.43,2.14,2.11,1.66,,2.73,0.56,0.94,1.33,,3.88,1.17,0.36
