,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.04,3.41,,,1.37,2.09,6.4,4.69,,,1.57,1.76,8.6,,1.78,0.96,1.09,1.46,0.65,3.01,3.71,,1.71,1.41,1.2
TEMP_0_0,4.72,1.06,,,3.09,1.42,33.05,1.22,,,4.85,1.97,1.51,,2.2,1.43,2.35,2.83,0.95,1.61,1.17,1.05,2.07,2.13,1.53
TEMP_1_1,,,1.01,,46.31,,1.22,,,,3.48,16.43,,0.93,5.38,3.54,3.92,4.2,2.42,10.76,,,4.97,4.43,5.97
TEMP_0_2,,,,1.01,,,,,1.0,1.03,,,4.55,,23.39,14.47,24.67,46.55,8.02,16.71,,,23.95,20.25,20.49
PRES_0_0,1.18,1.79,12.32,,1.02,4.3,,24.71,,,1.49,1.62,4.59,,1.58,1.0,1.23,1.52,0.68,1.98,2.71,1.26,1.7,1.27,0.92
PRES_1_0,5.04,2.8,,,12.02,1.04,,,,,8.3,3.49,4.48,,4.41,2.45,3.85,4.81,1.49,4.02,2.77,,3.7,4.54,3.59
PRES_0_1,19.66,48.09,1.08,,,,1.01,,,,3.08,16.65,,0.93,4.45,3.45,3.78,4.55,2.16,10.76,4.19,,4.39,4.02,5.7
PRES_1_1,12.26,3.29,,,87.98,,,1.01,,,61.68,5.74,2.91,,8.46,3.1,3.78,5.17,2.43,5.0,6.5,,5.43,6.69,7.73
PRES_1_3,,,,1.19,,,,,1.0,,,,5.42,,33.08,15.24,25.81,46.55,8.86,16.71,,,25.1,26.95,26.14
PRES_1_2,,,,8.5,,,,,,1.03,,,36.56,,102.0,,,,,,,,,104.06,
DEWP_1_0,1.69,3.38,1.19,,1.94,3.1,1.16,27.12,,,1.03,6.23,,,1.52,1.21,1.61,2.16,0.74,3.05,,,1.94,1.39,1.21
DEWP_0_0,1.88,1.53,8.08,,2.08,1.51,9.32,1.74,,,6.55,1.03,,,2.31,1.06,1.25,1.57,0.77,2.98,1.41,0.94,1.66,1.9,1.9
DEWP_0_1,17.54,3.42,,1.01,12.02,4.8,,2.38,1.0,1.03,,,1.0,,7.06,3.28,4.91,5.04,2.08,2.25,3.42,,5.48,5.06,2.87
DEWP_1_1,,,23.04,,,,25.7,,,,,,,1.02,94.15,75.42,58.42,,50.8,,,,89.7,117.06,
WSPM_0_1,2.05,1.86,2.22,2.08,2.18,1.94,2.1,3.3,2.48,1.16,1.69,2.54,3.06,1.62,1.06,3.56,2.81,5.99,1.08,,,,2.07,1.45,1.3
WSPM_0_0,5.04,4.95,6.41,6.42,5.93,5.18,6.91,4.86,5.65,,5.67,4.83,6.85,,13.07,1.24,3.45,7.16,0.9,30.24,,,4.05,4.87,5.83
WSPM_1_1,5.97,7.86,7.49,9.97,7.44,7.49,7.8,5.91,9.0,,8.24,5.66,9.08,,12.16,2.17,1.18,73.14,2.66,30.24,,,5.38,5.56,5.74
WSPM_1_2,6.72,9.94,6.72,14.45,7.68,8.9,8.16,7.32,13.5,,10.74,6.18,8.38,,19.85,6.82,30.83,1.08,15.24,,,,5.48,7.14,7.9
WSPM_1_0,9.19,10.23,12.32,9.63,10.92,9.75,12.39,11.35,9.0,,10.68,10.46,11.15,,11.69,2.78,10.99,28.44,1.72,33.42,,,8.11,8.94,9.59
WSPM_0_2,17.77,7.84,24.88,8.5,13.13,10.1,27.76,9.11,7.15,,18.21,16.81,5.22,,,39.81,44.4,,13.85,1.04,,,16.73,9.78,3.23
WSPM_1_3,135.67,31.28,,,122.19,33.61,51.41,42.77,,,,37.81,38.71,,,,,,,,1.03,,34.28,69.37,
WSPM_0_3,203.5,55.55,,,83.0,,,,,,,61.53,,,,,,,,,,1.02,,98.58,25.27
PM10_0,1.91,1.62,1.98,2.04,2.25,1.56,1.95,1.66,1.8,,2.21,1.6,2.1,1.49,1.92,0.83,1.25,1.33,0.59,3.27,1.31,,1.05,2.55,7.58
PM10_1,1.87,2.04,2.24,2.06,1.99,2.3,2.27,2.72,2.41,1.09,1.8,2.34,2.54,3.24,1.67,1.32,1.38,2.31,0.84,1.96,2.83,1.59,3.16,1.07,1.44
PM10_2,9.51,8.03,19.44,19.27,8.51,9.58,19.83,19.51,22.09,,9.35,13.39,8.28,,8.96,9.25,9.33,12.49,4.65,3.53,,2.95,33.73,8.81,1.16
