,TEMP_1_1,PRES_0_1,PRES_0_0,PRES_1_0,DEWP_1_1,DEWP_1_0,DEWP_0_0,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_0_3,WSPM_1_0,WSPM_1_1,WSPM_0_4,WSPM_1_2,PM10_0,PM10_1,PM10_2
TEMP_1_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0
PRES_0_1,1.0,1.0,,,1.0,1.0,1.0,1.0,0.99,1.0,0.99,1.0,1.0,1.0,0.97,1.0,1.0,1.0
PRES_0_0,1.11,,1.1,,1.11,,,0.99,1.15,0.98,,1.0,,,1.18,1.11,0.99,
PRES_1_0,,,,,,,,,,,,,,,,,,
DEWP_1_1,1.0,1.0,0.97,1.0,1.0,1.06,,1.0,0.99,1.0,0.99,1.0,1.01,1.0,0.99,1.0,1.0,1.01
DEWP_1_0,0.99,0.99,,,,0.99,0.64,0.98,1.55,0.96,,0.98,0.95,,,0.98,1.01,0.84
DEWP_0_0,1.02,0.88,,,,1.07,1.02,0.86,,0.93,,0.98,0.96,,,1.02,1.14,0.96
WSPM_0_1,1.0,1.0,1.15,,0.99,1.0,0.85,1.0,1.08,0.99,1.23,1.0,1.03,0.65,0.93,1.0,0.98,0.96
WSPM_0_2,1.0,1.01,0.87,1.39,1.0,0.65,,0.92,1.0,1.02,0.83,1.01,0.74,,1.04,0.99,0.93,0.76
WSPM_0_0,1.0,1.0,,,1.0,1.11,1.32,1.04,0.74,1.0,0.93,0.98,1.0,,1.18,0.98,1.07,1.11
WSPM_0_3,1.0,1.0,,,1.0,,,0.76,1.2,1.03,1.0,0.96,,,,1.01,0.99,1.05
WSPM_1_0,1.0,1.0,,,0.99,1.04,0.86,1.01,0.91,1.01,0.93,1.0,1.04,,1.14,0.99,1.05,1.19
WSPM_1_1,1.0,1.0,,,0.99,1.04,1.19,1.0,1.18,0.98,,0.96,1.0,,0.65,0.99,1.11,1.37
WSPM_0_4,1.0,1.0,,,1.0,,,1.62,,,,1.22,,1.0,,0.99,1.01,
WSPM_1_2,1.05,1.0,,,1.05,,,1.1,1.13,0.92,,0.97,1.06,,1.05,1.05,1.74,
PM10_0,1.0,1.0,0.99,1.0,1.0,1.01,1.08,1.0,1.01,1.03,1.02,1.01,1.06,0.99,1.05,1.0,0.99,1.1
PM10_1,1.0,1.0,,,1.0,0.98,0.71,0.97,1.0,0.92,0.94,0.95,0.88,1.05,0.51,0.99,1.0,0.93
PM10_2,0.99,0.99,,,0.99,,,0.99,1.04,0.79,0.85,0.95,,,,0.99,1.01,1.0
