,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,TEMP_0_1,nan_0,PRES_0_0,PRES_1_1,PRES_1_0,PRES_1_2,PRES_0_1,PRES_1_3,nan_0,DEWP_1_0,DEWP_0_0,DEWP_1_1,DEWP_0_2,DEWP_0_1,nan_0,WSPM_0_2,WSPM_0_1,WSPM_0_3,WSPM_0_4,WSPM_0_0,WSPM_1_0,WSPM_1_1,WSPM_1_2,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.01,2.06,,,,1.06,1.4,3.05,1.23,4.6,,,1.06,1.54,1.83,5.1,23.13,29.19,1.06,1.93,1.85,3.12,1.83,0.71,0.35,0.89,1.4,3.05,1.06,2.06,1.29,1.15
TEMP_0_0,1.88,1.01,87.39,,,,2.69,1.34,2.44,2.78,,,,2.61,1.22,49.63,2.28,1.55,,1.91,1.88,1.92,6.0,0.62,0.36,0.71,0.97,1.69,,2.11,1.4,1.07
TEMP_1_1,,,1.0,,,,2.65,,3.24,,1.01,,,9.76,43.74,1.26,,,,4.18,2.17,7.75,8.51,1.03,0.46,1.96,9.43,,,3.15,2.97,19.79
TEMP_0_2,,,,1.0,,,48.04,,,4.64,,1.21,,15.07,7.66,,,2.75,,31.64,13.73,19.8,3.4,3.13,1.94,3.89,5.08,,,10.25,8.43,4.71
TEMP_0_1,,,,,1.04,,58.33,26.03,47.14,4.16,,4.1,,325.25,,,1.86,,,37.19,36.54,5.08,,4.33,3.21,5.46,9.71,1.56,,14.12,8.16,3.16
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_0_0,1.99,3.62,2.11,39.31,16.97,0.9,1.02,11.76,2.05,28.35,,,0.9,2.41,3.97,2.29,15.42,18.76,0.9,2.87,2.01,3.44,2.55,0.81,0.39,1.35,1.56,3.21,0.9,2.54,1.57,1.31
PRES_1_1,2.42,1.43,,,5.12,,8.51,1.01,18.75,,,,,3.45,1.96,,2.1,1.6,,2.38,2.14,2.22,7.68,0.79,0.43,0.91,1.51,2.1,,2.62,1.69,1.32
PRES_1_0,2.21,2.92,5.6,,,,2.67,37.65,1.02,,,,,2.96,2.79,5.1,14.18,,,3.91,3.27,4.1,3.1,1.23,0.6,1.93,2.54,7.62,,3.21,2.46,3.78
PRES_1_2,5.92,5.82,,2.57,1.89,,68.06,,,1.02,,,,7.2,3.04,,3.42,,,6.54,8.52,7.67,6.38,1.53,1.07,1.61,2.92,2.65,,6.06,4.21,3.09
PRES_0_1,,,2.9,,,,,,,,1.01,,,,,2.74,,,,7.54,6.18,,,2.77,1.25,4.19,,,,9.17,8.94,42.89
PRES_1_3,,,,1.63,4.87,,136.11,,,,,1.0,,49.41,14.97,,8.7,2.75,,33.12,12.25,9.78,8.13,5.14,2.71,3.97,8.68,3.81,,12.1,11.97,3.96
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_1_0,0.99,1.48,4.22,2.77,24.6,0.52,1.11,2.25,1.12,2.64,,7.18,0.52,1.01,2.02,,,,0.52,1.45,1.84,1.6,1.24,0.67,0.3,0.91,1.8,,0.52,1.75,0.98,0.7
