,TEMP_1_0,TEMP_0_0,TEMP_1_1,TEMP_0_2,PRES_0_0,PRES_1_0,PRES_0_1,PRES_1_1,PRES_1_3,PRES_1_2,DEWP_1_0,DEWP_0_0,DEWP_0_1,DEWP_1_1,WSPM_0_1,WSPM_0_0,WSPM_1_1,WSPM_1_2,WSPM_1_0,WSPM_0_2,WSPM_1_3,WSPM_0_3,PM10_0,PM10_1,PM10_2
TEMP_1_0,1.0,0.89,,,1.03,0.65,0.56,0.53,,,0.97,0.95,0.59,,0.96,0.59,0.51,0.5,0.43,0.39,0.18,,1.02,0.96,0.43
TEMP_0_0,1.13,1.0,,,1.18,0.7,0.66,0.59,,,1.06,1.05,0.64,,1.05,0.68,0.62,0.56,0.49,0.45,0.2,0.13,1.14,1.08,0.49
TEMP_1_1,,,1.0,,1.94,,1.06,,,,1.76,1.74,,0.2,1.73,1.07,0.93,0.91,0.79,0.71,,,1.85,1.72,0.77
TEMP_0_2,,,,1.0,,,,,0.93,0.35,,,2.13,,3.54,2.23,1.92,1.88,1.62,1.48,,,3.88,3.55,1.55
PRES_0_0,0.96,0.84,0.52,,1.0,0.6,,0.53,,,0.92,0.91,0.56,,0.92,0.58,0.5,0.49,0.43,0.38,0.15,0.12,0.98,0.92,0.41
PRES_1_0,1.55,1.43,,,1.66,1.0,,,,,1.59,1.46,0.9,,1.51,0.91,0.83,0.76,0.64,0.61,0.3,,1.59,1.56,0.71
PRES_0_1,1.79,1.47,0.94,,,,1.0,,,,1.67,1.64,,0.19,1.62,1.02,0.89,0.86,0.75,0.67,0.31,,1.75,1.63,0.72
PRES_1_1,1.9,1.72,,,1.89,,,1.0,,,1.65,1.82,1.09,,1.77,1.13,1.0,0.95,0.81,0.76,0.39,,1.96,1.82,0.85
PRES_1_3,,,,1.09,,,,,1.0,,,,2.32,,3.87,2.43,2.14,2.05,1.77,1.62,,,4.18,3.91,1.7
PRES_1_2,,,,2.87,,,,,,1.0,,,5.96,,9.96,,,,,,,,,9.62,
DEWP_1_0,1.03,0.92,0.57,,1.08,0.64,0.6,0.58,,,1.0,0.98,,,0.99,0.61,0.53,0.49,0.45,0.4,,,1.04,0.99,0.43
DEWP_0_0,1.06,0.94,0.57,,1.09,0.69,0.61,0.55,,,1.02,1.0,,,0.99,0.63,0.56,0.55,0.45,0.43,0.2,0.13,1.08,1.01,0.49
DEWP_0_1,1.7,1.56,,0.48,1.8,1.11,,0.92,0.43,0.18,,,1.0,,1.68,1.04,0.92,0.88,0.76,0.69,0.31,,1.8,1.69,0.74
DEWP_1_1,,,4.8,,,,5.07,,,,,,,1.0,8.27,4.83,3.86,,4.4,,,,8.76,7.44,
WSPM_0_1,1.04,0.95,0.57,0.28,1.09,0.66,0.61,0.56,0.26,0.1,1.0,1.01,0.6,0.11,1.0,0.66,0.49,0.55,0.48,,,,1.08,0.99,0.43
WSPM_0_0,1.67,1.46,0.93,0.44,1.76,1.08,0.97,0.87,0.41,,1.61,1.53,0.96,,1.48,1.0,0.96,0.78,0.72,0.67,,,1.71,1.6,0.67
WSPM_1_1,1.97,1.61,1.06,0.51,2.0,1.17,1.11,1.0,0.47,,1.91,1.81,1.07,,2.03,1.05,1.0,1.5,0.71,0.79,,,1.9,1.89,0.89
WSPM_1_2,2.02,1.79,1.1,0.5,2.07,1.29,1.16,1.07,0.49,,2.08,1.91,1.13,,1.82,1.24,0.65,1.0,1.09,,,,2.03,1.96,1.08
WSPM_1_0,2.29,2.05,1.28,0.63,2.35,1.6,1.33,1.21,0.56,,2.22,2.24,1.33,,2.07,1.41,1.46,1.06,1.0,0.94,,,2.37,2.23,1.08
WSPM_0_2,2.58,2.26,1.47,0.67,2.64,1.61,1.55,1.31,0.62,,2.47,2.32,1.46,,,1.37,1.27,,1.14,1.0,,,2.51,2.46,1.06
WSPM_1_3,6.04,4.98,,,6.72,3.33,3.27,2.57,,,,5.17,3.18,,,,,,,,1.0,,5.62,6.11,
WSPM_0_3,7.19,7.45,,,8.13,,,,,,,7.84,,,,,,,,,,1.0,,8.38,3.21
PM10_0,0.99,0.88,0.54,0.26,1.02,0.64,0.57,0.51,0.24,,0.96,0.93,0.56,0.11,0.93,0.59,0.54,0.5,0.43,0.4,0.19,,1.0,0.94,0.53
PM10_1,1.03,0.92,0.58,0.28,1.08,0.64,0.61,0.55,0.25,0.1,1.0,0.99,0.59,0.12,0.99,0.62,0.51,0.52,0.45,0.39,0.16,0.13,1.08,1.0,0.42
PM10_2,2.36,2.04,1.28,0.62,2.48,1.47,1.35,1.13,0.59,,2.33,2.15,1.37,,2.23,1.29,1.16,1.0,0.94,0.93,,0.32,1.7,2.21,1.0
