,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,1.0,,,,,1.02,0.96,1.07,0.84,0.61,,1.22,1.15,0.25,0.13,,0.85,0.79,0.83,0.48,0.62,0.48,0.32,0.52,0.47,,1.05,0.76,0.58
TEMP_0_1,,1.0,,,,3.56,1.92,1.27,1.44,1.18,,2.56,,,,,2.12,1.85,1.46,1.0,1.23,0.98,0.71,,2.28,,2.46,1.58,1.28
TEMP_0_0,,,1.0,,,4.07,,1.98,1.39,1.21,,,1.6,,,,3.57,2.21,2.95,1.4,2.3,1.35,0.97,,1.79,,3.59,2.34,1.88
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,1.52,1.8,1.19,,,1.0,,,5.33,1.73,,1.67,1.42,,,,1.11,1.04,1.17,0.59,0.81,0.57,0.41,1.06,0.88,,1.36,1.02,0.93
PRES_1_3,2.33,1.49,,,,,1.0,,,,,2.3,2.41,0.55,0.25,,2.09,1.65,1.32,0.96,1.19,0.99,0.64,0.78,0.8,,2.17,1.42,0.9
PRES_1_1,5.87,2.51,2.28,0.18,,,,1.0,6.75,3.14,,5.78,2.46,,0.52,,3.06,3.12,3.36,1.5,1.73,2.03,1.13,,2.17,,3.77,3.0,2.56
PRES_1_0,6.09,3.6,1.99,,,18.76,,6.13,1.01,1.18,,5.46,3.2,,,,3.91,2.47,2.6,1.9,5.58,1.71,1.18,,2.53,,4.32,2.6,2.41
PRES_0_0,7.38,5.29,3.06,,,16.29,,5.57,1.88,1.03,,7.38,4.71,0.61,0.48,,4.04,3.66,4.33,3.18,2.89,2.24,1.97,,,,6.23,3.3,2.27
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,1.07,0.73,,,,0.98,0.84,0.87,0.65,0.5,,1.0,,,0.24,,0.75,0.73,0.66,0.42,0.59,0.41,0.28,0.63,0.59,,0.96,0.65,0.51
DEWP_0_1,3.03,,0.85,0.15,,2.53,2.62,1.15,1.18,1.02,,22.96,1.0,,0.32,,2.55,1.43,2.09,0.93,1.07,0.98,0.66,1.1,0.82,,2.18,1.63,1.24
DEWP_0_0,35.83,,,,,,,,17.98,7.55,,,,1.03,0.88,,17.44,,,,,,,,,,45.97,19.95,
DEWP_1_0,57.87,,,,,,,,,,,,,,1.16,,34.1,,,,,,,,,,,34.26,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,2.77,2.27,2.19,,,2.45,2.8,1.56,1.65,1.0,,2.79,2.92,0.39,0.18,,1.01,4.94,,3.95,,4.84,1.38,,,,2.91,1.45,0.93
WSPM_0_1,2.95,2.28,1.62,,,2.64,2.49,2.08,1.23,1.03,,3.08,2.03,,,,4.36,1.02,3.35,1.35,1.74,1.1,0.65,,,,2.28,1.6,1.72
WSPM_0_2,3.86,2.26,2.95,0.26,,3.53,2.65,2.52,1.84,1.23,,3.54,3.76,,,,,5.72,1.01,2.65,3.62,1.84,1.43,,,,3.52,1.85,1.45
WSPM_0_0,5.13,3.6,2.58,,,4.1,4.39,2.74,2.66,3.01,,5.1,3.49,,,,5.39,3.48,4.5,1.08,2.88,1.34,0.79,,3.03,,3.75,3.61,3.15
WSPM_1_2,5.38,3.44,3.93,,,4.62,4.16,2.61,4.73,3.91,,5.85,3.36,,,,,3.84,9.12,1.42,1.03,2.14,1.34,,,,3.83,6.24,
WSPM_1_1,7.34,5.01,3.88,,,5.7,5.9,4.64,4.08,3.46,,7.11,5.39,,,,,4.52,6.75,1.58,3.48,1.07,1.37,,,,5.26,5.44,6.91
WSPM_1_0,7.11,5.4,4.23,,,6.04,6.33,4.58,3.64,4.12,,7.26,5.46,,,,7.51,4.2,5.4,1.8,4.65,2.88,1.22,,,,5.63,4.91,4.83
WSPM_0_4,6.38,,,,,8.83,3.9,,,,,8.46,5.53,0.82,0.48,,,,,,,,,1.01,,,10.86,3.73,2.12
WSPM_1_3,10.06,12.01,7.48,,,12.18,6.78,6.62,6.33,,,13.28,6.23,,,,,,,4.29,,,,,1.02,,8.15,13.14,9.73
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,1.32,1.05,0.9,0.14,0.15000000000000002,1.13,1.15,0.8,0.8,0.8,0.15000000000000002,1.4,1.01,,,0.15000000000000002,1.19,0.79,0.93,0.42,0.59,0.43,0.3,1.23,0.55,0.15000000000000002,1.01,0.99,1.55
PM10_1,2.33,1.6,1.45,,,2.16,1.83,1.47,1.09,0.71,,2.31,1.86,0.33,0.2,,1.35,1.52,1.19,1.28,1.3,1.06,0.76,0.89,1.09,,2.38,1.03,0.86
PM10_2,4.55,3.74,3.09,,,5.37,2.86,3.78,2.29,1.67,,4.65,3.85,,0.28,,2.53,3.35,2.97,2.69,,3.57,1.42,1.43,1.44,,6.12,2.62,1.04
