,TEMP_0_2,TEMP_0_1,TEMP_0_0,TEMP_1_0,nan_0,PRES_1_2,PRES_1_3,PRES_1_1,PRES_1_0,PRES_0_0,nan_0,DEWP_0_2,DEWP_0_1,DEWP_0_0,DEWP_1_0,nan_0,WSPM_0_3,WSPM_0_1,WSPM_0_2,WSPM_0_0,WSPM_1_2,WSPM_1_1,WSPM_1_0,WSPM_0_4,WSPM_1_3,nan_0,PM10_0,PM10_1,PM10_2
TEMP_0_2,0.43,,,,,0.54,0.61,1.16,0.76,0.48,,0.6,0.91,0.29,0.11,,0.54,0.47,0.61,0.24,0.43,0.32,0.14,0.4,0.42,,0.5,0.37,0.35
TEMP_0_1,,0.05,,,,0.41,0.15,0.1,0.13,0.11,,0.16,,,,,0.21,0.16,0.12,0.07,0.1,0.08,0.04,,0.48,,0.17,0.1,0.1
TEMP_0_0,,,0.02,,,0.15,,0.07,0.04,0.03,,,0.03,,,,0.17,0.07,0.14,0.04,0.11,0.04,0.02,,0.1,,0.1,0.06,0.07
TEMP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRES_1_2,0.37,0.89,0.51,,,0.2,,,8.83,1.47,,0.42,0.52,,,,0.34,0.31,0.44,0.14,0.27,0.16,0.08,0.62,0.53,,0.31,0.25,0.34
PRES_1_3,0.26,0.18,,,,,0.07,,,,,0.23,0.45,0.16,0.04,,0.36,0.23,0.17,0.11,0.17,0.14,0.06,0.1,0.13,,0.24,0.14,0.09
PRES_1_1,0.19,0.06,0.06,,,,,0.01,0.51,0.15,,0.17,0.05,,0.02,,0.09,0.1,0.12,0.03,0.04,0.07,0.02,,0.1,,0.08,0.07,0.08
PRES_1_0,0.16,0.1,0.04,,,2.09,,0.45,0.01,0.02,,0.12,0.07,,,,0.12,0.05,0.06,0.04,0.26,0.04,0.02,,0.1,,0.08,0.05,0.06
PRES_0_0,0.09,0.08,0.03,,,0.43,,0.14,0.01,0.01,,0.08,0.06,0.01,0.01,,0.04,0.04,0.06,0.04,0.04,0.03,0.02,,,,0.07,0.02,0.02
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWP_0_2,0.68,0.56,,,,0.69,0.65,1.07,0.63,0.46,,0.56,,,0.53,,0.59,0.55,0.53,0.26,0.54,0.31,0.15,0.8,0.85,,0.58,0.38,0.37
DEWP_0_1,0.34,,0.06,0.02,,0.29,0.4,0.12,0.13,0.12,,18.31,0.06,,0.06,,0.42,0.13,0.34,0.08,0.11,0.11,0.05,0.16,0.11,,0.19,0.15,0.14
DEWP_0_0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,
DEWP_1_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WSPM_0_3,0.2,0.23,0.28,,,0.19,0.31,0.16,0.17,0.08,,0.19,0.37,0.04,0.02,,0.05,1.03,,0.69,,1.36,0.14,,,,0.22,0.08,0.06
WSPM_0_1,0.22,0.23,0.15,,,0.21,0.25,0.27,0.1,0.09,,0.23,0.17,,,,0.91,0.05,0.66,0.11,0.2,0.1,0.03,,,,0.14,0.1,0.18
WSPM_0_2,0.17,0.1,0.21,0.01,,0.18,0.12,0.18,0.09,0.06,,0.13,0.26,,,,,0.59,0.02,0.18,0.49,0.13,0.06,,,,0.14,0.06,0.06
WSPM_0_0,0.12,0.1,0.07,,,0.09,0.13,0.08,0.08,0.11,,0.11,0.09,,,,0.35,0.11,0.19,0.01,0.08,0.03,0.01,,0.15,,0.07,0.09,0.12
WSPM_1_2,0.1,0.07,0.12,,,0.09,0.09,0.05,0.18,0.12,,0.11,0.06,,,,,0.09,0.48,0.02,0.01,0.05,0.02,,,,0.06,0.15,
WSPM_1_1,0.07,0.06,0.05,,,0.05,0.08,0.07,0.05,0.04,,0.06,0.07,,,,,0.05,0.11,0.01,0.05,,0.01,,,,0.04,0.06,0.12
WSPM_1_0,0.07,0.07,0.05,,,0.06,0.08,0.06,0.04,0.06,,0.06,0.06,,,,0.15,0.04,0.09,0.01,0.07,0.03,0.01,,,,0.04,0.05,0.07
WSPM_0_4,0.04,,,,,0.08,0.02,,,,,0.06,0.04,0.01,,,,,,,,,,,,,0.11,0.02,0.01
WSPM_1_3,0.03,0.08,0.04,,,0.05,0.02,0.03,0.03,,,0.05,0.02,,,,,,,0.02,,,,,,,0.02,0.06,0.04
nan_0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PM10_0,0.57,0.62,0.6,0.15,0.12,0.51,0.66,0.5,0.52,0.59,0.12,0.6,0.54,,,0.12,0.84,0.36,0.61,0.14,0.27,0.19,0.1,1.76,0.38,0.12,0.35,0.48,1.5
PM10_1,0.31,0.25,0.27,,,0.32,0.3,0.31,0.16,0.1,,0.28,0.32,0.08,0.04,,0.18,0.23,0.16,0.22,0.43,0.21,0.09,0.15,0.47,,0.33,0.09,0.11
PM10_2,0.11,0.13,0.11,,,0.18,0.06,0.18,0.07,0.04,,0.11,0.12,,0.01,,0.06,0.12,0.09,0.1,,0.19,0.04,0.04,0.07,,0.25,0.05,0.01
