,e_1,f_1,d_1,c_1,b_1,a_1,h_1,d_0,c_0,g_1,b_0,f_0,h_0,a_0,g_0,e_0
e_1,8076.01,4816.58,6552.85,13710.92,19381.44,61769.2,5732238.61,30225788.54,23061372.71,25311770.73,40608167.61,74329768.9,284150276.75,316230010.44,514312673.41,317065688.27
f_1,6039.44,9388.62,7054.39,11289.78,17541.52,61180.06,5532134.12,19391418.38,20678279.77,23688947.51,36255804.41,47766326.73,240858743.07,310776829.25,473931240.45,277474621.62
d_1,3981.63,4619.87,18081.17,8539.54,15266.15,74412.98,5862687.72,13849885.17,42862157.53,32388695.13,45549853.18,82380041.33,286539093.14,334408957.52,593528548.26,451461402.18
c_1,3538.83,4716.3,7412.43,27355.17,34149.85,68917.11,5196069.31,18535633.97,15424789.58,22990494.92,25127310.99,67538181.64,246167657.28,280839059.55,512177271.87,442804862.11
b_1,3664.4,4579.59,7529.49,9711.16,53989.08,145354.6,5344309.23,18368919.04,21996160.98,24309405.57,27510006.92,70852306.41,247894366.12,188044889.48,568024651.3,389627242.52
a_1,4071.98,5074.01,7580.83,12141.85,18630.58,270366.67,6152780.04,17798017.09,20653381.04,27626666.67,34335255.76,70507559.19,267983416.41,190952417.35,585837549.35,441897287.19
h_1,4121.22,5945.43,8434.8,11694.18,21405.96,74743.96,9596711.34,20615477.48,21527632.89,33748081.26,36106884.09,73859300.84,249627893.16,269668770.08,745532354.83,461581978.86
d_0,3913.26,4805.39,6360.94,19934.46,22983.76,71001.88,5859037.81,28062774.52,17712200.66,24268208.09,36323048.34,82654596.62,269671173.23,283756011.49,504542561.03,488077180.02
c_0,4341.07,5363.64,8201.13,10009.16,14913.0,79550.39,6847538.4,21112077.86,36868845.5,32000000.0,72626968.69,91759455.13,324272615.99,447945380.24,624292428.59,477642970.54
g_1,4091.08,3881.25,11868.48,11897.13,17905.36,69681.8,6003897.95,19235448.72,28074943.09,66048000.0,43415949.05,128630764.81,277742812.47,352439517.86,427779364.89,556133564.32
b_0,4241.21,5474.4,8798.54,11596.19,16461.49,59267.53,6459856.13,17438848.41,26128517.42,32970357.75,63257345.3,85950991.52,330991442.33,636276569.33,559426867.61,454066752.77
f_0,3132.22,4476.88,9041.27,12959.71,24031.1,94835.5,6449660.53,20991395.63,26896793.88,30801593.63,42332598.68,129859705.32,328903949.26,317299509.01,552644422.07,988946091.44
h_0,4204.33,6187.75,8879.16,11867.46,18708.84,70015.39,4655359.2,19020632.37,24191029.69,33197007.48,45871950.37,69137907.15,199169719.69,345853463.45,705958318.18,416060023.18
a_0,4428.88,4956.42,8932.32,11558.39,21687.17,57273.89,7108347.18,22348822.41,25520171.92,30404481.79,39364305.86,76259842.62,299006706.68,630798656.87,528644791.02,410346552.89
g_0,2920.5,4462.31,11679.66,11508.28,24007.19,78343.63,5441928.17,16327038.89,28761368.03,23231044.78,41267319.99,122274716.3,295719013.48,360705689.92,540827291.88,649868489.79
e_0,3308.87,5670.11,7647.52,12230.27,25462.17,82304.98,6364087.63,20071772.58,24430265.3,27616969.7,38084165.84,84769906.79,335106535.36,282950262.27,526145742.92,955661889.9
