,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.23,0.87,1.07,0.87,0.91,0.88,1.02,1.05,0.88,0.99,0.99,0.86,0.92,0.77,0.97
e_1,0.82,1.0,0.93,1.27,1.06,0.91,1.0,1.09,1.26,0.9,1.06,1.16,1.04,1.09,1.08,1.02
d_1,1.13,1.07,1.0,0.87,0.87,0.99,0.97,0.84,1.06,1.28,1.09,1.0,0.99,0.94,1.0,0.87
c_1,0.92,0.81,1.15,1.0,1.43,0.95,1.05,1.01,0.75,0.92,0.8,0.97,0.96,0.94,0.94,1.04
b_1,1.13,0.92,1.09,0.72,1.0,1.34,1.06,1.05,0.86,1.18,0.99,0.98,1.13,1.04,1.02,1.12
a_1,1.16,1.07,1.02,1.03,0.77,1.0,1.12,1.09,1.08,1.06,1.19,0.9,1.1,1.1,0.92,1.11
h_1,1.14,1.02,1.02,0.92,0.94,0.88,1.0,1.1,1.0,0.83,0.92,0.9,0.99,0.93,1.02,1.17
g_1,0.95,0.89,1.21,0.99,0.99,0.96,0.87,1.0,0.9,0.96,0.94,1.22,0.9,0.96,1.19,0.91
d_0,0.9,0.8,0.95,1.34,1.19,0.93,1.04,1.15,1.0,0.86,0.89,0.99,1.07,1.0,1.14,1.0
c_0,1.12,1.08,0.8,1.12,0.9,0.93,1.17,1.01,1.18,1.0,1.38,0.94,1.12,1.19,1.16,1.02
b_0,1.0,0.93,0.92,1.21,1.07,0.89,1.15,1.02,1.05,0.73,1.0,1.01,1.11,1.31,1.08,1.03
f_0,1.01,0.87,1.03,0.98,1.02,1.09,1.11,0.81,1.03,1.04,0.97,1.0,1.07,0.99,1.55,0.87
h_0,1.14,0.96,1.04,1.07,0.88,0.92,1.04,1.14,0.98,0.86,0.9,0.95,1.0,0.98,1.02,1.13
a_0,1.01,0.93,1.07,1.0,1.0,0.98,1.07,1.07,1.04,0.89,0.77,1.0,0.98,1.0,1.07,1.0
e_0,1.23,0.94,1.0,1.01,0.91,1.06,1.03,0.81,0.94,0.82,0.96,0.69,0.98,0.97,1.0,0.94
g_0,0.98,0.98,1.13,0.95,0.89,0.91,0.92,1.13,0.99,1.01,0.94,1.18,0.87,0.92,1.1,0.99
