,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10617.04,4009.74,5570.9,8939.69,9969.84,50942.0,6337807.14,9994353.19,28648305.79,19626149.57,39049017.52,69959902.93,173898463.25,234437032.98,186838467.7,518930580.06
f_1,6565.24,10759.25,5739.54,7292.03,9922.42,33573.37,5200121.2,9815428.3,16002652.49,20053311.26,39502461.07,40262759.01,156316899.91,205124212.04,211292996.63,487820141.53
d_1,3547.85,4795.12,18326.67,5697.54,9084.6,49614.49,7030180.63,12711206.65,10658452.35,39262248.62,46555250.84,62710525.92,163262288.84,242153373.67,278425285.32,525316391.65
c_1,3412.96,3523.53,5998.73,23366.1,20462.39,48937.09,5197990.85,10240383.07,15281469.83,12699049.38,25882483.4,54765690.7,146849982.68,201946492.29,293134444.17,427734221.37
b_1,3793.52,3681.92,6121.84,7452.47,35072.55,95376.17,6158030.93,10735475.37,14206624.15,21677846.39,19357667.89,58333500.46,164091128.95,175652887.98,289915887.02,503752877.5
a_1,3569.2,4366.75,7033.87,8307.48,9873.6,233052.32,6953811.35,12305981.95,13986112.85,24568980.28,43087827.3,80171425.29,154892317.69,121928183.92,297300836.17,477522244.09
h_1,4204.93,6045.66,6646.67,8771.06,9789.34,49035.15,13351204.71,15327798.29,14780098.02,22101293.18,40893154.53,66658436.28,131455832.07,196215454.26,338621194.6,766753196.82
g_1,3701.32,3937.82,11175.72,7825.29,9118.07,62082.12,6539894.01,28899866.96,11433315.59,26341456.72,47441649.57,105369188.9,149996768.03,221411761.04,325656840.29,368041534.47
d_0,3752.57,4344.77,4877.04,15929.76,13514.49,49635.77,6362558.56,9573194.48,27953257.45,17653669.95,38855163.13,73505573.06,174117271.98,222928538.75,346412478.72,515692415.56
c_0,4694.31,4852.51,7116.14,7640.56,7657.16,55608.86,7802964.52,13105832.45,18555659.24,39857864.8,86556207.6,85117550.44,180462746.73,301386937.74,345942733.94,577807655.47
b_0,4528.03,5214.84,6684.07,8989.25,7845.74,37165.42,6815253.14,12944489.37,18728678.01,24306060.87,81720019.53,77809178.04,205725887.72,541288744.28,333440105.28,586587145.11
f_0,3747.08,3120.89,7421.74,9986.55,11531.0,56356.65,6976349.89,14048344.59,16821340.25,21830719.7,49301777.17,137440604.55,176418019.32,212172706.17,688668257.73,573888895.78
h_0,4109.45,6081.8,7052.1,8066.86,10386.81,55360.64,4753173.24,16348343.12,15786414.81,22021726.85,38603093.78,68187141.66,145219558.44,234529976.2,328367172.51,642560777.62
a_0,4287.9,4934.76,7909.0,10278.19,10384.27,34404.08,7964676.48,12433146.28,16427933.89,26361882.39,36606988.95,58215021.49,166190237.23,548449296.23,310090955.83,476573119.57
e_0,3148.73,4267.25,8455.19,8789.54,13090.73,45070.7,8261539.91,17783678.53,15972740.5,22767735.39,43075262.69,71821750.38,189739907.88,259183928.13,719148003.31,661071671.16
g_0,4385.62,4335.35,10582.12,7302.11,11917.46,49376.02,6425063.09,9416513.01,13290538.95,24362331.25,41650277.63,102592126.18,169209045.01,254587723.8,364701336.29,407188809.49
