,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,9456.76,5217.85,6924.57,14385.64,16071.47,82592.83,5458061.14,12310107.36,36143586.04,23826804.88,41265421.68,53775597.45,204921976.09,184808553.84,186533591.44,383656694.22
f_1,7329.36,10495.77,6793.53,11786.86,15169.45,77129.02,5121283.48,11349823.41,22677847.36,20152395.98,28282450.24,48309460.45,190411011.26,128209347.81,174473096.56,431387159.95
d_1,4769.24,4980.83,17990.08,9758.7,14863.09,89361.99,4768912.05,13604156.52,17764773.64,45210861.01,46042073.49,67332175.87,212566944.01,173593098.74,245914453.17,456888163.27
c_1,4110.88,4810.86,7241.84,30052.62,28155.92,92073.84,5137251.09,12637013.45,20513482.33,17222145.43,36047792.61,38723698.42,191412767.52,153999163.98,238671434.91,421625516.64
b_1,3978.39,4967.04,7288.24,11993.8,43544.01,171745.69,5761335.32,14004706.77,21336039.1,26337622.32,44168372.66,38608114.54,201591165.14,148190946.09,253007485.07,451540356.47
a_1,4006.75,5732.7,8037.82,12081.6,16460.87,358980.75,5975510.14,11006611.98,22888921.0,26174761.6,41464049.62,50523717.24,205101609.59,124800467.48,222044234.24,465735067.54
h_1,4665.15,6322.17,8959.88,12882.84,15818.66,82896.86,9629209.61,18379345.75,22873881.3,26869489.5,47756299.91,53476089.99,171433515.4,174233556.26,267723201.33,528133319.43
g_1,4494.48,5203.3,11106.26,11459.01,15646.18,87033.06,5918313.89,27082918.31,21836363.96,29206968.13,68149089.04,51928427.64,208594882.96,176284802.44,330439255.88,412491025.72
d_0,4089.27,5353.02,6354.44,20291.83,19401.59,96855.16,5780903.37,12593771.68,33122069.08,21433523.02,46091123.62,51855128.08,223197064.38,196018899.79,279793112.34,511070298.24
c_0,4954.22,5313.03,9261.53,10567.39,15043.5,91827.3,5872892.79,14452032.59,24743865.17,40636031.98,53414374.27,106146832.6,240653120.66,237780237.65,305002471.05,570080968.04
f_0,3995.69,4927.08,9298.89,14235.45,17900.97,103790.65,6143348.8,16004495.69,25010179.96,28221108.44,73517298.08,64093410.0,239701389.48,206580747.4,506456781.23,585777437.84
b_0,5015.12,5389.79,9198.87,12642.85,14704.95,76756.82,5719639.33,15889269.92,23027227.87,25705768.97,50193646.49,92102329.73,243661790.16,349102971.27,319971881.45,555617343.22
h_0,4813.67,6481.98,8718.14,12768.15,16372.57,95360.93,4140949.99,16906441.86,24193912.69,24641901.85,46390039.21,51505306.7,181287577.15,148987320.07,269470189.13,565924980.02
a_0,4802.66,5433.07,9155.99,12240.9,16927.58,81998.56,6042187.14,14145293.77,22954065.12,27258844.37,45739151.92,53251249.3,241761301.0,312889154.7,293397945.54,488779977.06
e_0,3742.09,6221.0,9046.84,12554.38,19209.43,82972.16,6320861.1,15194060.93,22608146.85,29510083.54,38420183.62,66641997.78,232368511.43,218563055.43,483607974.79,536516110.64
g_0,4233.5,4206.59,12579.51,14174.45,14519.11,88191.16,5590396.33,13158739.9,21062127.13,29683269.96,60373731.42,64920052.22,229475678.2,193910136.24,260351452.34,422786977.09
