,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,1.09,1.47,2.42,2.76,2.41,2.04,0.67,0.78,0.54,0.47,0.47,0.61,0.36,0.51,0.67,0.39
f_1,2.15,1.09,2.21,2.41,2.12,1.96,0.51,0.71,0.51,0.47,0.48,0.67,0.27,0.39,0.57,0.42
d_1,3.01,2.54,1.09,2.53,2.25,2.16,0.59,0.47,0.83,0.52,0.53,0.5,0.32,0.54,0.46,0.23
c_1,2.2,2.79,3.44,1.1,2.91,2.65,0.81,0.75,0.35,0.65,0.52,0.55,0.39,0.52,0.48,0.39
b_1,3.06,3.55,3.53,1.75,1.1,3.66,0.9,0.9,0.59,0.86,0.84,0.63,0.48,0.67,0.56,0.44
a_1,6.07,5.22,4.42,4.71,2.65,1.12,1.55,1.55,1.36,1.22,1.35,1.17,0.85,1.74,0.99,0.75
h_1,9.44,9.71,10.59,10.62,10.08,8.77,1.57,2.92,2.14,2.3,1.96,2.51,1.85,1.72,2.03,1.51
g_1,11.62,11.56,9.25,11.07,10.9,9.33,2.58,1.57,2.57,2.32,2.14,2.32,1.28,2.11,2.25,1.69
d_0,7.34,10.9,15.56,12.44,11.44,10.57,3.59,3.35,1.79,2.43,2.36,2.38,1.8,2.38,2.27,2.04
c_0,12.57,11.97,7.09,17.31,11.53,9.04,3.26,3.05,4.8,1.75,2.46,2.73,1.65,2.65,2.18,1.55
b_0,13.39,13.83,10.02,22.07,15.42,10.96,3.66,3.36,3.93,1.64,1.85,2.71,2.31,2.69,2.61,2.19
f_0,15.07,19.32,12.94,13.11,12.86,12.9,4.13,2.59,3.08,2.71,2.96,1.76,1.97,3.15,2.31,1.28
h_0,16.7,17.81,16.24,16.58,17.23,13.92,6.11,4.71,3.89,3.51,3.32,2.93,2.94,3.35,2.91,2.32
a_0,16.05,19.53,17.32,21.61,19.38,21.92,5.79,5.26,3.76,3.03,2.18,3.75,2.53,1.97,4.17,2.61
e_0,28.09,28.76,16.08,18.77,19.12,15.52,6.37,4.71,4.46,3.95,4.12,2.21,2.9,4.55,1.99,2.13
g_0,22.75,23.41,23.13,23.74,21.47,20.64,5.2,5.82,5.31,4.89,4.47,4.27,2.51,5.05,4.04,3.87
