,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,102.01,45.91,55.78,85.18,118.7,367.77,9961.37,12692.65,27231.44,16732.72,35723.71,31426.73,80348.71,118281.36,96533.82,185197.95
f_1,70.41,104.55,50.49,75.08,97.01,320.9,7960.73,12154.24,17621.1,19676.0,17535.18,32112.6,76031.03,87656.15,82501.35,188218.46
d_1,42.14,51.86,122.98,61.17,101.14,273.05,9007.87,11845.5,9860.94,31776.06,25495.69,40983.4,82160.19,107689.86,95195.89,159887.94
c_1,37.9,42.53,47.79,144.8,183.74,225.27,7700.1,11807.11,12149.08,10059.01,26437.63,20958.61,69471.48,86509.29,96474.07,138504.58
b_1,32.93,38.7,44.45,41.88,216.99,448.36,6131.01,10805.86,13561.68,15749.72,24486.38,13189.41,65538.67,68894.38,73337.26,130123.39
a_1,23.86,23.94,35.86,51.14,51.29,512.88,5323.49,6336.79,10588.28,11520.45,17480.08,17259.16,48175.81,31983.04,62029.3,104332.99
h_1,10.08,15.03,14.66,17.23,27.72,62.19,3720.85,4292.92,4023.88,4467.8,7073.01,7522.35,16935.03,25899.85,23825.97,48967.8
g_1,10.04,9.05,18.22,14.19,22.51,64.03,1743.69,5001.37,3727.55,4565.83,8434.18,5799.34,14577.73,23591.04,26000.42,32832.77
d_0,8.31,10.41,8.43,24.91,25.38,59.97,1826.77,1967.03,4999.19,3131.45,5711.07,5996.24,19094.13,19663.52,21760.16,35918.31
c_0,10.12,10.07,12.0,10.72,13.91,69.5,1817.0,2349.44,4051.79,5985.55,6984.26,11066.48,16418.44,18922.16,18922.62,38573.95
f_0,6.48,6.8,12.06,12.52,20.01,56.04,1546.18,2157.32,3189.83,2971.31,8264.65,6303.71,14559.36,14499.4,33805.24,26312.3
b_0,8.48,9.52,8.89,13.35,13.24,50.4,1463.31,2379.74,3230.66,2907.69,4898.27,8471.0,16383.23,30483.74,14112.83,29846.42
h_0,6.12,8.38,9.17,9.26,15.02,35.79,733.94,2150.01,1730.4,2812.07,3439.76,3567.28,8301.31,11169.57,11643.69,27501.32
a_0,5.07,5.57,7.3,8.83,14.4,29.53,1116.88,1267.17,2086.21,2553.23,3773.91,3172.02,11034.08,19745.39,12013.73,16333.88
e_0,3.33,6.66,7.59,8.44,13.76,29.04,1216.79,1478.86,2103.95,2843.15,2938.9,4391.44,10724.55,10600.13,21139.96,19430.5
g_0,4.34,4.06,9.25,7.28,10.3,30.01,911.06,923.01,1548.99,1903.59,4578.47,3440.36,8412.95,11825.82,12195.15,13477.36
