,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.3,0.88,0.94,0.96,0.76,0.58,0.64,0.56,0.6,0.69,0.48,0.51,0.44,0.49,0.5
e_1,0.77,1.0,0.97,1.06,0.93,0.94,0.7,0.81,0.94,0.64,0.59,0.72,0.61,0.62,0.51,0.58
d_1,1.14,1.03,1.0,0.94,0.9,0.74,0.76,0.49,0.72,0.91,0.63,0.63,0.62,0.62,0.66,0.48
c_1,1.06,0.94,1.06,1.0,1.29,0.78,0.73,0.75,0.51,0.55,0.56,0.51,0.67,0.58,0.53,0.52
b_1,1.04,1.08,1.11,0.78,1.0,1.42,0.84,0.58,0.71,0.78,0.91,0.69,0.61,0.53,0.59,0.61
a_1,1.32,1.06,1.35,1.29,0.7,1.0,0.95,1.05,0.78,0.74,0.78,0.85,0.66,0.63,0.69,0.7
h_1,1.79,1.34,1.36,1.35,1.26,1.02,1.0,1.05,0.88,0.99,1.0,0.86,0.89,0.72,0.79,1.0
g_1,1.55,1.24,1.96,1.43,1.64,1.0,0.95,1.0,0.86,0.81,0.94,1.14,0.77,0.88,0.78,0.66
d_0,1.84,1.01,1.4,2.09,1.49,1.29,1.16,1.08,1.0,0.75,0.97,0.96,0.94,0.93,0.84,0.98
c_0,1.64,1.65,1.11,2.08,1.36,1.33,1.06,1.28,1.29,1.0,1.51,0.94,1.13,1.1,0.76,0.96
b_0,1.52,1.68,1.51,1.7,1.29,1.27,1.0,1.06,1.12,0.68,1.0,0.9,0.94,1.37,0.81,0.88
f_0,2.05,1.4,1.65,1.93,1.39,1.23,1.16,0.85,1.0,1.07,1.04,1.0,1.0,1.08,1.25,0.79
h_0,1.95,1.62,1.62,1.47,1.54,1.42,1.08,1.35,1.11,0.83,1.07,1.08,1.0,0.86,0.92,1.04
a_0,2.18,1.58,1.53,1.78,1.86,1.44,1.44,1.19,1.08,0.91,0.77,0.92,1.13,1.0,1.07,1.07
e_0,2.17,1.87,1.45,1.85,1.76,1.47,1.3,1.29,1.11,1.23,1.24,0.81,1.08,0.9,1.0,0.9
g_0,1.96,1.65,2.04,1.93,1.59,1.32,1.01,1.43,1.04,1.02,1.2,1.22,0.98,0.89,1.08,1.0
