,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10871.33,3407.51,2418.98,4457.03,5540.53,28950.14,5197835.29,6241189.12,19979895.74,13179206.65,24060315.24,25820119.74,93204228.64,79814189.49,70447227.76,314180319.59
f_1,4558.49,13439.54,3075.63,2963.91,5837.29,23026.57,5073535.44,5379279.5,10828148.11,16864505.1,18794171.23,6688247.96,72255557.51,90636706.15,82381286.16,241667249.35
d_1,2072.83,3396.88,16935.31,2966.54,6903.86,27007.97,5156879.39,6204599.34,4118678.5,28119947.26,23918348.39,22027893.36,90900430.84,88776042.52,157779280.04,300319225.93
c_1,1853.48,2633.26,4101.68,17972.61,11907.4,22667.0,5610910.89,6027853.93,9056901.92,4044824.8,14081853.15,23492265.54,71329093.66,85391602.11,122276612.73,295831132.85
b_1,2182.14,2574.04,3889.03,3204.76,35683.89,61391.62,4853536.83,6484239.6,9173175.62,15481762.69,7530819.84,24205081.87,70807747.75,65694747.91,104521387.94,264850620.15
a_1,2468.87,3018.6,3453.77,4870.36,4792.26,230071.6,5811130.76,6058698.21,9502234.9,11488466.67,15747549.04,25301303.92,85264011.64,29420444.56,120605413.75,272032451.98
h_1,2766.22,4664.43,4175.74,4756.65,8585.78,26074.3,19348120.6,9955914.9,10679367.73,17247758.54,25748808.25,22876775.96,50155143.8,98200673.07,173833294.45,426719381.82
g_1,2193.82,2709.53,6866.65,4450.76,6840.47,29660.33,5097121.09,25377683.65,9453028.85,20897646.38,20639884.31,51014773.07,95034548.41,99781555.11,192339470.53,280765658.5
d_0,3114.76,3507.53,2096.93,9610.53,5383.64,28051.35,6651095.4,7502280.42,23714324.77,14272269.76,28891297.58,28142560.26,100006460.51,105001815.85,176089804.05,407150637.37
c_0,3216.08,3597.37,4942.68,3290.33,5943.32,29222.93,7283331.83,7750334.74,13727170.6,40837032.92,44562305.8,31068271.97,120879385.13,119915013.32,214506118.42,493232691.86
b_0,2945.27,3744.62,5191.5,4960.77,2430.94,21948.4,7100667.91,8379415.13,13647482.34,19451589.69,60305506.38,34661552.83,115617074.09,229674679.8,188995618.25,489761003.87
f_0,2919.52,2064.4,5204.65,4624.17,7725.71,29795.49,6132856.09,8455739.54,11235600.0,17360269.94,27914469.95,64148267.96,110101339.59,113039885.89,420992633.1,455799078.77
h_0,2708.38,5483.13,3843.29,4402.97,6729.3,33114.61,4413944.31,11118194.26,10557369.02,18198786.07,26229427.92,30273144.01,70082508.21,126907779.47,181982055.76,516138347.04
a_0,3272.79,3546.4,4631.9,5227.53,8358.63,17976.07,7321366.07,8466916.29,12721960.38,16933692.6,25206143.59,31084712.65,105789253.32,311174928.76,167127011.98,425020939.08
e_0,1301.08,3721.31,4712.86,6024.34,7008.43,38392.1,8018711.16,7202742.9,14771772.13,21499935.27,35610164.06,29609736.13,100944416.14,117280009.3,521959895.01,403990373.85
g_0,2766.59,3132.2,7012.44,4145.81,6469.81,39771.51,6636803.18,5629461.29,11175994.7,18936255.04,28791094.32,46124856.35,117878241.78,111369345.7,161299859.43,143570664.73
