,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.36,1.0,0.93,0.9,0.73,0.6,0.65,0.58,0.62,0.6,0.54,0.49,0.51,0.53,0.58
e_1,0.73,1.0,0.99,0.88,1.06,0.76,0.85,0.69,1.01,0.7,0.64,0.8,0.66,0.54,0.64,0.59
d_1,1.0,1.01,1.0,1.06,1.01,0.93,0.65,0.52,0.65,0.85,0.65,0.59,0.56,0.57,0.61,0.49
c_1,1.08,1.14,0.95,1.0,1.39,0.62,0.76,0.67,0.42,0.44,0.54,0.57,0.55,0.62,0.59,0.54
b_1,1.11,0.95,0.99,0.72,1.0,1.62,0.94,0.78,0.81,0.77,0.9,0.7,0.65,0.63,0.59,0.64
a_1,1.37,1.32,1.08,1.6,0.62,1.0,0.9,0.8,0.69,0.82,0.85,0.68,0.71,0.74,0.68,0.6
h_1,1.75,1.16,1.54,1.34,1.09,1.12,1.0,1.39,0.96,0.9,0.91,0.86,1.35,0.74,0.87,0.92
g_1,1.51,1.38,1.88,1.49,1.22,1.29,0.72,1.0,0.81,0.81,1.01,1.11,0.8,0.73,0.71,0.96
d_0,1.83,0.96,1.48,2.2,1.19,1.44,1.07,1.23,1.0,0.95,0.9,0.85,0.9,1.0,0.87,0.91
c_0,1.67,1.42,1.21,2.26,1.31,1.23,1.17,1.27,1.14,1.0,1.48,1.03,1.15,1.22,0.76,1.01
b_0,1.71,1.56,1.51,1.82,1.14,1.18,1.14,0.99,1.02,0.67,1.0,0.93,0.91,1.22,0.84,0.83
f_0,2.03,1.22,1.75,1.83,1.36,1.34,1.12,0.89,1.26,1.03,1.03,1.0,1.06,0.94,1.27,0.78
h_0,2.08,1.44,1.74,1.84,1.5,1.41,0.77,1.29,1.09,0.88,1.05,0.88,1.0,1.05,0.75,1.08
a_0,1.87,1.78,1.7,1.6,1.63,1.41,1.32,1.4,1.14,0.88,0.88,1.16,0.96,1.0,1.13,0.9
e_0,1.98,1.55,1.53,1.82,1.63,1.4,1.16,1.43,1.21,1.25,1.17,0.78,1.28,0.94,1.0,0.87
g_0,1.76,1.58,2.08,1.91,1.5,1.63,1.08,1.08,1.12,0.98,1.22,1.3,0.88,1.08,1.12,1.0
