,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.67,1.42,1.31,1.58,1.33,1.15,0.47,0.63,0.47,0.44,0.45,0.6,0.32,0.52,0.46,0.46
e_1,1.01,0.66,1.4,1.55,1.44,1.27,0.83,0.71,0.62,0.53,0.58,0.61,0.47,0.51,0.84,0.45
d_1,1.49,1.5,0.65,1.31,1.45,1.25,0.68,0.47,0.88,0.56,0.52,0.5,0.43,0.45,0.47,0.28
c_1,1.52,1.25,1.84,0.63,1.68,1.4,0.59,0.57,0.31,0.64,0.5,0.51,0.41,0.48,0.4,0.45
b_1,1.79,1.85,1.59,0.87,0.62,2.0,0.75,0.76,0.66,0.67,0.73,0.57,0.51,0.47,0.55,0.48
a_1,1.95,1.82,1.94,1.8,0.96,0.58,0.94,1.13,0.71,0.72,0.93,0.52,0.59,1.1,0.55,0.49
h_1,2.24,1.91,1.86,2.43,2.07,1.73,0.58,0.97,0.87,0.72,0.82,0.77,0.85,0.67,0.77,0.75
g_1,2.67,2.29,2.8,2.55,2.54,1.51,0.84,0.55,0.9,0.89,0.79,0.94,0.57,0.76,0.71,0.98
d_0,2.64,1.51,3.16,2.95,2.19,2.5,1.03,1.08,0.63,0.74,0.85,0.82,0.78,0.88,0.82,0.77
c_0,2.78,2.33,1.5,4.19,2.1,2.22,1.14,1.06,1.4,0.66,1.13,0.79,0.78,0.74,0.81,0.72
b_0,2.78,2.37,2.22,2.72,3.64,2.16,1.09,0.95,1.09,0.56,0.61,0.97,0.68,0.99,0.75,0.75
f_0,5.12,2.25,2.23,2.66,2.23,2.82,1.08,0.72,1.14,0.88,0.85,0.6,0.75,0.76,1.04,0.56
h_0,2.86,2.85,2.43,2.85,2.56,2.41,1.71,1.52,0.94,0.84,0.96,0.97,1.0,0.96,0.65,0.87
a_0,2.68,2.96,2.85,3.0,3.69,3.17,1.54,1.18,1.23,1.0,0.65,1.04,0.73,0.57,0.9,0.71
e_0,3.94,3.53,2.56,3.28,2.63,2.86,1.18,1.29,1.02,0.93,1.02,0.64,1.14,0.94,0.59,0.9
g_0,2.88,3.2,2.96,2.87,2.87,2.64,1.02,1.3,1.15,0.96,1.03,1.05,0.64,1.13,0.86,1.12
