,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,8688.53,4803.53,3991.24,5478.1,6662.71,31102.67,2924942.75,6504881.58,12956670.61,15740434.11,28323358.47,16143698.73,89911227.72,113411186.65,104014053.53,249032049.66
e_1,2567.68,10428.29,3312.03,7558.78,9282.3,33906.4,2482950.52,6967230.84,26916060.02,17945146.08,28814195.94,36864729.33,100750325.19,106890300.9,80183490.32,270027755.64
d_1,2511.61,2328.84,18202.27,4818.84,8338.64,35189.55,3696603.51,8430238.06,6890512.95,29852308.35,29982266.22,37928319.91,107494348.9,117552694.37,156153252.69,286565168.11
c_1,2282.31,2324.97,4558.38,27940.89,17189.16,29761.96,2916942.72,7053715.26,11632728.26,5577525.61,20098272.21,33290141.65,93433530.72,103293347.39,128470058.21,221591438.31
b_1,2349.78,2738.4,4109.61,6132.03,42761.35,84683.1,2601059.19,6785302.86,10495626.41,15275245.18,9990715.69,29746046.7,71974519.21,56644627.91,127972825.96,221475873.62
a_1,2399.54,2952.29,4571.52,6283.43,8257.13,275944.83,3071635.14,6119730.35,13048387.78,18726531.67,24370201.76,28758247.12,108847677.77,39173985.52,164096110.54,297915963.29
h_1,4272.28,2455.51,5834.73,6523.69,10021.94,46349.56,8203253.45,12279947.18,12044101.76,18055755.79,37021526.23,35297239.59,65762231.3,137425062.18,151702368.13,435983966.94
g_1,2473.32,3279.59,8582.03,7063.69,8562.66,49342.36,3026602.12,26679513.65,12018643.22,18798918.73,27196632.01,60263416.27,105561949.5,101633207.19,198961254.99,225461044.53
d_0,2824.76,3313.32,3281.83,15522.87,9261.92,40756.69,3559397.52,8204097.3,30262609.08,14386040.89,34399636.82,39369021.82,108364350.78,130872608.86,138092599.86,312052698.75
c_0,3117.8,3263.16,5828.59,5145.79,7318.57,52141.54,3935268.64,9477634.33,19085385.38,38037541.83,65986298.41,51337619.35,114169583.85,159945024.12,192727566.32,372974151.49
b_0,3543.15,3148.85,6162.47,7661.61,4996.59,39860.0,3867873.87,11148577.26,16632565.19,22727703.35,65429452.01,42037544.29,124615649.76,274929508.93,166274763.1,341604454.92
f_0,1566.89,2382.28,6007.42,8811.73,10534.14,55106.45,4469824.13,11676445.5,17821086.55,22270963.92,40860746.33,99479386.9,125262364.28,138838220.54,387228342.53,340373447.87
h_0,3906.26,2934.89,5690.76,8591.61,8225.51,41320.93,2193778.72,13419987.14,15802719.41,20107847.04,33789363.97,38853582.88,84362547.13,113376539.95,189598372.4,400439350.44
a_0,3109.87,3390.02,6245.45,7586.52,10237.87,25640.22,3555819.45,11646734.44,16365268.04,19188427.41,32909197.17,39967612.25,132112830.27,356602883.46,145120213.09,294470667.37
e_0,3285.85,2026.96,5442.27,8845.42,8013.6,54615.76,4134886.44,13163689.24,16117764.64,24815695.6,42560268.35,52783243.37,135588969.78,112788071.39,479448097.4,332071656.46
g_0,2495.86,2528.69,8659.6,8075.48,9354.96,34988.22,3335569.98,9013396.53,13345982.59,19424876.28,35565714.45,64911141.96,125591471.26,111758319.94,163357661.99,288620759.89
