,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.09,2.29,2.35,2.21,2.16,2.04,0.5,0.71,0.47,0.51,0.47,0.57,0.28,0.42,0.45,0.38
e_1,1.5,1.09,2.45,2.37,2.65,2.36,0.73,0.83,0.58,0.57,0.53,0.7,0.33,0.47,0.61,0.36
d_1,2.88,2.7,1.08,2.66,2.48,2.27,0.64,0.46,0.73,0.45,0.52,0.44,0.3,0.42,0.43,0.22
c_1,2.53,2.2,3.34,1.1,2.59,2.5,0.79,0.73,0.33,0.74,0.53,0.56,0.37,0.5,0.55,0.36
b_1,3.57,3.13,3.77,1.79,1.11,3.28,1.04,1.0,0.62,0.93,1.16,0.64,0.54,0.66,0.77,0.49
a_1,4.97,5.28,4.73,4.34,2.31,1.12,1.34,1.4,1.13,1.2,1.47,0.96,0.8,1.54,1.02,0.76
h_1,9.17,8.15,8.8,9.92,7.75,6.86,1.53,2.49,2.06,1.86,1.92,1.74,1.67,1.8,1.91,1.42
g_1,11.92,10.26,8.73,12.58,10.77,9.69,2.27,1.51,2.49,1.84,2.14,2.4,1.24,2.0,1.94,1.63
d_0,11.92,7.88,16.21,13.15,11.76,10.74,3.86,4.38,1.86,2.7,2.56,2.69,1.91,2.78,2.54,1.97
c_0,13.86,12.78,7.34,18.51,13.61,11.12,3.76,3.21,3.66,1.71,2.61,2.59,1.84,2.64,2.18,1.78
b_0,13.46,12.14,9.55,20.54,15.15,11.75,3.38,3.24,2.9,1.48,1.74,2.49,1.75,2.8,2.45,1.81
f_0,17.94,13.49,13.87,17.68,14.34,12.29,4.13,3.14,3.56,2.83,3.04,1.87,2.19,2.86,2.65,1.34
h_0,19.47,17.17,15.18,20.54,19.86,18.08,6.38,4.95,4.28,3.32,3.68,3.41,3.22,3.15,3.16,2.71
a_0,19.26,18.67,17.2,21.65,25.29,18.8,5.71,5.27,4.02,2.96,2.17,3.52,2.7,2.14,4.08,2.56
e_0,24.24,24.6,18.62,23.07,20.95,17.09,6.38,5.27,3.85,3.86,3.75,2.28,3.01,3.17,2.01,2.21
g_0,23.77,22.9,20.94,23.93,21.98,20.22,5.5,7.79,5.08,4.33,5.01,4.45,2.73,4.14,4.26,4.06
