,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.06,2.25,2.06,2.44,2.03,1.69,0.63,0.8,0.6,0.56,0.56,0.75,0.39,0.62,0.55,0.55
e_1,1.64,1.06,2.26,2.45,2.24,1.91,1.13,0.94,0.82,0.7,0.75,0.77,0.59,0.62,1.02,0.54
d_1,2.45,2.44,1.06,2.1,2.28,1.9,0.93,0.63,1.16,0.74,0.68,0.64,0.54,0.56,0.58,0.35
c_1,2.62,2.15,3.15,1.06,2.79,2.24,0.85,0.8,0.44,0.89,0.69,0.69,0.55,0.62,0.52,0.59
b_1,3.22,3.31,2.84,1.53,1.07,3.34,1.13,1.11,0.96,0.98,1.05,0.8,0.71,0.64,0.74,0.65
a_1,3.9,3.62,3.85,3.5,1.85,1.07,1.57,1.83,1.14,1.16,1.48,0.81,0.91,1.65,0.83,0.74
h_1,6.15,5.22,5.05,6.48,5.45,4.4,1.34,2.14,1.92,1.59,1.79,1.65,1.78,1.37,1.57,1.54
g_1,8.1,6.87,8.37,7.51,7.37,4.23,2.12,1.35,2.19,2.17,1.91,2.22,1.31,1.72,1.6,2.23
d_0,8.04,4.56,9.51,8.73,6.41,7.04,2.62,2.64,1.55,1.81,2.06,1.94,1.82,2.02,1.87,1.75
c_0,8.47,7.05,4.53,12.41,6.14,6.27,2.89,2.61,3.43,1.62,2.73,1.88,1.82,1.7,1.85,1.64
b_0,8.85,7.47,6.98,8.42,11.1,6.36,2.9,2.44,2.8,1.43,1.53,2.41,1.64,2.36,1.78,1.78
f_0,17.04,7.43,7.35,8.61,7.12,8.69,3.01,1.93,3.07,2.36,2.24,1.55,1.92,1.89,2.59,1.41
h_0,10.19,10.11,8.57,9.88,8.75,7.95,5.07,4.39,2.71,2.42,2.73,2.69,2.72,2.57,1.75,2.32
a_0,10.05,11.03,10.57,10.97,13.28,11.03,4.83,3.57,3.73,3.03,1.94,3.05,2.1,1.62,2.54,1.98
e_0,14.93,13.29,9.58,12.07,9.56,10.03,3.74,3.95,3.12,2.83,3.06,1.89,3.3,2.67,1.66,2.55
g_0,10.91,12.02,11.08,10.59,10.44,9.27,3.21,3.99,3.51,2.92,3.11,3.09,1.86,3.22,2.44,3.17
