,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,10405.06,2595.2,2715.41,4842.69,7533.2,34414.95,4126603.43,5901069.43,18314524.25,9600862.0,23974439.16,22246200.02,85243523.44,128749987.23,69488823.54,255609273.18
f_1,4014.25,10941.93,2594.47,4227.13,5954.35,28150.3,3607627.35,5225262.71,10414121.99,12488087.54,7903060.85,24684506.79,91592661.64,88270593.22,84964496.67,248794387.13
d_1,2048.24,2657.69,15115.3,3316.86,6760.66,26985.27,4272131.51,7100409.37,3762252.97,27165017.51,20035758.77,35192409.14,104563965.12,134314982.71,114928464.36,295905237.42
c_1,2153.26,2400.06,2595.27,20971.8,16115.38,24192.77,3667838.06,6284727.49,9427025.73,4534485.46,21695457.03,15339106.8,88113625.73,113918176.95,121645853.0,215439188.2
b_1,2075.81,2356.66,2959.27,3662.92,47047.24,68195.34,3373044.28,6973975.92,10837152.04,10635497.29,23776323.42,7624890.83,97504574.65,91980865.5,105079595.8,222430655.06
a_1,2209.76,2097.15,3561.63,5461.09,7764.99,263050.73,3834707.76,5447709.61,11825280.31,13974658.25,23541444.11,21468040.76,95760379.14,40700520.21,106775075.05,287339007.88
h_1,2437.66,3948.43,4053.07,4876.94,8964.28,27933.89,13844752.66,11662285.61,11750504.37,13790781.16,24665743.1,27478784.71,67645127.63,149998871.38,138138879.81,389264721.93
g_1,2738.72,2283.78,6370.77,4436.86,8393.28,32427.35,4774826.75,25013680.8,11184616.06,15818811.68,38253920.43,22219552.5,96795199.36,138719018.06,174031019.7,215737246.24
d_0,2841.36,3206.75,1750.52,10006.82,10692.94,34024.81,4558046.84,5059368.86,24991942.46,10680932.32,24358198.81,25657264.72,121079749.73,129466440.99,145264266.3,298801900.14
c_0,3153.52,3233.79,5177.06,2645.12,4930.4,44129.67,4858517.74,7012046.6,14440209.79,35826751.24,31585742.72,61239588.51,122534028.8,133422562.99,138963753.69,360607736.13
f_0,2242.15,1799.54,5017.18,5183.01,10021.6,39693.16,4796845.63,8768124.67,13696549.09,13537424.65,68304497.55,33796387.01,116096684.22,113924315.11,333705757.37,318338486.47
b_0,3107.65,3739.99,3908.92,5156.9,4129.17,32730.66,4712759.33,8276906.86,14314840.96,16213691.89,26976076.74,71757815.79,138542501.33,290580435.42,116308230.41,343241158.12
h_0,2812.42,4372.95,5113.13,4913.6,9546.37,31186.47,2200069.59,10361330.04,8999503.93,17071004.09,22259230.38,24607065.2,68911674.71,115218384.41,121582528.77,414963580.0
a_0,2694.61,2863.09,4639.29,5647.09,9991.71,20135.9,5394907.49,6433346.91,12700912.81,17437184.98,28966373.84,30217620.39,135120930.79,389880391.71,128951166.88,246491795.97
e_0,1361.87,3492.81,4780.5,5451.59,10099.73,27680.87,6184761.78,8466035.2,14172061.01,20489870.54,28454748.51,35103147.73,130373438.63,117640392.5,446897943.59,319570386.01
g_0,2513.62,2342.61,7226.8,4803.45,7741.53,34582.64,5129356.08,4526042.73,10623378.95,14776828.96,45175759.93,31595174.36,126650358.85,151226546.85,169986986.35,181639166.61
