,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,9972.05,131.84,188.6,263.59,419.45,1905.58,141649.62,314614.65,968366.39,869205.96,1170560.1,963525.18,4940865.69,6056176.28,,17347095.09
f_1,287.93,10308.47,274.28,341.21,328.46,1475.81,172637.38,341121.27,513828.01,689488.91,,1231257.36,5108931.75,4988770.34,3750504.43,13355691.21
d_1,120.61,105.87,22396.96,301.07,383.59,1809.67,162165.76,298779.29,,2353682.95,994008.68,1089319.66,5338335.38,6797054.23,5839946.29,10798065.57
c_1,129.86,165.05,183.43,24172.28,681.46,1312.23,160175.87,303310.64,656024.46,,1047894.92,1061606.86,5897470.86,,7781177.22,12788802.83
b_1,129.56,138.22,263.84,284.46,37332.0,3054.71,145652.88,457056.17,426102.41,1029191.05,1270511.09,,5217813.72,4661065.12,5660532.44,15948692.15
a_1,152.06,175.46,210.28,155.87,263.06,235114.55,119228.91,318738.44,393938.83,1238938.03,,1185330.5,7286184.1,,7008826.68,19199002.07
h_1,487.65,703.6,1124.65,839.47,1875.95,5748.89,6894236.3,2148079.58,1890829.43,2935951.26,3355888.68,4742722.74,,26138459.3,20504989.97,69508529.94
g_1,357.29,571.22,1751.74,944.34,913.11,6509.6,623207.8,22379991.87,1504117.42,3027488.56,7304840.62,4646779.2,16744170.59,21573378.35,19462363.36,
d_0,643.38,580.24,,2358.13,2658.89,6612.33,731956.22,1669669.41,17223095.94,3075268.15,4314026.19,7473514.32,27638691.92,32140310.01,46128872.7,54153856.64
c_0,588.2,824.4,980.66,,995.68,12526.34,932883.46,2215840.78,2476175.3,32959022.63,5755736.72,11762639.1,19562496.34,30245449.25,30317608.93,68514458.56
f_0,494.76,,1556.52,1438.45,1631.97,,711969.32,1925988.97,2582723.29,5030813.41,41609784.99,5426574.33,43359044.16,24536468.87,71149844.72,58469387.73
b_0,609.45,924.69,1232.57,1328.91,,5747.82,925727.84,1739787.35,3078778.09,3614897.2,3612501.51,44805295.9,25308547.6,61167769.56,26373909.36,103365934.67
h_0,1023.82,1249.24,1887.72,1908.08,3739.16,11141.33,,3678902.77,4199540.79,6228407.35,7414215.42,10327944.18,,44171245.9,62919421.28,129264513.97
a_0,758.46,627.7,1431.67,,1819.47,,800386.27,1535302.87,2171210.99,4113143.49,7933710.43,5425329.28,36492572.32,338525582.36,,84652908.62
e_0,,707.26,1396.66,1656.42,2213.18,10990.77,819855.13,2419458.58,2878149.01,4739842.04,4225880.14,4816323.85,22695139.33,,372414952.99,107114864.82
g_0,823.76,745.65,3085.16,2494.74,2701.71,8901.98,905511.63,,3034357.91,7852574.13,14361200.02,11048237.71,30964219.95,33435516.53,65126296.51,
