,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,9114.45,2444.83,3112.69,6122.85,7392.11,37619.7,2680028.64,6331542.68,20401046.34,10814451.85,20077881.64,24344358.3,101423033.03,84609034.6,62177863.81,149957185.05
f_1,3790.86,10136.18,3362.4,5162.32,6661.03,28393.05,2235511.42,4931768.51,9231835.19,9212523.88,7362640.36,21372995.46,81280376.03,51319501.84,75833975.83,196012783.27
d_1,2145.07,2216.37,17483.32,3945.22,6945.77,43771.61,2204335.25,6764428.38,5044318.44,23988533.2,22448963.0,28524452.09,102909393.53,68161698.93,116066721.98,204735530.0
c_1,1777.49,2502.41,3369.06,29136.92,12894.74,30556.67,2204399.68,4709272.93,9637887.34,3832602.98,18440000.84,17153164.19,99077645.81,76114529.32,116275827.26,204663027.92
b_1,1913.33,2415.84,2984.44,5639.94,42346.03,75202.26,2742025.9,6266054.42,10044350.72,13195307.76,19887577.42,10827596.22,84433974.98,64669478.89,93869443.74,199505492.4
a_1,1737.39,2615.47,3571.17,6495.68,6982.59,352764.64,2763967.9,4205031.3,9202417.07,11709761.77,17409121.88,25734927.13,77530879.53,31747487.34,84107664.49,215017060.8
h_1,2390.31,3519.43,4623.04,6497.11,7800.98,43033.89,8123143.55,10268052.85,11129679.56,13393407.08,24615129.89,26834572.23,57354595.22,81160075.35,147590995.6,314562165.18
g_1,2232.93,2427.15,7122.2,5384.35,7252.31,46604.8,2979017.06,23189022.33,10241085.43,13527437.87,40377878.49,30151990.24,105469322.85,101525278.89,171601501.98,125183843.63
d_0,2114.08,2565.35,2765.36,12949.06,9266.43,49032.92,3083148.47,6328213.63,23997532.14,11821582.28,24227385.49,29926342.57,104439381.07,95521900.4,133016397.67,256641361.89
c_0,2773.72,2772.02,4737.74,3299.09,7296.1,47171.56,3025429.62,6965619.31,12798550.95,31911912.12,29469999.6,62187033.24,113763293.4,102348884.9,133438581.08,312625046.99
f_0,2051.84,1535.97,5284.24,8101.47,8612.73,51542.29,3571133.65,7746468.24,12451876.83,15592484.57,55827198.23,37914411.55,117885929.25,113735467.67,278194569.97,307081564.33
b_0,2830.5,2673.84,5359.97,7023.81,5079.89,36515.38,2714851.85,7173311.18,12243745.55,11424786.21,26915433.63,73046675.3,139975922.0,199662401.11,161868128.27,307768430.31
h_0,2334.63,4027.9,4496.72,7351.36,8129.83,40599.21,1602948.38,9186159.16,13662444.81,12234790.43,22119753.8,26959808.98,70938617.15,88461221.29,133542748.6,327822396.97
a_0,2239.58,2840.64,5408.2,6800.5,8055.19,32213.72,3452678.37,7274722.51,12801305.55,12827691.47,24140107.96,28705751.58,143970212.95,253520443.3,165190439.92,253309331.18
e_0,1437.18,3396.01,4652.66,7061.84,9286.68,44677.32,3536672.28,6606113.45,12506634.43,17667221.07,24575072.41,34454366.2,116924282.82,113652788.82,381512957.89,287697044.84
g_0,2248.14,2265.09,7903.94,7791.26,7807.45,38941.55,3119279.11,4504793.84,10358423.18,14841634.98,27578124.23,31239724.38,106769933.6,96013756.78,121497344.43,146510338.6
