,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,c_0,d_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10620.32,2559.77,3596.61,6068.47,7348.76,25633.87,3645261.19,6033280.0,9168565.76,19609946.85,15578091.56,20712943.09,70983286.0,65116913.41,41343434.32,244294874.84
f_1,4250.63,11905.08,3186.1,4917.73,6919.57,23326.27,3471357.09,4260617.49,9043761.93,11105793.12,14879520.97,6816492.87,62524789.59,50882893.79,68480178.77,164978747.6
d_1,1997.79,2831.8,19301.81,4196.81,5152.62,32400.5,3970288.38,6330895.04,21169301.84,5235517.09,19041292.85,21686685.32,75455751.07,77564103.36,116173466.4,269619151.58
c_1,1919.37,2663.14,3474.15,26954.45,12599.19,24250.93,3662392.33,5773443.65,3158406.0,12613075.46,13246182.23,18729136.3,66314861.93,42697620.92,129708609.35,185440502.94
b_1,2332.93,2805.07,3438.8,4623.8,39065.15,47670.11,3243960.61,4580360.4,11089382.57,12672782.4,6800983.6,18222500.32,60990081.38,46036677.62,121723154.29,175859698.87
a_1,2557.0,2388.27,4520.99,5285.82,5112.66,219729.53,5206090.66,4810845.17,10075645.4,11524350.08,20167505.92,21034822.74,72253453.53,30578358.79,117337529.19,170485229.11
h_1,3024.67,3990.41,5301.3,5556.96,5949.01,30398.41,13435577.54,8381188.11,13537987.58,11825623.52,16908330.67,27107316.62,45808520.58,76102748.31,113421227.17,386803626.94
g_1,2648.53,2292.88,7933.95,5149.83,7685.57,29609.37,4339457.49,21362155.96,11830987.28,12701121.02,21208820.77,44671372.46,77096100.63,61606464.17,137498458.86,121415463.33
c_0,2712.84,3932.43,5945.72,3470.08,6786.21,28388.78,4662362.08,6015990.86,26292638.35,12791067.34,35055792.87,26806747.92,82404843.17,87887735.84,148016193.64,290804140.6
d_0,2862.79,3772.53,1947.58,12249.04,8411.39,30346.99,4829422.5,6302534.84,8117124.73,29034006.82,17851002.77,23767682.62,93776055.5,55528014.2,134336810.22,196004617.93
b_0,2987.08,3195.7,5942.53,6471.14,4900.3,22810.26,4840036.62,7036414.91,13582200.64,14750214.57,46478722.03,28088533.14,84078660.63,158367317.26,110706479.75,287286768.57
f_0,2414.48,2196.31,5356.06,7539.28,8025.08,30142.51,4825098.23,6909697.28,13273717.9,14729654.73,21844711.34,58471964.01,96502320.75,75539966.15,276603491.43,276350955.37
h_0,2904.1,4842.72,5623.87,5944.62,6448.48,22450.43,2666501.66,9372322.95,10080089.53,14803082.72,23262623.64,20721742.31,57901392.45,96813353.67,145786310.78,327581792.01
a_0,3120.63,3200.03,5183.95,5768.07,6867.41,16911.19,6180592.0,7129426.97,14885789.76,16257416.91,20810063.04,25535752.64,92494451.74,217385531.92,143127866.96,326829741.98
e_0,1242.3,4297.72,5351.09,7720.12,7968.25,30000.24,6174684.21,6826142.66,12436210.19,15394518.89,18976007.02,20183086.94,101596209.83,52544859.08,399365550.28,272885739.62
g_0,2353.32,2431.11,8939.38,5766.45,6874.79,31869.61,4011279.15,5534551.56,13155824.06,12034170.37,24616816.71,36807751.9,92358561.15,81774190.3,129565220.45,177886900.01
