,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,5.58,2.36,1.21,1.15,1.0,1.05,4.76,3.85,5.84,5.86,6.82,2.64,9.02,7.02,5.17,8.69
e_1,1.43,5.78,1.0,1.6,1.4,1.14,3.89,4.18,12.55,6.67,7.04,7.34,9.56,6.43,3.51,9.46
d_1,1.35,1.12,6.47,1.1,1.24,1.18,5.9,5.14,2.67,10.76,7.2,7.06,10.34,7.21,6.82,9.73
c_1,1.27,1.06,1.41,7.03,2.58,0.94,4.87,4.6,5.4,1.58,5.05,6.56,9.69,6.42,6.38,7.82
b_1,1.26,1.26,1.27,1.34,7.61,2.93,4.02,4.35,4.73,5.51,1.97,5.54,7.16,3.37,6.05,7.67
a_1,1.27,1.4,1.46,1.36,1.22,10.99,4.89,3.48,6.01,7.21,5.91,5.03,10.5,1.76,7.84,10.85
h_1,2.47,1.1,1.71,1.37,1.56,1.47,15.0,7.91,5.32,7.09,8.68,6.22,5.19,7.07,7.38,15.14
g_1,1.32,1.48,2.64,1.54,1.22,1.72,4.96,19.04,4.85,6.72,6.24,11.51,10.13,6.44,9.82,7.2
d_0,1.6,1.63,0.81,3.32,1.44,1.34,5.57,5.11,15.44,5.22,8.16,7.18,10.88,8.19,6.41,11.46
c_0,1.75,1.49,1.86,0.91,1.28,1.61,6.57,5.83,8.64,15.75,16.56,9.89,11.19,9.81,8.97,13.78
b_0,2.0,1.49,1.91,1.58,0.5,1.3,6.05,6.92,7.29,8.67,17.42,8.51,11.59,16.68,7.76,11.42
f_0,0.8,1.18,1.91,1.94,1.56,1.94,7.52,7.43,8.75,8.32,9.01,19.97,12.53,9.04,19.14,12.82
h_0,2.2,1.38,1.79,1.94,1.39,1.45,3.6,8.97,7.2,7.49,7.27,7.31,7.49,8.15,8.53,14.61
a_0,1.84,1.54,1.76,1.74,1.47,0.83,5.42,7.92,7.62,7.24,7.73,7.4,12.85,24.4,6.79,9.82
e_0,1.97,0.88,1.56,1.74,1.29,1.91,6.36,8.06,8.02,9.82,10.0,10.26,14.27,7.28,25.21,12.17
g_0,1.32,1.12,2.83,1.79,1.57,1.32,5.05,5.4,6.27,7.4,8.12,12.15,12.54,7.14,7.23,8.62
