,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.19,0.9,1.0,0.65,0.59,0.5,0.43,0.46,0.43,0.42,,0.32,0.36,,0.29
e_1,0.84,1.0,1.02,0.98,0.87,0.69,0.41,0.5,0.51,0.41,0.43,0.5,0.34,0.33,,0.19
d_1,1.11,0.98,1.0,0.98,0.92,0.86,0.55,0.35,,0.57,0.37,0.36,0.36,0.32,0.38,0.22
c_1,1.0,1.02,1.02,1.0,1.49,0.94,0.6,0.4,0.38,,0.32,0.39,0.33,,0.32,0.33
b_1,1.55,1.15,1.08,0.67,1.0,1.12,0.61,0.56,0.44,0.5,,0.39,0.44,0.31,0.32,0.37
a_1,1.69,1.45,1.17,1.06,0.89,1.0,0.87,0.61,0.67,0.54,0.58,,0.53,,0.41,0.44
h_1,2.01,2.42,1.82,1.66,1.63,1.14,1.0,1.27,0.83,0.65,0.78,0.79,,0.68,0.67,0.86
g_1,2.34,2.02,2.82,2.51,1.8,1.64,0.79,1.0,0.9,0.96,0.79,1.0,0.79,0.72,0.86,
d_0,2.17,1.97,,2.66,2.28,1.5,1.2,1.11,1.0,1.09,0.99,0.87,0.59,0.68,0.54,0.79
c_0,2.3,2.44,1.75,,2.01,1.85,1.53,1.05,0.92,1.0,1.42,0.86,1.01,0.7,,0.69
b_0,2.4,2.35,2.67,3.09,,1.71,1.29,1.27,1.01,0.7,1.0,1.04,0.94,1.44,0.8,0.78
f_0,,1.99,2.8,2.58,2.59,,1.26,1.0,1.14,1.17,0.96,1.0,1.05,0.89,1.3,0.69
h_0,3.1,2.92,2.75,3.04,2.29,1.9,,1.26,1.71,0.99,1.06,0.95,,0.85,0.81,1.07
a_0,2.75,3.04,3.16,,3.25,,1.48,1.39,1.48,1.42,0.69,1.12,1.18,1.0,0.77,0.77
e_0,,,2.66,3.14,3.11,2.42,1.49,1.16,1.84,,1.24,0.77,1.23,1.29,1.0,
g_0,3.41,5.4,4.58,3.02,2.67,2.26,1.16,,1.27,1.45,1.29,1.45,0.93,1.3,,
