,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,0.17,1.68,1.86,1.36,1.69,1.43,0.34,0.46,0.33,0.37,0.3,1.18,0.18,0.31,0.33,0.31
e_1,0.91,0.17,1.75,1.55,2.05,1.66,0.56,0.63,0.44,0.4,0.36,0.44,0.26,0.33,1.64,0.27
d_1,1.78,1.71,0.16,2.24,1.78,1.91,0.44,0.26,1.67,0.3,0.31,0.27,0.19,0.27,0.37,0.14
c_1,1.48,1.88,1.94,0.15,1.66,1.33,0.62,0.46,0.17,1.34,0.38,0.29,0.21,0.34,0.38,0.26
b_1,1.79,1.58,1.58,0.79,0.13,2.53,0.48,0.64,0.38,0.43,2.84,0.44,0.34,0.46,0.33,0.29
a_1,1.91,2.07,1.66,2.62,0.8,0.09,0.48,0.49,0.32,0.43,0.51,0.33,0.3,1.33,0.33,0.24
h_1,1.02,0.77,1.06,1.2,0.7,0.84,0.07,0.34,0.21,0.2,0.22,0.2,0.7,0.18,0.21,0.15
g_1,0.95,1.12,0.88,1.01,1.06,1.02,0.16,0.06,0.19,0.14,0.19,0.21,0.11,0.16,0.14,0.33
d_0,1.23,0.47,3.17,1.02,0.77,1.07,0.27,0.37,0.07,0.21,0.18,0.15,0.13,0.24,0.16,0.15
c_0,1.02,0.91,0.5,5.03,0.97,0.94,0.29,0.28,0.23,0.07,0.2,0.2,0.15,0.27,0.13,0.14
b_0,0.93,0.92,0.74,1.4,2.84,1.06,0.28,0.21,0.18,0.09,0.06,0.16,0.11,0.17,0.15,0.14
f_0,3.2,0.65,0.81,1.05,0.99,0.96,0.26,0.18,0.2,0.17,0.17,0.06,0.16,0.16,0.17,0.08
h_0,1.01,0.77,0.83,0.97,1.3,1.13,0.53,0.25,0.18,0.13,0.16,0.17,0.3,0.18,0.14,0.15
a_0,1.05,1.12,0.75,0.82,1.26,2.45,0.31,0.31,0.22,0.15,0.1,0.18,0.11,0.05,0.17,0.11
e_0,1.09,2.13,0.75,1.01,0.92,0.74,0.24,0.29,0.16,0.17,0.16,0.09,0.16,0.12,0.04,0.1
g_0,1.15,0.87,0.73,1.13,0.98,1.04,0.2,0.44,0.2,0.15,0.21,0.16,0.11,0.17,0.18,0.26
