,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.33,1.07,1.16,0.92,0.82,0.65,0.67,0.5,0.56,0.54,,0.52,0.61,0.51,0.64
e_1,0.75,1.0,0.87,0.82,0.95,0.82,0.96,0.69,0.77,0.68,0.74,0.61,0.59,0.6,,0.59
d_1,0.94,1.14,1.0,0.94,0.96,0.92,0.83,0.52,,0.89,0.56,0.8,0.57,0.48,0.53,0.43
c_1,0.86,1.23,1.06,1.0,1.29,1.03,0.68,0.66,0.48,,0.68,0.78,0.53,0.64,0.51,0.79
b_1,1.09,1.05,1.05,0.78,1.0,1.15,0.74,0.69,0.82,0.81,,0.75,0.72,0.47,0.69,
a_1,1.22,1.22,1.09,0.97,0.87,1.0,1.01,1.1,0.64,0.98,0.91,,0.7,,0.65,0.56
h_1,1.54,1.05,1.21,1.48,1.35,0.99,1.0,0.99,0.96,0.99,0.89,0.87,,0.72,0.91,1.19
g_1,1.48,1.46,1.94,1.52,1.45,0.91,1.01,1.0,0.98,1.22,0.86,1.03,0.7,0.96,0.98,
d_0,2.0,1.3,,2.06,1.22,1.56,1.05,1.02,1.0,0.66,0.91,0.82,1.0,0.79,1.01,0.83
c_0,1.79,1.46,1.12,,1.23,1.02,1.01,0.82,1.51,1.0,1.27,1.03,1.11,0.67,0.99,0.77
b_0,1.85,1.35,1.78,1.48,,1.09,1.12,1.17,1.09,0.79,1.0,0.99,1.09,1.27,0.74,0.73
f_0,,1.64,1.25,1.29,1.33,,1.16,0.97,1.21,0.97,1.01,1.0,0.94,0.97,1.26,0.9
h_0,1.93,1.69,1.74,1.88,1.39,1.43,,1.42,1.0,0.9,0.92,1.07,,0.97,0.67,1.28
a_0,1.65,1.67,2.07,1.57,2.14,,1.4,1.04,1.27,1.48,0.79,1.03,1.03,1.0,1.03,0.82
e_0,1.95,,1.9,1.96,1.46,1.53,1.1,1.02,0.99,1.01,1.36,0.8,1.49,0.97,1.0,1.14
g_0,1.56,1.69,2.32,1.26,,1.79,0.84,,1.21,1.3,1.38,1.11,0.78,1.22,0.87,
