,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.31,0.93,0.8,0.81,0.72,0.39,0.42,0.42,0.39,0.34,0.41,0.29,0.29,0.29,0.32
e_1,0.76,1.0,0.88,1.02,0.9,0.66,0.54,0.4,0.58,0.42,0.4,0.51,0.38,0.32,0.35,0.34
d_1,1.07,1.13,1.0,0.92,0.96,0.67,0.53,0.35,0.39,0.6,0.43,0.39,0.4,0.4,0.35,0.26
c_1,1.25,0.98,1.09,1.0,1.23,0.65,0.64,0.51,0.31,0.25,0.42,0.4,0.4,0.36,0.35,0.32
b_1,1.24,1.12,1.04,0.81,1.0,1.3,0.53,0.69,0.43,0.47,0.53,0.41,0.43,0.3,0.39,0.33
a_1,1.39,1.51,1.49,1.55,0.77,1.0,0.76,0.49,0.64,0.67,0.54,0.45,0.52,0.45,0.5,0.5
h_1,2.57,1.81,1.83,1.54,1.9,1.26,1.0,1.07,0.76,0.77,0.74,0.61,0.59,0.63,0.58,0.85
g_1,2.49,2.41,2.78,1.98,1.48,1.93,0.95,1.0,0.86,0.86,0.79,0.99,0.61,0.62,0.71,0.51
d_0,2.46,1.63,2.54,3.32,2.48,1.45,1.34,1.15,1.0,0.81,1.04,0.78,0.83,0.79,0.62,0.81
c_0,2.66,2.29,1.7,3.72,2.08,1.57,1.37,1.16,1.27,1.0,1.34,0.99,0.92,0.91,0.77,0.76
b_0,2.91,2.42,2.32,2.48,1.83,1.79,1.37,1.34,0.94,0.77,1.0,0.99,0.84,1.15,0.64,0.82
f_0,2.51,2.03,2.46,2.59,2.43,2.35,1.59,1.01,1.27,1.1,1.05,1.0,1.0,1.03,1.13,0.66
h_0,3.56,2.43,2.72,2.62,2.33,1.84,1.65,1.63,1.21,1.03,1.14,1.02,1.0,0.94,0.88,0.91
a_0,3.53,3.06,2.58,2.89,3.4,,1.48,1.63,1.18,1.05,0.85,1.02,1.07,1.0,0.83,0.88
e_0,3.72,2.71,2.88,2.86,2.41,1.98,1.69,1.49,1.52,1.32,1.35,0.89,1.16,1.18,1.0,1.14
g_0,3.22,2.76,3.94,3.22,3.0,1.82,1.17,1.88,1.28,1.29,1.18,1.46,1.08,1.07,0.9,1.0
