,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10805.27,7460.47,5312.71,6329.53,10048.05,48039.97,5034987.38,10177054.1,15506031.77,23769380.46,35503651.08,33868794.62,133520669.29,130689032.86,133683698.9,513261506.8
e_1,4596.57,11452.44,4745.38,8238.85,10427.63,53033.95,5235174.9,10093494.98,24433640.03,21998605.83,42428972.67,61474431.3,159807558.32,171908399.23,178341388.05,534911256.82
d_1,4546.96,3582.23,17983.57,4323.84,10758.47,69920.93,4869569.0,12118990.54,9237611.51,53885149.05,48500645.54,65372316.91,180290160.3,165363364.45,295009040.97,580187695.85
c_1,3285.94,3780.15,5310.16,18640.84,23318.06,56565.21,5149757.67,10165529.46,14619804.0,14632222.38,23242619.1,56269050.0,153892283.17,131844443.86,238519850.13,546066293.6
b_1,4316.35,3248.97,6884.34,5453.91,39598.08,116683.28,5153877.23,11730926.29,11749417.0,26772017.68,23730446.77,52804783.16,180843307.39,159068980.75,267078643.22,541583334.65
a_1,4325.57,4202.68,6823.95,6783.08,11614.4,292321.33,4834734.4,12690670.48,14557082.28,26902747.59,37787846.21,46337202.22,177538459.63,110662426.59,193029837.55,508361244.44
h_1,6443.71,5126.85,6922.03,6121.55,11909.11,48843.76,10714686.96,14701241.5,16452272.61,23523210.75,41887494.81,54353561.22,147936850.46,169229972.74,282379327.09,813758651.11
g_1,3998.72,3702.53,10732.61,6882.54,12752.63,61481.11,4657809.9,27952330.34,13190021.98,32576468.07,44366472.91,100414321.95,194429367.92,164676880.62,363180640.57,480147195.38
d_0,4544.12,4690.76,3714.13,12413.29,13734.39,53102.3,5471602.15,13487334.86,25814852.02,20242602.99,35715527.63,65161436.97,165142380.38,157878684.83,285506168.31,547779733.09
c_0,5001.45,4497.91,7668.19,5047.51,9286.86,58618.0,5646060.52,15099866.9,15316150.24,56216839.22,88017679.76,68435991.48,212080617.77,223404491.84,342969913.52,634968777.06
b_0,4747.02,4531.15,7048.02,6858.72,10149.03,45391.06,6249052.02,13338266.89,17704991.35,31961068.61,85907304.67,73221301.99,221516809.31,377441621.11,302761192.14,711466064.55
f_0,3265.94,3601.94,8251.04,6365.29,12446.15,81428.15,6502839.0,13181457.03,17097427.25,38312378.44,47206346.79,135831302.82,224611305.32,228938128.45,679499262.99,723481555.01
h_0,5184.83,4144.46,8047.8,7573.38,11599.41,63873.59,4702001.64,16721234.5,16057418.06,27849686.43,41702025.05,68027638.31,114852791.18,196339950.73,334980732.0,838399437.13
a_0,4588.2,3851.45,8725.29,6955.76,12802.48,38003.44,6528804.19,16074281.97,14977024.18,31025207.69,46457039.7,79844272.17,212419065.31,379652190.12,315003616.82,593092668.83
e_0,4858.92,3457.21,8009.06,7782.32,12581.35,70336.86,6654216.83,12079078.75,16631709.57,24916845.27,47444087.28,66874897.19,200097639.02,192521066.72,625534927.66,637141797.95
g_0,4297.04,4578.68,10761.22,6487.72,10259.77,58667.47,5713694.26,13193547.9,13497631.88,34019729.31,41679021.37,102404861.41,179911808.96,185117596.77,349388970.67,407853213.93
