,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,97.77,55.79,41.1,63.29,76.91,191.82,4547.65,9231.85,9727.48,11149.4,15567.1,8196.41,52995.23,70143.61,55146.09,87616.98
e_1,27.88,112.57,37.24,56.74,67.63,184.69,5475.51,10685.35,18534.92,12621.76,18553.74,25385.19,49081.81,63925.61,45073.17,77706.75
d_1,28.97,34.68,120.33,47.42,78.87,166.85,4943.69,8149.0,6839.84,18305.81,16093.76,27062.83,52198.74,55838.73,74909.23,73969.42
c_1,21.03,31.75,36.37,167.41,123.98,155.43,3140.16,7212.8,7773.8,3946.73,13585.73,20579.65,38673.12,52506.98,52407.22,81438.65
b_1,22.76,26.51,27.58,35.95,222.09,229.97,3236.41,6963.52,10149.27,10094.17,7080.33,21926.68,42895.23,39233.5,58727.47,52606.97
a_1,19.9,21.24,22.69,30.7,37.89,448.9,2847.18,7911.49,5568.19,7218.35,9953.47,9167.01,28886.05,22615.75,40774.38,39882.42
h_1,13.3,8.53,12.15,21.42,25.2,52.31,2854.15,4065.06,4057.29,3787.09,5703.65,8324.63,10591.4,18172.55,25683.63,34946.6
g_1,7.11,7.21,12.83,16.98,17.95,31.41,1021.64,5514.29,2984.64,3000.4,4601.35,8770.64,10155.96,16115.2,16588.22,14171.86
d_0,8.89,7.4,5.29,28.51,18.01,43.18,1058.27,2135.07,4759.22,1893.73,3604.79,5342.13,13595.59,15063.4,18651.38,18054.38
c_0,8.45,9.25,9.04,12.44,17.85,39.1,1261.86,2168.77,3827.49,4577.19,7056.27,6165.95,16540.67,14912.06,23195.25,24826.94
b_0,7.47,7.01,8.67,13.45,13.09,31.14,1060.91,2413.39,2864.49,2198.27,6508.5,6689.07,13485.65,23392.79,15452.16,20562.25
f_0,5.07,6.13,8.41,12.98,15.12,50.54,894.58,2039.72,2721.82,2247.21,2749.9,8671.81,9629.87,15867.28,24325.52,17131.97
h_0,6.55,5.08,6.03,9.86,11.46,27.21,499.48,1755.4,1766.33,1729.69,2713.38,3853.69,6035.89,12220.88,10034.09,18967.52
a_0,3.98,4.9,5.73,9.2,12.63,14.25,737.7,1664.87,1915.53,2083.45,2197.56,3882.07,6936.89,18964.73,10841.7,11454.38
e_0,4.31,2.75,5.61,10.54,10.04,28.3,608.44,1436.8,1485.02,1603.69,2704.65,3338.63,10261.4,9982.84,19142.43,14013.26
g_0,3.78,4.52,8.03,7.16,10.56,27.54,505.98,789.38,1468.8,1618.29,2155.81,3906.24,6086.57,10260.81,8511.55,7413.83
