,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.89,0.23,0.17,0.27,0.2,0.12,0.17,0.16,0.37,0.2,0.18,0.19,0.19,0.12,0.06,0.14
f_1,0.4,0.89,0.22,0.18,0.16,0.11,0.18,0.14,0.18,0.17,0.17,0.08,0.18,0.11,0.09,0.13
d_1,0.24,0.23,0.9,0.15,0.18,0.12,0.18,0.17,0.09,0.37,0.24,0.17,0.2,0.14,0.14,0.12
c_1,0.2,0.21,0.19,0.89,0.35,0.12,0.2,0.14,0.21,0.08,0.14,0.18,0.17,0.12,0.12,0.14
b_1,0.2,0.26,0.21,0.21,0.88,0.23,0.22,0.15,0.18,0.16,0.07,0.19,0.16,0.08,0.14,0.12
a_1,0.25,0.24,0.21,0.19,0.15,0.87,0.21,0.17,0.22,0.2,0.18,0.21,0.19,0.09,0.12,0.17
h_1,0.25,0.39,0.3,0.21,0.22,0.13,0.57,0.27,0.22,0.2,0.18,0.19,0.12,0.12,0.14,0.25
g_1,0.24,0.24,0.44,0.2,0.22,0.13,0.2,0.58,0.23,0.24,0.18,0.34,0.19,0.14,0.15,0.12
d_0,0.27,0.28,0.14,0.46,0.23,0.18,0.2,0.18,0.45,0.17,0.22,0.22,0.23,0.14,0.14,0.13
c_0,0.29,0.32,0.29,0.17,0.15,0.15,0.23,0.22,0.25,0.47,0.43,0.21,0.25,0.21,0.16,0.18
b_0,0.33,0.3,0.26,0.25,0.12,0.13,0.23,0.22,0.28,0.29,0.46,0.23,0.26,0.32,0.16,0.19
f_0,0.25,0.18,0.29,0.25,0.23,0.17,0.26,0.22,0.28,0.22,0.2,0.44,0.24,0.15,0.38,0.2
h_0,0.32,0.4,0.27,0.23,0.21,0.13,0.16,0.26,0.22,0.26,0.2,0.22,0.17,0.15,0.12,0.25
a_0,0.32,0.32,0.29,0.22,0.21,0.09,0.23,0.22,0.21,0.25,0.25,0.23,0.24,0.41,0.17,0.18
e_0,0.15,0.3,0.33,0.24,0.21,0.15,0.28,0.22,0.25,0.25,0.26,0.28,0.25,0.16,0.42,0.24
g_0,0.25,0.25,0.4,0.26,0.2,0.14,0.22,0.16,0.2,0.25,0.21,0.35,0.21,0.14,0.19,0.11
