,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.15,78.98,85.1,82.38,61.37,67.46,17.79,26.92,15.04,16.94,17.65,,10.62,23.06,,9.58
e_1,55.65,1.15,114.45,74.89,85.55,82.13,21.35,31.82,13.57,18.53,18.23,26.11,10.37,17.82,,9.58
d_1,104.94,110.09,1.15,122.04,100.82,89.95,24.4,14.89,,14.46,20.26,14.59,12.5,19.6,19.61,7.52
c_1,81.62,77.3,127.65,1.15,112.92,104.94,28.47,25.0,10.81,,20.26,19.08,9.66,,19.61,15.05
b_1,146.92,113.53,118.54,50.69,1.15,118.06,40.67,29.17,24.71,25.78,,19.08,16.35,15.68,15.35,19.75
a_1,193.32,173.0,122.93,117.68,94.1,1.15,65.69,38.89,36.42,42.36,49.73,,25.0,,29.42,26.33
h_1,72.02,125.28,80.95,78.45,108.58,85.86,2.0,31.82,16.48,19.13,16.09,20.67,,17.82,16.05,16.63
g_1,146.92,129.75,118.54,156.9,94.1,104.94,19.86,2.0,25.63,23.72,22.79,24.8,12.5,28.0,27.15,
d_0,70.63,52.65,,76.63,128.32,82.13,23.72,31.82,2.94,24.71,21.04,16.53,9.88,18.67,13.58,15.8
c_0,89.59,110.09,44.25,,104.56,145.31,44.95,25.93,20.97,2.91,20.26,19.84,17.71,24.5,,16.63
b_0,102.03,100.92,144.3,193.82,,145.31,26.69,36.84,21.62,10.05,3.02,23.62,15.74,35.64,22.06,13.17
f_0,,103.8,114.45,126.73,128.32,,32.85,25.0,21.62,26.95,21.88,3.02,17.0,20.63,27.15,15.8
h_0,102.03,88.61,94.83,89.05,85.55,89.95,,20.0,28.83,17.44,17.65,15.5,,17.04,18.58,13.17
a_0,174.9,165.14,195.24,,166.06,,38.82,53.85,40.71,49.42,17.09,26.11,23.61,2.95,19.61,13.74
e_0,,,138.29,193.82,148.58,171.73,35.58,36.84,46.13,,34.19,16.0,28.33,32.67,3.1,
g_0,111.3,279.46,158.05,137.29,141.15,134.93,22.47,,25.63,34.88,21.88,33.07,11.49,23.06,,
