,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,f_0,b_0,h_0,a_0,e_0,g_0
e_1,0.01,0.07,0.1,0.09,0.11,0.19,0.19,0.24,0.24,0.18,0.29,0.25,0.24,0.36,,0.35
f_1,0.1,0.01,0.1,0.08,0.12,0.18,0.15,0.32,0.19,0.24,,0.21,0.19,0.33,0.29,0.5
d_1,0.07,0.07,0.01,0.08,0.11,0.11,0.15,0.14,,0.19,0.16,0.24,0.21,0.38,0.27,0.21
c_1,0.06,0.06,0.07,0.01,0.11,0.08,0.12,0.18,0.08,,0.17,0.19,0.15,0.19,0.29,0.23
b_1,0.03,0.04,0.04,0.02,,0.08,0.09,0.11,0.07,0.12,0.11,,0.12,0.17,0.14,0.16
a_1,0.01,0.01,0.02,0.02,0.01,,0.04,,0.03,0.04,0.04,,0.04,,,0.05
h_1,,,,,,,,,,,,,,,,
g_1,,,,,,,,,,,,,,,,
d_0,,,,,,,,,,,,,,,,
c_0,,,,,,,,,,,,,,,,
f_0,,,,,,,,,,,,,,,,
b_0,,,,,,,,,,,,,,,,
h_0,,,,,,,,,,,,,,,,
a_0,,,,,,,,,,,,,,,,
e_0,,,,,,,,,,,,,,,,
g_0,,,,,,,,,,,,,,,,
