,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,10445.31,2130.58,1437.18,1713.55,2478.76,12798.64,1703782.46,2463646.81,4685963.79,7863999.01,12085407.41,2599736.9,39868583.92,37473557.81,27685973.14,172692544.51
e_1,1249.14,11054.18,1316.95,2054.07,2885.02,14124.16,1153185.99,2764626.53,7265175.05,6904453.73,12621276.68,18982603.49,45681883.64,42621917.16,18393954.82,90427130.54
d_1,1137.64,913.56,17435.54,1161.26,3104.43,19051.21,1547487.76,3097551.17,876892.75,16391293.06,11463788.95,17501879.46,44639982.11,38360153.51,79661195.04,136290810.44
c_1,907.34,1160.77,1368.04,18012.43,6631.5,17682.91,1462999.34,2415571.36,4827581.11,1120485.5,6168423.33,15536375.75,41653743.69,19319779.89,57756192.92,133448785.23
b_1,1248.91,909.18,1596.78,1481.49,38732.81,29551.95,1217060.17,3541095.06,3252864.31,7731574.07,2822310.42,16160894.49,46177087.49,47537856.32,80792576.08,135172038.89
a_1,1280.02,1085.64,1957.17,1790.73,2656.74,287589.51,1438356.68,2959484.42,4011166.83,6668202.39,9726712.12,11092845.38,46816648.6,14572829.84,53063979.25,124414725.61
h_1,2845.27,2091.99,3079.03,2736.69,4368.41,16668.9,9195746.67,6934547.88,6815941.51,8392064.37,19420565.78,25779117.61,40346413.76,87636950.17,142890743.83,378767663.06
g_1,1701.58,1671.53,4688.46,2987.32,4441.22,19390.2,1777981.2,24635952.16,5448052.56,13651091.38,18582815.88,45849558.33,86139593.38,65133393.08,141121620.33,126354525.1
d_0,2031.08,2181.75,771.4,6014.08,4685.1,23919.95,2431823.18,5750944.81,18708516.35,10984358.21,18797646.12,32197415.92,56430562.14,64643241.03,123859293.6,248326812.33
c_0,2289.82,1824.62,3767.42,1244.59,4194.06,22330.67,2394402.63,6631158.48,7277286.85,42116850.23,42774947.18,33994348.71,93935250.79,82688675.55,166585386.57,285522872.91
b_0,1938.0,2185.07,3289.08,3298.18,2192.19,15735.57,2595760.07,6236072.83,7705799.34,16079792.28,64504792.78,34428559.21,95535685.53,169848729.5,114199397.03,309533937.17
f_0,720.43,1598.04,3986.01,3347.98,5103.82,29367.53,2544589.17,4871408.03,7688783.85,14230311.99,21308420.43,104814706.12,89149847.99,98859646.37,310460870.16,346455955.92
h_0,2045.91,1894.61,3581.97,3473.14,5015.96,24147.33,907403.83,6465544.01,7320293.53,11242075.26,18746781.9,30581231.9,24321767.54,78940804.93,119635975.72,374604003.82
a_0,2309.29,1412.2,3530.47,3033.34,7024.37,,2370045.36,6405540.94,6144420.18,11911463.66,16591799.89,35185611.47,95222339.62,300649422.24,133413296.53,296546334.42
e_0,1957.06,534.62,3416.45,3775.01,6919.74,26259.09,2681550.06,5368479.44,8529081.83,11689384.2,21188621.51,28553326.89,92728174.18,109663898.77,497958725.31,286355864.25
g_0,1696.2,2189.8,5130.35,2789.72,4075.8,18857.4,1664182.79,4647727.1,5716644.09,11683543.4,18524009.5,40290437.28,72691639.98,95281115.98,128722252.35,
