,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10461.97,2858.15,3794.12,6081.23,6773.97,33841.59,4272947.18,6474491.02,20902262.04,13442267.81,27923077.94,49342580.55,121728924.28,161848381.29,104423504.51,328697615.01
f_1,4635.96,10617.72,3963.41,5036.98,6536.87,23342.86,3339088.18,6569381.15,9565324.86,13962557.73,28606727.3,20673378.19,103851207.94,150447639.39,147905097.64,340223278.2
d_1,2619.41,3259.97,18101.02,3626.42,6407.78,34625.94,5152802.85,8569674.83,5867192.22,27618117.57,30280230.58,43070416.16,113991755.82,151103705.17,189621723.4,349283216.7
c_1,2403.91,2429.25,4120.92,23103.28,14027.44,30827.84,3442007.4,6550833.29,10829527.18,6786536.51,17813238.57,38471766.19,101207420.5,128252308.61,201461312.76,317327610.38
b_1,2495.42,2676.64,4039.44,5533.57,34747.93,63523.09,4173776.52,7887955.99,9867844.34,14554327.28,8989458.31,39249690.87,109198039.22,118576760.65,196259931.75,301139338.44
a_1,2387.35,2851.26,4624.59,5206.89,6780.67,231710.62,4680449.95,8587800.27,10637325.26,16911648.09,28455750.86,60128568.97,105752083.32,70692404.51,202864099.97,313301179.66
h_1,2932.01,4711.84,5460.65,6807.86,7629.93,37344.65,12542040.79,12308686.51,11170212.33,18434262.47,31501425.26,48161592.7,83464020.36,147554021.6,247616748.55,569427006.46
g_1,2901.03,2737.88,8669.83,6238.08,7831.47,45047.39,4055991.96,27343199.65,9289568.92,19640559.83,37405916.01,81366169.04,112700274.36,150047639.72,226972949.29,259600725.21
d_0,2977.95,3489.78,3390.14,12233.14,9067.41,38301.62,4739456.88,7337119.86,25657975.31,14671631.11,32261559.69,57964394.76,134773465.33,170030241.42,259809359.04,396947451.45
c_0,3729.47,3517.13,5705.73,5134.78,5478.29,37493.85,6333347.89,10243639.15,14402725.98,36643520.87,71834037.39,68818445.04,131737805.12,219931008.62,244356375.56,442498267.8
b_0,3380.08,4008.1,5288.5,7294.94,5206.72,27512.07,5011215.55,9751515.32,14173053.63,18119063.55,74158736.59,58616247.46,161272555.2,417632263.9,248507248.28,465079807.91
f_0,2887.87,1717.7,5854.93,7925.83,8968.56,40641.82,5626088.62,10269824.32,13411609.12,18523034.89,40812729.45,124045969.36,140438028.54,151926135.28,522681549.45,456288712.22
h_0,3232.76,5082.05,5537.56,5944.0,7813.09,46652.23,3358220.22,12233454.04,12394292.62,17845192.45,28109048.87,57491119.44,97257135.47,168380495.73,210803616.92,523768028.81
a_0,3320.71,3692.9,6071.0,8850.66,7571.86,18300.04,5958307.6,9161265.68,13203759.95,20776737.81,29991268.06,38547784.5,145808415.69,520142235.78,209907723.94,406675728.7
e_0,1745.49,3052.99,7036.14,7349.88,10908.94,37299.89,7099760.86,13893498.85,12387023.24,19210276.74,32306447.02,59294700.9,146465893.8,199083307.11,683697045.4,499176568.02
g_0,3189.54,3343.36,9517.65,4734.33,9242.11,36209.08,4989676.66,7062384.76,10528868.52,18836854.06,30741871.59,76059679.75,130431972.2,175029060.11,235983217.6,292890196.3
