,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,9756.4,5350.36,3413.5,5905.63,7931.41,27715.24,3267059.35,7175064.1,11011824.04,10419073.62,17119842.22,11526826.7,102326461.98,124609864.24,88705489.68,179530223.14
e_1,2892.82,12916.48,3278.62,7816.52,7534.41,28366.07,3357732.49,9330666.44,22193743.71,13039768.11,21319134.43,34733657.79,88964858.92,116019728.12,85271077.72,162207388.44
d_1,2733.67,3172.74,14820.12,4675.29,9115.43,26574.21,3615317.98,8415818.81,6225943.29,24052347.05,23097949.61,39351218.14,110205422.3,119996666.45,172467425.89,218217372.83
c_1,2154.68,2891.92,3529.45,28473.29,20608.3,28987.64,2555588.92,7602593.14,11322653.31,5448067.51,16360825.82,31920022.23,86052385.79,109435216.56,122992731.19,188438404.67
b_1,2412.6,2733.31,3339.23,6734.54,50038.23,60621.75,2896325.12,7661378.99,12632481.91,13278288.35,9851690.53,36864860.63,103384764.66,84803114.52,150349710.64,173091683.67
a_1,2870.88,3444.08,3970.22,5965.22,8465.88,202648.74,3330357.87,12210925.58,9983433.69,11669466.41,17693977.91,27006769.62,104007327.58,79701787.87,131147037.54,172444402.56
h_1,4470.21,3470.81,4299.57,8121.99,10025.71,28806.54,8896454.37,14541133.7,14221080.26,14822575.59,25309735.8,41280160.01,80134412.69,134527990.37,198320066.17,317571347.79
g_1,2511.9,3943.5,6211.2,7529.72,11239.31,27758.83,4007608.16,32106179.48,13262974.7,14278431.87,27133402.02,66089452.0,96328267.23,168483265.93,179850041.2,196658456.26
d_0,3068.13,3996.87,2800.65,16084.37,11391.42,32649.93,3263564.5,11191245.76,27621521.11,9740549.67,20913645.91,35765156.98,125307158.78,131472775.94,175469742.95,206134358.23
c_0,3252.54,3807.09,4889.9,5901.65,9450.39,31655.51,4420677.32,11208100.04,15860188.68,25549383.56,47167800.91,41282938.5,149363187.91,174047578.93,214975578.46,281515638.46
b_0,3593.12,3635.7,5011.33,7541.79,9167.36,23020.05,4193478.91,12861353.05,14582950.04,14484680.01,50129717.72,42558673.19,132986923.09,317437423.34,204761702.31,235380274.62
f_0,2443.93,2977.25,5095.49,8152.7,12514.73,43198.71,3664990.64,11471355.48,15657466.58,18836686.39,21316532.45,88470060.18,122927537.51,166849992.36,363215735.62,263763808.01
h_0,4291.18,3553.19,5190.79,7605.53,10916.54,33452.4,2691975.18,12765540.36,12949307.75,15174358.23,25929589.58,37531466.61,81090458.79,182505543.24,148447285.05,354190013.45
a_0,2741.73,3953.42,5074.63,8030.11,14281.78,17019.64,4232068.35,14161230.21,15306926.28,17695331.91,26512574.73,48798222.67,130496258.91,388751397.81,217633588.96,241483845.28
e_0,3071.52,2102.54,5020.03,9437.0,13104.47,37977.99,3998054.79,12035868.08,14523013.62,16960633.66,29812276.4,42919332.13,172244763.34,151688390.37,427504594.48,287038799.15
g_0,2632.73,3426.35,7818.81,7878.6,11733.07,34242.45,3450952.55,6480852.04,12707636.92,16794352.94,23023342.17,57044681.95,121260313.39,167940717.91,189323463.27,146573003.82
