,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,10743.62,5007.37,7008.73,11854.19,13091.38,66820.97,8104276.92,12692057.78,35068178.63,25064456.94,47750627.86,88183453.81,219912304.42,288965350.28,288920638.03,677354098.49
f_1,7834.5,10903.99,7208.68,9343.35,12509.49,46541.62,6672192.34,12842496.08,20747537.18,25946170.27,48531595.03,61710421.02,193968749.45,265024661.06,282193535.5,613527639.54
d_1,4762.23,5822.14,18558.42,7409.15,11417.93,63240.44,8761096.32,16537466.14,14457837.57,48386746.28,59691172.24,82092213.19,206867568.93,331653260.58,369318342.82,695783300.2
c_1,4440.55,4538.85,7504.82,23694.62,24507.58,69320.52,6821051.24,13553448.18,19503748.78,18174550.43,33545728.48,71874311.43,193935787.94,262204719.83,349675357.56,567387616.72
b_1,4664.3,4760.75,8002.27,9442.78,35464.8,115421.64,8111875.31,13533899.59,18526205.82,27488403.15,34468781.86,73679244.26,202320245.01,233613916.5,375220355.84,646774199.18
a_1,4644.69,5528.82,8759.15,10034.39,13561.33,234930.69,8848279.19,15832257.48,17363041.5,30424587.25,53354532.87,97618803.81,200584114.56,180946613.38,370751630.99,606802656.52
h_1,5234.71,7031.52,8475.12,10449.28,12860.5,60725.65,14187340.77,18346910.08,18798650.02,26462086.45,49306578.67,83759291.66,187098512.32,280980530.49,427509258.18,958441496.02
g_1,4351.55,4918.05,12788.71,9449.41,12530.35,75331.35,8237751.11,30185809.52,16673585.23,33042353.6,57705467.99,123269746.09,198644368.47,283626636.05,431742023.11,525773620.68
d_0,4613.25,5426.61,6423.42,17949.56,16402.2,65269.08,7953198.2,13067061.08,30740385.76,19920019.47,46155224.08,83166305.52,214298180.9,290940635.32,448298501.88,631044666.41
c_0,5826.14,5886.96,7981.61,10064.17,10707.58,67404.68,9552508.14,15742063.11,23327114.48,44743667.59,97470919.99,98247385.35,216555296.08,399134052.68,425564474.29,727745085.06
b_0,5697.23,6421.57,8373.45,10965.95,11625.95,50680.12,8899918.81,15447090.64,21968233.13,30345748.72,87536391.03,94927197.21,241908832.79,597284131.62,430955607.77,687144941.41
f_0,4558.54,4475.69,9524.56,11466.04,15614.9,74239.05,8956733.08,17729979.73,20913017.61,28115320.82,59749835.91,145011485.31,219361879.29,282896941.56,812275380.91,766753196.82
h_0,5068.32,7053.78,8566.65,10068.41,13144.37,75887.62,6613110.59,18795033.93,19178537.01,27337316.09,50971075.29,80888668.04,179859086.14,303686251.23,413499402.42,815350230.42
a_0,5158.38,6045.9,9579.92,11634.34,13845.7,48312.12,9484652.91,16097652.55,21340960.84,31500215.39,49397382.68,73948811.09,211657377.61,590909886.9,405503557.62,610013593.05
e_0,4346.61,5585.59,10051.63,10683.84,16880.15,59058.16,9810578.65,20701313.29,19395470.6,29645488.79,55248706.5,83513663.23,228020766.49,311771971.51,779921074.01,870186179.38
g_0,5074.27,5364.07,12022.29,8906.96,14471.2,70772.3,8270559.94,12800572.37,15879604.98,31143598.71,51071173.76,118511594.03,207986117.83,294367055.65,466603180.26,550062075.98
