,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,0.42,2.43,4.54,3.34,3.27,2.99,1.84,2.06,1.77,1.58,1.37,2.14,1.4,1.97,,1.62
f_1,3.96,0.42,3.25,3.54,3.39,3.65,1.5,2.05,1.79,1.65,1.54,,1.21,1.41,1.43,1.46
d_1,3.24,3.64,0.4,3.63,3.25,4.19,1.98,1.5,,2.31,1.62,1.5,1.31,1.62,1.55,0.89
c_1,3.93,3.37,3.74,0.39,3.86,4.28,1.96,1.8,1.02,,1.84,1.43,1.61,1.56,1.66,1.25
b_1,3.9,3.39,4.13,2.25,0.37,,1.52,1.92,1.59,2.0,,1.61,1.33,1.59,1.6,1.49
a_1,4.4,3.33,3.69,3.97,,0.29,2.54,2.08,1.9,1.71,1.51,1.85,1.23,,,1.15
h_1,1.95,2.06,1.91,1.82,2.21,1.32,0.25,1.1,0.67,0.78,0.79,1.0,,0.55,1.05,0.67
g_1,2.24,1.65,1.88,1.8,2.01,1.8,0.81,0.24,0.75,0.71,1.09,0.95,0.66,,1.01,
d_0,1.02,1.6,,1.95,1.5,1.68,0.9,1.06,0.29,0.7,0.63,0.8,0.68,0.85,0.52,0.72
c_0,1.54,1.86,0.89,,1.63,1.54,0.81,0.91,0.99,0.28,1.0,0.75,0.58,0.77,0.76,0.6
b_0,1.79,1.74,1.53,1.92,,1.6,0.88,0.65,0.92,0.4,0.27,0.71,0.65,0.75,0.62,0.85
f_0,2.03,,1.71,2.07,1.55,1.5,0.77,0.59,0.8,0.75,0.77,0.26,0.55,0.82,0.97,0.35
h_0,1.33,1.36,1.27,1.27,1.33,1.23,,0.73,0.49,0.65,0.56,0.47,,0.65,0.61,0.55
a_0,1.36,2.0,2.03,1.38,2.31,,1.24,,0.61,0.86,0.46,0.73,0.52,0.22,,
e_0,,1.88,1.62,1.38,2.18,,0.9,0.64,0.98,0.76,0.89,0.37,0.65,,0.21,0.69
g_0,1.32,1.46,1.6,1.57,1.29,1.54,0.56,,0.58,0.65,0.49,0.75,0.32,,0.44,
