,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,98.8,101.26,74.24,110.06,128.22,368.09,9354.48,19584.38,24993.94,20836.83,32987.87,34411.29,107616.75,100448.09,162302.13,365437.75
e_1,52.18,105.72,76.84,129.31,133.66,450.51,10175.88,21611.76,38360.3,20765.97,36324.24,55226.87,137044.97,105889.86,184680.96,378768.89
d_1,56.21,56.27,128.99,74.94,125.29,380.12,9760.46,19892.25,17884.48,33457.58,34110.72,49060.94,113543.58,109378.92,202894.82,352377.35
c_1,50.82,43.36,74.89,154.03,193.12,356.77,8327.83,17986.12,17615.38,14378.18,21309.72,41028.01,94820.81,90595.38,168116.21,283184.74
b_1,46.55,49.35,59.53,63.96,197.57,676.85,7992.32,15375.8,17510.78,18098.99,21305.4,36757.28,90280.52,67125.7,172705.44,266785.77
a_1,38.31,32.47,46.01,61.6,52.7,517.75,5674.1,11005.6,13935.0,13296.5,20490.87,27523.52,78039.92,41438.46,128006.29,159659.33
h_1,18.95,15.12,19.77,22.25,31.57,102.42,3443.03,5381.76,5495.15,5546.91,7780.16,10858.79,25750.46,22183.86,47017.75,113313.44
g_1,10.59,10.42,19.71,18.9,27.04,81.15,1874.99,6128.43,3435.5,4709.66,6888.23,12935.56,23925.07,20361.6,40409.39,63418.4
d_0,11.84,10.09,11.71,30.95,25.99,77.97,1808.41,4340.66,5581.92,2949.64,6274.9,8873.43,25572.89,20219.39,41927.55,72589.91
c_0,12.45,12.34,14.12,17.72,21.59,76.3,1984.03,3817.37,5364.01,5966.11,10254.0,9300.3,24402.18,23421.36,41204.39,77337.82
b_0,11.45,9.06,13.84,20.18,21.07,57.22,1793.96,3209.62,3607.92,3764.8,7687.03,7701.68,22402.05,29169.65,40085.07,66953.49
f_0,9.6,7.54,12.15,15.31,20.4,67.14,1708.69,2949.61,3615.51,3946.78,5906.16,10682.27,19849.8,17457.76,55234.64,54755.76
h_0,8.83,6.96,9.82,13.28,15.69,39.97,969.49,2928.61,2692.36,2697.59,3705.84,5888.7,12317.16,12157.65,27938.2,53162.65
a_0,7.58,7.19,8.64,13.13,17.77,47.23,1368.68,2381.76,2785.42,2624.4,3627.14,5904.06,15890.33,17459.01,28124.72,51639.82
e_0,7.4,5.33,7.49,10.57,10.43,38.05,1121.87,2030.8,2145.14,2358.3,3231.73,4134.75,11762.83,10238.15,30028.16,35485.18
g_0,4.08,4.61,8.67,8.62,11.26,39.72,741.72,1651.9,1619.43,2074.19,2785.85,5655.37,8919.58,7448.05,18743.84,28846.13
