,e_1,f_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,104.67,58.56,56.25,93.53,102.0,336.22,12640.29,15237.4,30189.47,22737.64,35731.48,38182.33,92749.73,88626.67,108837.33,232546.03
f_1,78.35,116.28,56.76,62.54,100.54,275.28,10646.08,12789.97,19269.65,25690.65,28415.71,18211.86,65749.6,92550.43,81294.43,190152.36
d_1,48.12,64.99,130.64,53.74,102.26,296.76,10918.86,11627.74,12425.74,35749.93,31287.9,28839.4,85131.51,84080.2,130223.84,176768.41
c_1,37.03,53.58,74.12,134.29,165.55,260.21,11684.9,12431.61,13410.11,12053.23,20438.99,29724.39,67530.93,80460.32,102286.33,196440.52
b_1,40.92,45.29,58.8,45.74,189.24,492.18,9084.28,11233.68,14592.44,21615.39,19709.85,29058.21,61283.4,59749.3,89167.01,168187.5
a_1,28.79,35.22,38.87,47.96,42.71,479.66,7969.88,8107.58,9921.22,11690.56,16927.49,21508.44,46622.97,32680.48,66844.49,108777.56
h_1,10.82,16.77,16.22,16.01,25.81,62.01,4475.15,4093.66,3864.42,5190.15,7024.36,7130.47,13016.15,19722.9,28406.44,53106.34
g_1,9.07,11.92,21.09,15.04,22.0,65.55,2073.54,5102.13,3236.09,5837.57,5707.69,11407.3,15950.24,18886.36,35073.76,42346.46
d_0,9.34,11.79,10.43,25.71,19.36,62.5,2636.2,3005.36,5004.66,3942.16,7226.25,7166.24,17585.1,19172.18,28032.72,47947.5
c_0,10.77,11.4,11.89,13.03,15.25,57.29,2549.49,2541.33,3949.68,6588.58,9028.76,6811.46,16826.03,20074.07,28560.44,47295.89
b_0,8.83,10.97,13.11,15.0,9.46,39.48,2358.53,2690.95,3187.26,3980.24,7889.52,6621.24,15607.32,29505.27,22028.51,47031.67
f_0,8.18,8.98,14.02,13.02,17.16,43.45,2097.84,2179.5,3069.69,3842.02,5459.2,8377.9,14463.28,16012.66,43138.76,37673.77
h_0,6.51,11.31,8.25,9.43,13.34,43.3,1500.46,2501.66,2135.86,3263.76,4045.07,4523.01,9072.99,14748.24,17714.01,34901.54
a_0,6.74,7.21,8.5,9.63,14.78,34.02,1654.54,1845.05,2326.54,2693.64,3070.53,4407.04,9274.8,18207.5,15001.73,27350.27
e_0,4.16,8.12,7.38,9.79,11.08,37.2,1521.71,1313.71,2136.06,2738.98,4404.4,3212.93,8380.25,10548.84,23256.64,26169.52
g_0,4.83,5.32,9.4,7.03,8.84,34.95,1132.13,1199.71,1555.86,2392.8,3001.71,4452.38,8376.81,8951.24,13175.53,12893.4
