,e_1,f_1,c_1,d_1,b_1,a_1,h_1,d_0,g_1,c_0,b_0,f_0,h_0,a_0,e_0,g_0
e_1,9815.16,2529.06,5185.02,4461.28,6076.64,22931.57,4342309.4,15708497.78,7353974.91,10276717.44,22194199.13,24697661.41,74022992.52,82503281.63,69133573.25,343001017.71
f_1,4222.8,10057.47,4178.83,3965.42,5939.03,17235.48,3266308.04,8496861.97,6665919.86,9520089.01,20507724.07,8013977.81,85374023.29,89762731.34,112028062.28,306685740.53
c_1,1697.44,2018.66,23062.04,4224.54,13552.45,26829.27,3691094.6,9718838.65,7631109.01,3672586.15,14797054.52,23830720.51,65105163.84,77696383.59,153537144.3,292949344.82
d_1,2004.02,2737.49,3261.81,25615.75,6478.11,21430.38,4164506.47,3437660.16,8062736.71,20516173.43,23518973.22,22702658.48,84230229.63,113193821.96,157563738.32,256074126.87
b_1,1956.96,2010.31,5469.35,5347.93,39722.6,44316.23,3049021.19,6942755.3,5446638.88,7330961.09,5801261.7,20901132.67,91342408.76,57901516.04,129301372.68,290965644.15
a_1,2111.36,2174.4,4729.19,6173.89,6244.66,181485.1,3736930.02,7631327.34,8821151.51,10008417.04,22066110.08,20637951.9,73425437.99,39070288.5,137424790.64,299741689.24
h_1,2571.95,4478.79,4964.13,5511.53,7240.51,21420.74,13029933.09,9227712.74,9867238.4,12351075.74,24990050.4,25086830.7,47639083.92,133297340.39,156508536.51,446326929.46
d_0,2198.85,3028.1,11050.85,2487.71,9753.66,23022.03,4644675.77,21380637.02,7543043.27,9969960.11,22718500.43,29284985.46,101070746.99,107972063.73,209714157.18,353210055.75
g_1,2221.33,2581.69,4895.91,9493.05,8072.56,21297.38,4622141.44,10225712.88,29120429.71,13808995.74,27823721.8,35218493.58,89316339.23,116259764.59,202289343.27,214913855.01
c_0,2668.02,3447.48,3127.16,7291.87,5135.84,24559.62,5574709.59,9456795.26,9335848.0,29262418.46,59706880.66,29672139.25,104337928.91,150727278.72,204748429.32,417986137.66
b_0,2940.96,2860.01,5318.96,6989.55,3440.53,26856.92,6219544.45,10260431.23,9377375.5,12949556.15,58631354.95,34670105.96,88366165.41,268808232.89,180099159.29,492872261.03
f_0,2079.62,1787.11,5613.45,6764.35,9058.03,35646.01,4714585.53,11806132.59,10149450.81,13786402.88,34818867.69,67656837.61,95965265.03,146531244.74,438642631.36,429559687.5
h_0,2789.41,4298.17,5640.22,5508.63,7724.43,24768.82,2402179.79,9246001.9,10696311.38,11399170.69,28596910.15,26701662.8,56124456.41,117744519.53,198043690.29,489481493.63
a_0,2969.54,2934.28,6738.33,6034.55,6116.95,12736.41,4606942.58,11764271.74,7729396.83,12780474.58,27834186.57,27564608.89,121563116.44,329805109.44,228765874.89,394251970.9
e_0,1358.55,3213.1,5887.99,6330.39,9283.25,30235.32,4672582.86,9609476.4,10485163.42,13728476.82,33486667.53,32113331.89,118663136.41,119493866.68,593428649.9,447656031.78
g_0,2729.51,1941.17,4787.94,10562.79,9425.24,28235.39,4650295.72,8452117.65,5977440.98,12367214.35,26492616.72,47262338.21,116827279.16,110292334.75,191906151.22,239913655.25
