,f_1,e_1,d_1,c_1,b_1,a_1,h_1,g_1,d_0,c_0,b_0,f_0,h_0,a_0,e_0,g_0
f_1,1.0,1.27,0.87,1.05,0.73,0.6,0.46,0.42,0.45,0.39,0.41,0.31,0.32,0.3,0.21,0.34
e_1,0.79,1.0,0.96,1.04,0.95,0.7,0.43,0.47,0.54,0.4,0.43,0.47,0.35,0.39,0.37,0.22
d_1,1.15,1.04,1.0,0.9,0.93,0.76,0.53,0.37,0.48,0.54,0.41,0.35,0.34,0.31,0.36,0.23
c_1,0.95,0.96,1.11,1.0,1.44,0.78,0.56,0.42,0.35,0.3,0.31,0.38,0.33,0.24,0.28,0.32
b_1,1.37,1.05,1.07,0.7,1.0,1.22,0.6,0.59,0.48,0.53,0.45,0.42,0.42,0.36,0.35,0.38
a_1,1.67,1.42,1.31,1.28,0.82,1.0,0.86,0.67,0.64,0.59,0.68,0.46,0.52,0.64,0.4,0.46
h_1,2.27,2.24,1.9,1.88,1.68,1.14,1.0,1.19,0.9,0.65,0.75,0.73,0.85,0.76,0.68,0.89
g_1,2.33,2.13,2.71,2.39,1.64,1.42,0.83,1.0,0.85,0.86,0.81,1.13,0.75,0.66,0.79,0.52
d_0,2.28,1.76,1.9,2.89,2.17,1.52,1.16,1.2,1.0,0.89,0.86,0.88,0.71,0.74,0.71,0.78
c_0,2.88,2.53,1.81,3.33,1.9,1.63,1.47,1.17,1.18,1.0,1.33,0.92,0.99,0.94,1.01,0.88
b_0,2.41,2.36,2.42,3.47,2.41,1.31,1.31,1.24,1.16,0.77,1.0,1.0,1.06,1.27,0.79,0.79
f_0,3.51,2.2,2.84,2.79,2.12,2.4,1.4,0.85,1.18,1.0,1.04,1.0,0.93,0.87,1.43,0.8
h_0,3.14,2.78,2.93,3.03,2.41,1.88,1.18,1.32,1.47,0.94,0.99,1.01,1.0,0.94,0.84,1.08
a_0,3.36,2.32,3.2,3.9,2.6,,1.31,1.54,1.33,1.1,0.73,1.09,1.1,1.0,0.78,0.84
e_0,4.73,2.31,2.95,3.56,2.69,2.67,1.54,1.17,1.45,0.99,1.37,0.72,1.18,1.18,1.0,0.98
g_0,2.86,4.13,4.11,3.27,2.65,2.21,1.12,1.9,1.34,1.22,1.16,1.36,0.92,1.13,1.06,
